window,time,value
2019-05-23 2020-05-23,2019-05-26,66
2019-05-23 2020-05-23,2019-06-02,62
2019-05-23 2020-05-23,2019-06-09,82
2019-05-23 2020-05-23,2019-06-16,76
2019-05-23 2020-05-23,2019-06-23,48
2019-05-23 2020-05-23,2019-06-30,82
2019-05-23 2020-05-23,2019-07-07,90
2019-05-23 2020-05-23,2019-07-14,100
2019-05-23 2020-05-23,2019-07-21,67
2019-05-23 2020-05-23,2019-07-28,75
2019-05-23 2020-05-23,2019-08-04,71
2019-05-23 2020-05-23,2019-08-11,83
2019-05-23 2020-05-23,2019-08-18,56
2019-05-23 2020-05-23,2019-08-25,66
2019-05-23 2020-05-23,2019-09-01,81
2019-05-23 2020-05-23,2019-09-08,58
2019-05-23 2020-05-23,2019-09-15,76
2019-05-23 2020-05-23,2019-09-22,73
2019-05-23 2020-05-23,2019-09-29,60
2019-05-23 2020-05-23,2019-10-06,47
2019-05-23 2020-05-23,2019-10-13,54
2019-05-23 2020-05-23,2019-10-20,64
2019-05-23 2020-05-23,2019-10-27,72
2019-05-23 2020-05-23,2019-11-03,60
2019-05-23 2020-05-23,2019-11-10,59
2019-05-23 2020-05-23,2019-11-17,64
2019-05-23 2020-05-23,2019-11-24,56
2019-05-23 2020-05-23,2019-12-01,63
2019-05-23 2020-05-23,2019-12-08,58
2019-05-23 2020-05-23,2019-12-15,62
2019-05-23 2020-05-23,2019-12-22,74
2019-05-23 2020-05-23,2019-12-29,64
2019-05-23 2020-05-23,2020-01-05,61
2019-05-23 2020-05-23,2020-01-12,66
2019-05-23 2020-05-23,2020-01-19,56
2019-05-23 2020-05-23,2020-01-26,65
2019-05-23 2020-05-23,2020-02-02,51
2019-05-23 2020-05-23,2020-02-09,55
2019-05-23 2020-05-23,2020-02-16,59
2019-05-23 2020-05-23,2020-02-23,49
2019-05-23 2020-05-23,2020-03-01,39
2019-05-23 2020-05-23,2020-03-08,33
2019-05-23 2020-05-23,2020-03-15,20
2019-05-23 2020-05-23,2020-03-22,10
2019-05-23 2020-05-23,2020-03-29,5
2019-05-23 2020-05-23,2020-04-05,5
2019-05-23 2020-05-23,2020-04-12,7
2019-05-23 2020-05-23,2020-04-19,8
2019-05-23 2020-05-23,2020-04-26,5
2019-05-23 2020-05-23,2020-05-03,10
2019-05-23 2020-05-23,2020-05-10,8
2019-05-23 2020-05-23,2020-05-17,16
2019-05-30 2020-05-23,2019-06-02,69
2019-05-30 2020-05-23,2019-06-09,78
2019-05-30 2020-05-23,2019-06-16,70
2019-05-30 2020-05-23,2019-06-23,64
2019-05-30 2020-05-23,2019-06-30,66
2019-05-30 2020-05-23,2019-07-07,66
2019-05-30 2020-05-23,2019-07-14,100
2019-05-30 2020-05-23,2019-07-21,89
2019-05-30 2020-05-23,2019-07-28,90
2019-05-30 2020-05-23,2019-08-04,79
2019-05-30 2020-05-23,2019-08-11,70
2019-05-30 2020-05-23,2019-08-18,67
2019-05-30 2020-05-23,2019-08-25,57
2019-05-30 2020-05-23,2019-09-01,68
2019-05-30 2020-05-23,2019-09-08,65
2019-05-30 2020-05-23,2019-09-15,59
2019-05-30 2020-05-23,2019-09-22,60
2019-05-30 2020-05-23,2019-09-29,56
2019-05-30 2020-05-23,2019-10-06,67
2019-05-30 2020-05-23,2019-10-13,57
2019-05-30 2020-05-23,2019-10-20,42
2019-05-30 2020-05-23,2019-10-27,42
2019-05-30 2020-05-23,2019-11-03,53
2019-05-30 2020-05-23,2019-11-10,52
2019-05-30 2020-05-23,2019-11-17,59
2019-05-30 2020-05-23,2019-11-24,66
2019-05-30 2020-05-23,2019-12-01,49
2019-05-30 2020-05-23,2019-12-08,74
2019-05-30 2020-05-23,2019-12-15,64
2019-05-30 2020-05-23,2019-12-22,96
2019-05-30 2020-05-23,2019-12-29,59
2019-05-30 2020-05-23,2020-01-05,49
2019-05-30 2020-05-23,2020-01-12,77
2019-05-30 2020-05-23,2020-01-19,45
2019-05-30 2020-05-23,2020-01-26,69
2019-05-30 2020-05-23,2020-02-02,54
2019-05-30 2020-05-23,2020-02-09,58
2019-05-30 2020-05-23,2020-02-16,60
2019-05-30 2020-05-23,2020-02-23,62
2019-05-30 2020-05-23,2020-03-01,48
2019-05-30 2020-05-23,2020-03-08,35
2019-05-30 2020-05-23,2020-03-15,13
2019-05-30 2020-05-23,2020-03-22,5
2019-05-30 2020-05-23,2020-03-29,5
2019-05-30 2020-05-23,2020-04-05,10
2019-05-30 2020-05-23,2020-04-12,8
2019-05-30 2020-05-23,2020-04-19,6
2019-05-30 2020-05-23,2020-04-26,5
2019-05-30 2020-05-23,2020-05-03,10
2019-05-30 2020-05-23,2020-05-10,12
2019-05-30 2020-05-23,2020-05-17,16
