window,time,value
2019-04-16 2020-04-16,2019-04-21,13
2019-04-16 2020-04-16,2019-04-28,11
2019-04-16 2020-04-16,2019-05-05,34
2019-04-16 2020-04-16,2019-05-12,12
2019-04-16 2020-04-16,2019-05-19,12
2019-04-16 2020-04-16,2019-05-26,12
2019-04-16 2020-04-16,2019-06-02,0
2019-04-16 2020-04-16,2019-06-09,0
2019-04-16 2020-04-16,2019-06-16,18
2019-04-16 2020-04-16,2019-06-23,0
2019-04-16 2020-04-16,2019-06-30,12
2019-04-16 2020-04-16,2019-07-07,25
2019-04-16 2020-04-16,2019-07-14,13
2019-04-16 2020-04-16,2019-07-21,0
2019-04-16 2020-04-16,2019-07-28,0
2019-04-16 2020-04-16,2019-08-04,0
2019-04-16 2020-04-16,2019-08-11,18
2019-04-16 2020-04-16,2019-08-18,0
2019-04-16 2020-04-16,2019-08-25,12
2019-04-16 2020-04-16,2019-09-01,0
2019-04-16 2020-04-16,2019-09-08,12
2019-04-16 2020-04-16,2019-09-15,12
2019-04-16 2020-04-16,2019-09-22,34
2019-04-16 2020-04-16,2019-09-29,12
2019-04-16 2020-04-16,2019-10-06,0
2019-04-16 2020-04-16,2019-10-13,11
2019-04-16 2020-04-16,2019-10-20,17
2019-04-16 2020-04-16,2019-10-27,11
2019-04-16 2020-04-16,2019-11-03,11
2019-04-16 2020-04-16,2019-11-10,22
2019-04-16 2020-04-16,2019-11-17,0
2019-04-16 2020-04-16,2019-11-24,11
2019-04-16 2020-04-16,2019-12-01,11
2019-04-16 2020-04-16,2019-12-08,0
2019-04-16 2020-04-16,2019-12-15,11
2019-04-16 2020-04-16,2019-12-22,13
2019-04-16 2020-04-16,2019-12-29,13
2019-04-16 2020-04-16,2020-01-05,11
2019-04-16 2020-04-16,2020-01-12,10
2019-04-16 2020-04-16,2020-01-19,11
2019-04-16 2020-04-16,2020-01-26,0
2019-04-16 2020-04-16,2020-02-02,21
2019-04-16 2020-04-16,2020-02-09,0
2019-04-16 2020-04-16,2020-02-16,11
2019-04-16 2020-04-16,2020-02-23,0
2019-04-16 2020-04-16,2020-03-01,10
2019-04-16 2020-04-16,2020-03-08,54
2019-04-16 2020-04-16,2020-03-15,40
2019-04-16 2020-04-16,2020-03-22,67
2019-04-16 2020-04-16,2020-03-29,24
2019-04-16 2020-04-16,2020-04-05,26
2019-04-16 2020-04-16,2020-04-12,100
2019-04-23 2020-04-16,2019-04-28,27
2019-04-23 2020-04-16,2019-05-05,0
2019-04-23 2020-04-16,2019-05-12,0
2019-04-23 2020-04-16,2019-05-19,14
2019-04-23 2020-04-16,2019-05-26,15
2019-04-23 2020-04-16,2019-06-02,14
2019-04-23 2020-04-16,2019-06-09,0
2019-04-23 2020-04-16,2019-06-16,15
2019-04-23 2020-04-16,2019-06-23,0
2019-04-23 2020-04-16,2019-06-30,15
2019-04-23 2020-04-16,2019-07-07,0
2019-04-23 2020-04-16,2019-07-14,32
2019-04-23 2020-04-16,2019-07-21,26
2019-04-23 2020-04-16,2019-07-28,0
2019-04-23 2020-04-16,2019-08-04,0
2019-04-23 2020-04-16,2019-08-11,15
2019-04-23 2020-04-16,2019-08-18,28
2019-04-23 2020-04-16,2019-08-25,14
2019-04-23 2020-04-16,2019-09-01,0
2019-04-23 2020-04-16,2019-09-08,14
2019-04-23 2020-04-16,2019-09-15,0
2019-04-23 2020-04-16,2019-09-22,28
2019-04-23 2020-04-16,2019-09-29,0
2019-04-23 2020-04-16,2019-10-06,14
2019-04-23 2020-04-16,2019-10-13,0
2019-04-23 2020-04-16,2019-10-20,14
2019-04-23 2020-04-16,2019-10-27,27
2019-04-23 2020-04-16,2019-11-03,13
2019-04-23 2020-04-16,2019-11-10,27
2019-04-23 2020-04-16,2019-11-17,0
2019-04-23 2020-04-16,2019-11-24,13
2019-04-23 2020-04-16,2019-12-01,14
2019-04-23 2020-04-16,2019-12-08,27
2019-04-23 2020-04-16,2019-12-15,14
2019-04-23 2020-04-16,2019-12-22,0
2019-04-23 2020-04-16,2019-12-29,0
2019-04-23 2020-04-16,2020-01-05,13
2019-04-23 2020-04-16,2020-01-12,25
2019-04-23 2020-04-16,2020-01-19,13
2019-04-23 2020-04-16,2020-01-26,13
2019-04-23 2020-04-16,2020-02-02,19
2019-04-23 2020-04-16,2020-02-09,0
2019-04-23 2020-04-16,2020-02-16,13
2019-04-23 2020-04-16,2020-02-23,19
2019-04-23 2020-04-16,2020-03-01,31
2019-04-23 2020-04-16,2020-03-08,100
2019-04-23 2020-04-16,2020-03-15,60
2019-04-23 2020-04-16,2020-03-22,63
2019-04-23 2020-04-16,2020-03-29,29
2019-04-23 2020-04-16,2020-04-05,26
2019-04-23 2020-04-16,2020-04-12,30
