window,time,value
2019-06-03 2020-06-03,2019-06-09,47
2019-06-03 2020-06-03,2019-06-16,50
2019-06-03 2020-06-03,2019-06-23,39
2019-06-03 2020-06-03,2019-06-30,33
2019-06-03 2020-06-03,2019-07-07,40
2019-06-03 2020-06-03,2019-07-14,33
2019-06-03 2020-06-03,2019-07-21,30
2019-06-03 2020-06-03,2019-07-28,35
2019-06-03 2020-06-03,2019-08-04,34
2019-06-03 2020-06-03,2019-08-11,40
2019-06-03 2020-06-03,2019-08-18,42
2019-06-03 2020-06-03,2019-08-25,44
2019-06-03 2020-06-03,2019-09-01,51
2019-06-03 2020-06-03,2019-09-08,51
2019-06-03 2020-06-03,2019-09-15,53
2019-06-03 2020-06-03,2019-09-22,58
2019-06-03 2020-06-03,2019-09-29,57
2019-06-03 2020-06-03,2019-10-06,57
2019-06-03 2020-06-03,2019-10-13,67
2019-06-03 2020-06-03,2019-10-20,74
2019-06-03 2020-06-03,2019-10-27,78
2019-06-03 2020-06-03,2019-11-03,79
2019-06-03 2020-06-03,2019-11-10,76
2019-06-03 2020-06-03,2019-11-17,86
2019-06-03 2020-06-03,2019-11-24,74
2019-06-03 2020-06-03,2019-12-01,71
2019-06-03 2020-06-03,2019-12-08,75
2019-06-03 2020-06-03,2019-12-15,70
2019-06-03 2020-06-03,2019-12-22,74
2019-06-03 2020-06-03,2019-12-29,72
2019-06-03 2020-06-03,2020-01-05,80
2019-06-03 2020-06-03,2020-01-12,80
2019-06-03 2020-06-03,2020-01-19,79
2019-06-03 2020-06-03,2020-01-26,74
2019-06-03 2020-06-03,2020-02-02,72
2019-06-03 2020-06-03,2020-02-09,64
2019-06-03 2020-06-03,2020-02-16,66
2019-06-03 2020-06-03,2020-02-23,79
2019-06-03 2020-06-03,2020-03-01,100
2019-06-03 2020-06-03,2020-03-08,99
2019-06-03 2020-06-03,2020-03-15,27
2019-06-03 2020-06-03,2020-03-22,14
2019-06-03 2020-06-03,2020-03-29,17
2019-06-03 2020-06-03,2020-04-05,14
2019-06-03 2020-06-03,2020-04-12,17
2019-06-03 2020-06-03,2020-04-19,19
2019-06-03 2020-06-03,2020-04-26,16
2019-06-03 2020-06-03,2020-05-03,19
2019-06-03 2020-06-03,2020-05-10,16
2019-06-03 2020-06-03,2020-05-17,14
2019-06-03 2020-06-03,2020-05-24,20
2019-06-03 2020-06-03,2020-05-31,13
2019-06-10 2020-06-03,2019-06-16,47
2019-06-10 2020-06-03,2019-06-23,35
2019-06-10 2020-06-03,2019-06-30,27
2019-06-10 2020-06-03,2019-07-07,42
2019-06-10 2020-06-03,2019-07-14,33
2019-06-10 2020-06-03,2019-07-21,32
2019-06-10 2020-06-03,2019-07-28,36
2019-06-10 2020-06-03,2019-08-04,34
2019-06-10 2020-06-03,2019-08-11,40
2019-06-10 2020-06-03,2019-08-18,47
2019-06-10 2020-06-03,2019-08-25,45
2019-06-10 2020-06-03,2019-09-01,54
2019-06-10 2020-06-03,2019-09-08,54
2019-06-10 2020-06-03,2019-09-15,53
2019-06-10 2020-06-03,2019-09-22,57
2019-06-10 2020-06-03,2019-09-29,57
2019-06-10 2020-06-03,2019-10-06,57
2019-06-10 2020-06-03,2019-10-13,62
2019-06-10 2020-06-03,2019-10-20,73
2019-06-10 2020-06-03,2019-10-27,75
2019-06-10 2020-06-03,2019-11-03,77
2019-06-10 2020-06-03,2019-11-10,80
2019-06-10 2020-06-03,2019-11-17,81
2019-06-10 2020-06-03,2019-11-24,74
2019-06-10 2020-06-03,2019-12-01,73
2019-06-10 2020-06-03,2019-12-08,75
2019-06-10 2020-06-03,2019-12-15,71
2019-06-10 2020-06-03,2019-12-22,76
2019-06-10 2020-06-03,2019-12-29,75
2019-06-10 2020-06-03,2020-01-05,72
2019-06-10 2020-06-03,2020-01-12,78
2019-06-10 2020-06-03,2020-01-19,76
2019-06-10 2020-06-03,2020-01-26,72
2019-06-10 2020-06-03,2020-02-02,70
2019-06-10 2020-06-03,2020-02-09,62
2019-06-10 2020-06-03,2020-02-16,65
2019-06-10 2020-06-03,2020-02-23,72
2019-06-10 2020-06-03,2020-03-01,93
2019-06-10 2020-06-03,2020-03-08,100
2019-06-10 2020-06-03,2020-03-15,24
2019-06-10 2020-06-03,2020-03-22,14
2019-06-10 2020-06-03,2020-03-29,19
2019-06-10 2020-06-03,2020-04-05,14
2019-06-10 2020-06-03,2020-04-12,16
2019-06-10 2020-06-03,2020-04-19,19
2019-06-10 2020-06-03,2020-04-26,17
2019-06-10 2020-06-03,2020-05-03,18
2019-06-10 2020-06-03,2020-05-10,17
2019-06-10 2020-06-03,2020-05-17,15
2019-06-10 2020-06-03,2020-05-24,20
2019-06-10 2020-06-03,2020-05-31,19
