window,time,value
2020-01-17 2020-04-16,2020-01-17,27
2020-01-17 2020-04-16,2020-01-18,64
2020-01-17 2020-04-16,2020-01-19,0
2020-01-17 2020-04-16,2020-01-20,0
2020-01-17 2020-04-16,2020-01-21,25
2020-01-17 2020-04-16,2020-01-22,0
2020-01-17 2020-04-16,2020-01-23,0
2020-01-17 2020-04-16,2020-01-24,27
2020-01-17 2020-04-16,2020-01-25,32
2020-01-17 2020-04-16,2020-01-26,0
2020-01-17 2020-04-16,2020-01-27,25
2020-01-17 2020-04-16,2020-01-28,0
2020-01-17 2020-04-16,2020-01-29,25
2020-01-17 2020-04-16,2020-01-30,27
2020-01-17 2020-04-16,2020-01-31,0
2020-01-17 2020-04-16,2020-02-01,32
2020-01-17 2020-04-16,2020-02-02,0
2020-01-17 2020-04-16,2020-02-03,24
2020-01-17 2020-04-16,2020-02-04,0
2020-01-17 2020-04-16,2020-02-05,0
2020-01-17 2020-04-16,2020-02-06,0
2020-01-17 2020-04-16,2020-02-07,0
2020-01-17 2020-04-16,2020-02-08,0
2020-01-17 2020-04-16,2020-02-09,31
2020-01-17 2020-04-16,2020-02-10,0
2020-01-17 2020-04-16,2020-02-11,0
2020-01-17 2020-04-16,2020-02-12,0
2020-01-17 2020-04-16,2020-02-13,0
2020-01-17 2020-04-16,2020-02-14,0
2020-01-17 2020-04-16,2020-02-15,0
2020-01-17 2020-04-16,2020-02-16,0
2020-01-17 2020-04-16,2020-02-17,0
2020-01-17 2020-04-16,2020-02-18,51
2020-01-17 2020-04-16,2020-02-19,50
2020-01-17 2020-04-16,2020-02-20,27
2020-01-17 2020-04-16,2020-02-21,82
2020-01-17 2020-04-16,2020-02-22,34
2020-01-17 2020-04-16,2020-02-23,0
2020-01-17 2020-04-16,2020-02-24,0
2020-01-17 2020-04-16,2020-02-25,0
2020-01-17 2020-04-16,2020-02-26,0
2020-01-17 2020-04-16,2020-02-27,24
2020-01-17 2020-04-16,2020-02-28,26
2020-01-17 2020-04-16,2020-02-29,30
2020-01-17 2020-04-16,2020-03-01,0
2020-01-17 2020-04-16,2020-03-02,0
2020-01-17 2020-04-16,2020-03-03,50
2020-01-17 2020-04-16,2020-03-04,25
2020-01-17 2020-04-16,2020-03-05,24
2020-01-17 2020-04-16,2020-03-06,26
2020-01-17 2020-04-16,2020-03-07,0
2020-01-17 2020-04-16,2020-03-08,0
2020-01-17 2020-04-16,2020-03-09,46
2020-01-17 2020-04-16,2020-03-10,23
2020-01-17 2020-04-16,2020-03-11,0
2020-01-17 2020-04-16,2020-03-12,48
2020-01-17 2020-04-16,2020-03-13,0
2020-01-17 2020-04-16,2020-03-14,87
2020-01-17 2020-04-16,2020-03-15,0
2020-01-17 2020-04-16,2020-03-16,22
2020-01-17 2020-04-16,2020-03-17,24
2020-01-17 2020-04-16,2020-03-18,0
2020-01-17 2020-04-16,2020-03-19,0
2020-01-17 2020-04-16,2020-03-20,0
2020-01-17 2020-04-16,2020-03-21,0
2020-01-17 2020-04-16,2020-03-22,0
2020-01-17 2020-04-16,2020-03-23,22
2020-01-17 2020-04-16,2020-03-24,0
2020-01-17 2020-04-16,2020-03-25,24
2020-01-17 2020-04-16,2020-03-26,0
2020-01-17 2020-04-16,2020-03-27,0
2020-01-17 2020-04-16,2020-03-28,0
2020-01-17 2020-04-16,2020-03-29,0
2020-01-17 2020-04-16,2020-03-30,0
2020-01-17 2020-04-16,2020-03-31,0
2020-01-17 2020-04-16,2020-04-01,24
2020-01-17 2020-04-16,2020-04-02,0
2020-01-17 2020-04-16,2020-04-03,0
2020-01-17 2020-04-16,2020-04-04,0
2020-01-17 2020-04-16,2020-04-05,0
2020-01-17 2020-04-16,2020-04-06,0
2020-01-17 2020-04-16,2020-04-07,0
2020-01-17 2020-04-16,2020-04-08,100
2020-01-17 2020-04-16,2020-04-09,26
2020-01-17 2020-04-16,2020-04-10,29
2020-01-17 2020-04-16,2020-04-11,0
2020-01-17 2020-04-16,2020-04-12,0
2020-01-17 2020-04-16,2020-04-13,0
2020-01-18 2020-04-16,2020-01-18,0
2020-01-18 2020-04-16,2020-01-19,0
2020-01-18 2020-04-16,2020-01-20,40
2020-01-18 2020-04-16,2020-01-21,0
2020-01-18 2020-04-16,2020-01-22,20
2020-01-18 2020-04-16,2020-01-23,20
2020-01-18 2020-04-16,2020-01-24,0
2020-01-18 2020-04-16,2020-01-25,100
2020-01-18 2020-04-16,2020-01-26,0
2020-01-18 2020-04-16,2020-01-27,19
2020-01-18 2020-04-16,2020-01-28,0
2020-01-18 2020-04-16,2020-01-29,20
2020-01-18 2020-04-16,2020-01-30,0
2020-01-18 2020-04-16,2020-01-31,21
2020-01-18 2020-04-16,2020-02-01,25
2020-01-18 2020-04-16,2020-02-02,46
2020-01-18 2020-04-16,2020-02-03,37
2020-01-18 2020-04-16,2020-02-04,20
2020-01-18 2020-04-16,2020-02-05,0
2020-01-18 2020-04-16,2020-02-06,21
2020-01-18 2020-04-16,2020-02-07,0
2020-01-18 2020-04-16,2020-02-08,26
2020-01-18 2020-04-16,2020-02-09,24
2020-01-18 2020-04-16,2020-02-10,0
2020-01-18 2020-04-16,2020-02-11,19
2020-01-18 2020-04-16,2020-02-12,0
2020-01-18 2020-04-16,2020-02-13,40
2020-01-18 2020-04-16,2020-02-14,21
