window,time,value
2020-03-03 2020-06-01,2020-03-03,22
2020-03-03 2020-06-01,2020-03-04,26
2020-03-03 2020-06-01,2020-03-05,22
2020-03-03 2020-06-01,2020-03-06,53
2020-03-03 2020-06-01,2020-03-07,54
2020-03-03 2020-06-01,2020-03-08,62
2020-03-03 2020-06-01,2020-03-09,17
2020-03-03 2020-06-01,2020-03-10,49
2020-03-03 2020-06-01,2020-03-11,22
2020-03-03 2020-06-01,2020-03-12,50
2020-03-03 2020-06-01,2020-03-13,34
2020-03-03 2020-06-01,2020-03-14,39
2020-03-03 2020-06-01,2020-03-15,47
2020-03-03 2020-06-01,2020-03-16,26
2020-03-03 2020-06-01,2020-03-17,28
2020-03-03 2020-06-01,2020-03-18,44
2020-03-03 2020-06-01,2020-03-19,38
2020-03-03 2020-06-01,2020-03-20,40
2020-03-03 2020-06-01,2020-03-21,39
2020-03-03 2020-06-01,2020-03-22,36
2020-03-03 2020-06-01,2020-03-23,33
2020-03-03 2020-06-01,2020-03-24,48
2020-03-03 2020-06-01,2020-03-25,53
2020-03-03 2020-06-01,2020-03-26,42
2020-03-03 2020-06-01,2020-03-27,64
2020-03-03 2020-06-01,2020-03-28,74
2020-03-03 2020-06-01,2020-03-29,76
2020-03-03 2020-06-01,2020-03-30,23
2020-03-03 2020-06-01,2020-03-31,28
2020-03-03 2020-06-01,2020-04-01,63
2020-03-03 2020-06-01,2020-04-02,47
2020-03-03 2020-06-01,2020-04-03,100
2020-03-03 2020-06-01,2020-04-04,63
2020-03-03 2020-06-01,2020-04-05,62
2020-03-03 2020-06-01,2020-04-06,57
2020-03-03 2020-06-01,2020-04-07,44
2020-03-03 2020-06-01,2020-04-08,22
2020-03-03 2020-06-01,2020-04-09,65
2020-03-03 2020-06-01,2020-04-10,48
2020-03-03 2020-06-01,2020-04-11,88
2020-03-03 2020-06-01,2020-04-12,50
2020-03-03 2020-06-01,2020-04-13,77
2020-03-03 2020-06-01,2020-04-14,32
2020-03-03 2020-06-01,2020-04-15,62
2020-03-03 2020-06-01,2020-04-16,29
2020-03-03 2020-06-01,2020-04-17,53
2020-03-03 2020-06-01,2020-04-18,49
2020-03-03 2020-06-01,2020-04-19,46
2020-03-03 2020-06-01,2020-04-20,37
2020-03-03 2020-06-01,2020-04-21,28
2020-03-03 2020-06-01,2020-04-22,65
2020-03-03 2020-06-01,2020-04-23,40
2020-03-03 2020-06-01,2020-04-24,72
2020-03-03 2020-06-01,2020-04-25,92
2020-03-03 2020-06-01,2020-04-26,66
2020-03-03 2020-06-01,2020-04-27,41
2020-03-03 2020-06-01,2020-04-28,33
2020-03-03 2020-06-01,2020-04-29,46
2020-03-03 2020-06-01,2020-04-30,61
2020-03-03 2020-06-01,2020-05-01,66
