window,time,value
2020-02-26 2020-05-26,2020-02-26,51
2020-02-26 2020-05-26,2020-02-27,52
2020-02-26 2020-05-26,2020-02-28,30
2020-02-26 2020-05-26,2020-02-29,51
2020-02-26 2020-05-26,2020-03-01,43
2020-02-26 2020-05-26,2020-03-02,40
2020-02-26 2020-05-26,2020-03-03,64
2020-02-26 2020-05-26,2020-03-04,53
2020-02-26 2020-05-26,2020-03-05,35
2020-02-26 2020-05-26,2020-03-06,30
2020-02-26 2020-05-26,2020-03-07,54
2020-02-26 2020-05-26,2020-03-08,21
2020-02-26 2020-05-26,2020-03-09,39
2020-02-26 2020-05-26,2020-03-10,17
2020-02-26 2020-05-26,2020-03-11,23
2020-02-26 2020-05-26,2020-03-12,40
2020-02-26 2020-05-26,2020-03-13,32
2020-02-26 2020-05-26,2020-03-14,31
2020-02-26 2020-05-26,2020-03-15,48
2020-02-26 2020-05-26,2020-03-16,42
2020-02-26 2020-05-26,2020-03-17,67
2020-02-26 2020-05-26,2020-03-18,35
2020-02-26 2020-05-26,2020-03-19,48
2020-02-26 2020-05-26,2020-03-20,17
2020-02-26 2020-05-26,2020-03-21,20
2020-02-26 2020-05-26,2020-03-22,58
2020-02-26 2020-05-26,2020-03-23,26
2020-02-26 2020-05-26,2020-03-24,17
2020-02-26 2020-05-26,2020-03-25,45
2020-02-26 2020-05-26,2020-03-26,51
2020-02-26 2020-05-26,2020-03-27,34
2020-02-26 2020-05-26,2020-03-28,52
2020-02-26 2020-05-26,2020-03-29,19
2020-02-26 2020-05-26,2020-03-30,26
2020-02-26 2020-05-26,2020-03-31,28
2020-02-26 2020-05-26,2020-04-01,23
2020-02-26 2020-05-26,2020-04-02,23
2020-02-26 2020-05-26,2020-04-03,26
2020-02-26 2020-05-26,2020-04-04,44
2020-02-26 2020-05-26,2020-04-05,21
2020-02-26 2020-05-26,2020-04-06,23
2020-02-26 2020-05-26,2020-04-07,29
2020-02-26 2020-05-26,2020-04-08,44
2020-02-26 2020-05-26,2020-04-09,31
2020-02-26 2020-05-26,2020-04-10,0
2020-02-26 2020-05-26,2020-04-11,0
2020-02-26 2020-05-26,2020-04-12,22
2020-02-26 2020-05-26,2020-04-13,20
2020-02-26 2020-05-26,2020-04-14,17
2020-02-26 2020-05-26,2020-04-15,53
2020-02-26 2020-05-26,2020-04-16,17
2020-02-26 2020-05-26,2020-04-17,45
2020-02-26 2020-05-26,2020-04-18,32
2020-02-26 2020-05-26,2020-04-19,20
2020-02-26 2020-05-26,2020-04-20,41
