window,time,value
2019-04-23 2020-04-23,2019-04-28,67
2019-04-23 2020-04-23,2019-05-05,59
2019-04-23 2020-04-23,2019-05-12,53
2019-04-23 2020-04-23,2019-05-19,56
2019-04-23 2020-04-23,2019-05-26,72
2019-04-23 2020-04-23,2019-06-02,80
2019-04-23 2020-04-23,2019-06-09,59
2019-04-23 2020-04-23,2019-06-16,64
2019-04-23 2020-04-23,2019-06-23,75
2019-04-23 2020-04-23,2019-06-30,58
2019-04-23 2020-04-23,2019-07-07,59
2019-04-23 2020-04-23,2019-07-14,63
2019-04-23 2020-04-23,2019-07-21,70
2019-04-23 2020-04-23,2019-07-28,64
2019-04-23 2020-04-23,2019-08-04,57
2019-04-23 2020-04-23,2019-08-11,52
2019-04-23 2020-04-23,2019-08-18,45
2019-04-23 2020-04-23,2019-08-25,55
2019-04-23 2020-04-23,2019-09-01,45
2019-04-23 2020-04-23,2019-09-08,42
2019-04-23 2020-04-23,2019-09-15,42
2019-04-23 2020-04-23,2019-09-22,42
2019-04-23 2020-04-23,2019-09-29,43
2019-04-23 2020-04-23,2019-10-06,46
2019-04-23 2020-04-23,2019-10-13,46
2019-04-23 2020-04-23,2019-10-20,45
2019-04-23 2020-04-23,2019-10-27,46
2019-04-23 2020-04-23,2019-11-03,51
2019-04-23 2020-04-23,2019-11-10,47
2019-04-23 2020-04-23,2019-11-17,53
2019-04-23 2020-04-23,2019-11-24,61
2019-04-23 2020-04-23,2019-12-01,52
2019-04-23 2020-04-23,2019-12-08,51
2019-04-23 2020-04-23,2019-12-15,52
2019-04-23 2020-04-23,2019-12-22,61
2019-04-23 2020-04-23,2019-12-29,52
2019-04-23 2020-04-23,2020-01-05,39
2019-04-23 2020-04-23,2020-01-12,43
2019-04-23 2020-04-23,2020-01-19,44
2019-04-23 2020-04-23,2020-01-26,45
2019-04-23 2020-04-23,2020-02-02,43
2019-04-23 2020-04-23,2020-02-09,46
2019-04-23 2020-04-23,2020-02-16,43
2019-04-23 2020-04-23,2020-02-23,45
2019-04-23 2020-04-23,2020-03-01,52
2019-04-23 2020-04-23,2020-03-08,49
2019-04-23 2020-04-23,2020-03-15,95
2019-04-23 2020-04-23,2020-03-22,59
2019-04-23 2020-04-23,2020-03-29,77
2019-04-23 2020-04-23,2020-04-05,100
2019-04-23 2020-04-23,2020-04-12,88
2019-04-23 2020-04-23,2020-04-19,86
2019-04-30 2020-04-23,2019-05-05,61
2019-04-30 2020-04-23,2019-05-12,57
2019-04-30 2020-04-23,2019-05-19,62
2019-04-30 2020-04-23,2019-05-26,70
2019-04-30 2020-04-23,2019-06-02,76
2019-04-30 2020-04-23,2019-06-09,53
2019-04-30 2020-04-23,2019-06-16,65
2019-04-30 2020-04-23,2019-06-23,84
2019-04-30 2020-04-23,2019-06-30,61
2019-04-30 2020-04-23,2019-07-07,55
2019-04-30 2020-04-23,2019-07-14,60
2019-04-30 2020-04-23,2019-07-21,75
2019-04-30 2020-04-23,2019-07-28,64
2019-04-30 2020-04-23,2019-08-04,57
2019-04-30 2020-04-23,2019-08-11,54
2019-04-30 2020-04-23,2019-08-18,51
2019-04-30 2020-04-23,2019-08-25,50
2019-04-30 2020-04-23,2019-09-01,42
2019-04-30 2020-04-23,2019-09-08,43
2019-04-30 2020-04-23,2019-09-15,46
2019-04-30 2020-04-23,2019-09-22,44
2019-04-30 2020-04-23,2019-09-29,49
2019-04-30 2020-04-23,2019-10-06,49
2019-04-30 2020-04-23,2019-10-13,45
2019-04-30 2020-04-23,2019-10-20,47
2019-04-30 2020-04-23,2019-10-27,46
2019-04-30 2020-04-23,2019-11-03,47
2019-04-30 2020-04-23,2019-11-10,50
2019-04-30 2020-04-23,2019-11-17,55
2019-04-30 2020-04-23,2019-11-24,57
2019-04-30 2020-04-23,2019-12-01,52
2019-04-30 2020-04-23,2019-12-08,59
2019-04-30 2020-04-23,2019-12-15,51
2019-04-30 2020-04-23,2019-12-22,63
2019-04-30 2020-04-23,2019-12-29,67
2019-04-30 2020-04-23,2020-01-05,41
2019-04-30 2020-04-23,2020-01-12,47
2019-04-30 2020-04-23,2020-01-19,44
2019-04-30 2020-04-23,2020-01-26,47
2019-04-30 2020-04-23,2020-02-02,45
2019-04-30 2020-04-23,2020-02-09,44
2019-04-30 2020-04-23,2020-02-16,50
2019-04-30 2020-04-23,2020-02-23,50
2019-04-30 2020-04-23,2020-03-01,51
2019-04-30 2020-04-23,2020-03-08,48
2019-04-30 2020-04-23,2020-03-15,100
2019-04-30 2020-04-23,2020-03-22,62
2019-04-30 2020-04-23,2020-03-29,87
2019-04-30 2020-04-23,2020-04-05,99
2019-04-30 2020-04-23,2020-04-12,93
2019-04-30 2020-04-23,2020-04-19,90
