window,time,value
2020-01-23 2020-04-22,2020-01-23,11
2020-01-23 2020-04-22,2020-01-24,14
2020-01-23 2020-04-22,2020-01-25,18
2020-01-23 2020-04-22,2020-01-26,13
2020-01-23 2020-04-22,2020-01-27,15
2020-01-23 2020-04-22,2020-01-28,15
2020-01-23 2020-04-22,2020-01-29,13
2020-01-23 2020-04-22,2020-01-30,11
2020-01-23 2020-04-22,2020-01-31,13
2020-01-23 2020-04-22,2020-02-01,19
2020-01-23 2020-04-22,2020-02-02,13
2020-01-23 2020-04-22,2020-02-03,19
2020-01-23 2020-04-22,2020-02-04,14
2020-01-23 2020-04-22,2020-02-05,15
2020-01-23 2020-04-22,2020-02-06,15
2020-01-23 2020-04-22,2020-02-07,14
2020-01-23 2020-04-22,2020-02-08,20
2020-01-23 2020-04-22,2020-02-09,14
2020-01-23 2020-04-22,2020-02-10,17
2020-01-23 2020-04-22,2020-02-11,18
2020-01-23 2020-04-22,2020-02-12,16
2020-01-23 2020-04-22,2020-02-13,17
2020-01-23 2020-04-22,2020-02-14,14
2020-01-23 2020-04-22,2020-02-15,19
2020-01-23 2020-04-22,2020-02-16,13
2020-01-23 2020-04-22,2020-02-17,18
2020-01-23 2020-04-22,2020-02-18,12
2020-01-23 2020-04-22,2020-02-19,15
2020-01-23 2020-04-22,2020-02-20,14
2020-01-23 2020-04-22,2020-02-21,16
2020-01-23 2020-04-22,2020-02-22,22
2020-01-23 2020-04-22,2020-02-23,17
2020-01-23 2020-04-22,2020-02-24,16
2020-01-23 2020-04-22,2020-02-25,19
2020-01-23 2020-04-22,2020-02-26,15
2020-01-23 2020-04-22,2020-02-27,15
2020-01-23 2020-04-22,2020-02-28,15
2020-01-23 2020-04-22,2020-02-29,24
2020-01-23 2020-04-22,2020-03-01,16
2020-01-23 2020-04-22,2020-03-02,19
2020-01-23 2020-04-22,2020-03-03,18
2020-01-23 2020-04-22,2020-03-04,17
2020-01-23 2020-04-22,2020-03-05,17
2020-01-23 2020-04-22,2020-03-06,15
2020-01-23 2020-04-22,2020-03-07,24
2020-01-23 2020-04-22,2020-03-08,16
2020-01-23 2020-04-22,2020-03-09,21
2020-01-23 2020-04-22,2020-03-10,17
2020-01-23 2020-04-22,2020-03-11,19
2020-01-23 2020-04-22,2020-03-12,18
2020-01-23 2020-04-22,2020-03-13,19
2020-01-23 2020-04-22,2020-03-14,34
2020-01-23 2020-04-22,2020-03-15,25
2020-01-23 2020-04-22,2020-03-16,54
2020-01-23 2020-04-22,2020-03-17,100
2020-01-23 2020-04-22,2020-03-18,67
2020-01-23 2020-04-22,2020-03-19,53
2020-01-23 2020-04-22,2020-03-20,47
2020-01-23 2020-04-22,2020-03-21,44
2020-01-23 2020-04-22,2020-03-22,27
2020-01-23 2020-04-22,2020-03-23,32
2020-01-23 2020-04-22,2020-03-24,30
2020-01-23 2020-04-22,2020-03-25,34
2020-01-23 2020-04-22,2020-03-26,39
2020-01-23 2020-04-22,2020-03-27,35
2020-01-23 2020-04-22,2020-03-28,46
2020-01-23 2020-04-22,2020-03-29,34
2020-01-23 2020-04-22,2020-03-30,41
2020-01-23 2020-04-22,2020-03-31,40
2020-01-23 2020-04-22,2020-04-01,47
2020-01-23 2020-04-22,2020-04-02,63
2020-01-23 2020-04-22,2020-04-03,55
2020-01-23 2020-04-22,2020-04-04,79
2020-01-23 2020-04-22,2020-04-05,87
2020-01-23 2020-04-22,2020-04-06,97
2020-01-23 2020-04-22,2020-04-07,84
2020-01-23 2020-04-22,2020-04-08,73
2020-01-23 2020-04-22,2020-04-09,68
2020-01-23 2020-04-22,2020-04-10,53
2020-01-23 2020-04-22,2020-04-11,70
2020-01-23 2020-04-22,2020-04-12,48
2020-01-23 2020-04-22,2020-04-13,55
2020-01-23 2020-04-22,2020-04-14,70
2020-01-23 2020-04-22,2020-04-15,65
2020-01-23 2020-04-22,2020-04-16,52
2020-01-23 2020-04-22,2020-04-17,47
2020-01-23 2020-04-22,2020-04-18,59
2020-01-23 2020-04-22,2020-04-19,46
2020-01-23 2020-04-22,2020-04-20,46
2020-01-24 2020-04-22,2020-01-24,16
2020-01-24 2020-04-22,2020-01-25,18
2020-01-24 2020-04-22,2020-01-26,11
2020-01-24 2020-04-22,2020-01-27,13
2020-01-24 2020-04-22,2020-01-28,14
2020-01-24 2020-04-22,2020-01-29,10
2020-01-24 2020-04-22,2020-01-30,12
2020-01-24 2020-04-22,2020-01-31,13
2020-01-24 2020-04-22,2020-02-01,17
2020-01-24 2020-04-22,2020-02-02,13
2020-01-24 2020-04-22,2020-02-03,18
2020-01-24 2020-04-22,2020-02-04,15
2020-01-24 2020-04-22,2020-02-05,11
2020-01-24 2020-04-22,2020-02-06,16
2020-01-24 2020-04-22,2020-02-07,12
2020-01-24 2020-04-22,2020-02-08,20
2020-01-24 2020-04-22,2020-02-09,15
2020-01-24 2020-04-22,2020-02-10,14
2020-01-24 2020-04-22,2020-02-11,16
2020-01-24 2020-04-22,2020-02-12,16
2020-01-24 2020-04-22,2020-02-13,17
2020-01-24 2020-04-22,2020-02-14,13
2020-01-24 2020-04-22,2020-02-15,18
2020-01-24 2020-04-22,2020-02-16,13
2020-01-24 2020-04-22,2020-02-17,17
2020-01-24 2020-04-22,2020-02-18,15
2020-01-24 2020-04-22,2020-02-19,16
2020-01-24 2020-04-22,2020-02-20,12
2020-01-24 2020-04-22,2020-02-21,14
2020-01-24 2020-04-22,2020-02-22,22
2020-01-24 2020-04-22,2020-02-23,17
2020-01-24 2020-04-22,2020-02-24,15
2020-01-24 2020-04-22,2020-02-25,18
2020-01-24 2020-04-22,2020-02-26,15
2020-01-24 2020-04-22,2020-02-27,15
2020-01-24 2020-04-22,2020-02-28,15
2020-01-24 2020-04-22,2020-02-29,22
2020-01-24 2020-04-22,2020-03-01,15
2020-01-24 2020-04-22,2020-03-02,19
2020-01-24 2020-04-22,2020-03-03,18
2020-01-24 2020-04-22,2020-03-04,16
2020-01-24 2020-04-22,2020-03-05,14
2020-01-24 2020-04-22,2020-03-06,14
2020-01-24 2020-04-22,2020-03-07,22
2020-01-24 2020-04-22,2020-03-08,16
2020-01-24 2020-04-22,2020-03-09,20
2020-01-24 2020-04-22,2020-03-10,15
2020-01-24 2020-04-22,2020-03-11,17
2020-01-24 2020-04-22,2020-03-12,16
2020-01-24 2020-04-22,2020-03-13,17
2020-01-24 2020-04-22,2020-03-14,32
2020-01-24 2020-04-22,2020-03-15,23
2020-01-24 2020-04-22,2020-03-16,50
2020-01-24 2020-04-22,2020-03-17,84
2020-01-24 2020-04-22,2020-03-18,66
2020-01-24 2020-04-22,2020-03-19,47
2020-01-24 2020-04-22,2020-03-20,41
2020-01-24 2020-04-22,2020-03-21,44
2020-01-24 2020-04-22,2020-03-22,26
2020-01-24 2020-04-22,2020-03-23,33
2020-01-24 2020-04-22,2020-03-24,28
2020-01-24 2020-04-22,2020-03-25,36
2020-01-24 2020-04-22,2020-03-26,34
2020-01-24 2020-04-22,2020-03-27,36
2020-01-24 2020-04-22,2020-03-28,43
2020-01-24 2020-04-22,2020-03-29,32
2020-01-24 2020-04-22,2020-03-30,40
2020-01-24 2020-04-22,2020-03-31,39
2020-01-24 2020-04-22,2020-04-01,47
2020-01-24 2020-04-22,2020-04-02,61
2020-01-24 2020-04-22,2020-04-03,58
2020-01-24 2020-04-22,2020-04-04,69
2020-01-24 2020-04-22,2020-04-05,81
2020-01-24 2020-04-22,2020-04-06,100
2020-01-24 2020-04-22,2020-04-07,74
2020-01-24 2020-04-22,2020-04-08,73
2020-01-24 2020-04-22,2020-04-09,64
2020-01-24 2020-04-22,2020-04-10,52
2020-01-24 2020-04-22,2020-04-11,69
2020-01-24 2020-04-22,2020-04-12,48
2020-01-24 2020-04-22,2020-04-13,57
2020-01-24 2020-04-22,2020-04-14,65
2020-01-24 2020-04-22,2020-04-15,69
2020-01-24 2020-04-22,2020-04-16,50
2020-01-24 2020-04-22,2020-04-17,47
2020-01-24 2020-04-22,2020-04-18,54
2020-01-24 2020-04-22,2020-04-19,44
2020-01-24 2020-04-22,2020-04-20,45
