window,time,value
2020-02-06 2020-05-06,2020-02-06,26
2020-02-06 2020-05-06,2020-02-07,35
2020-02-06 2020-05-06,2020-02-08,55
2020-02-06 2020-05-06,2020-02-09,22
2020-02-06 2020-05-06,2020-02-10,41
2020-02-06 2020-05-06,2020-02-11,42
2020-02-06 2020-05-06,2020-02-12,29
2020-02-06 2020-05-06,2020-02-13,29
2020-02-06 2020-05-06,2020-02-14,42
2020-02-06 2020-05-06,2020-02-15,19
2020-02-06 2020-05-06,2020-02-16,22
2020-02-06 2020-05-06,2020-02-17,18
2020-02-06 2020-05-06,2020-02-18,47
2020-02-06 2020-05-06,2020-02-19,28
2020-02-06 2020-05-06,2020-02-20,46
2020-02-06 2020-05-06,2020-02-21,23
2020-02-06 2020-05-06,2020-02-22,47
2020-02-06 2020-05-06,2020-02-23,26
2020-02-06 2020-05-06,2020-02-24,21
2020-02-06 2020-05-06,2020-02-25,20
2020-02-06 2020-05-06,2020-02-26,30
2020-02-06 2020-05-06,2020-02-27,34
2020-02-06 2020-05-06,2020-02-28,100
2020-02-06 2020-05-06,2020-02-29,25
2020-02-06 2020-05-06,2020-03-01,21
2020-02-06 2020-05-06,2020-03-02,27
2020-02-06 2020-05-06,2020-03-03,28
2020-02-06 2020-05-06,2020-03-04,27
2020-02-06 2020-05-06,2020-03-05,27
2020-02-06 2020-05-06,2020-03-06,22
2020-02-06 2020-05-06,2020-03-07,34
2020-02-06 2020-05-06,2020-03-08,21
2020-02-06 2020-05-06,2020-03-09,19
2020-02-06 2020-05-06,2020-03-10,10
2020-02-06 2020-05-06,2020-03-11,41
2020-02-06 2020-05-06,2020-03-12,44
2020-02-06 2020-05-06,2020-03-13,32
2020-02-06 2020-05-06,2020-03-14,33
2020-02-06 2020-05-06,2020-03-15,12
2020-02-06 2020-05-06,2020-03-16,25
2020-02-06 2020-05-06,2020-03-17,7
2020-02-06 2020-05-06,2020-03-18,14
2020-02-06 2020-05-06,2020-03-19,25
2020-02-06 2020-05-06,2020-03-20,7
2020-02-06 2020-05-06,2020-03-21,8
2020-02-06 2020-05-06,2020-03-22,8
2020-02-06 2020-05-06,2020-03-23,3
2020-02-06 2020-05-06,2020-03-24,7
2020-02-06 2020-05-06,2020-03-25,10
2020-02-06 2020-05-06,2020-03-26,3
2020-02-06 2020-05-06,2020-03-27,3
2020-02-06 2020-05-06,2020-03-28,0
2020-02-06 2020-05-06,2020-03-29,15
2020-02-06 2020-05-06,2020-03-30,6
2020-02-06 2020-05-06,2020-03-31,6
2020-02-06 2020-05-06,2020-04-01,7
2020-02-06 2020-05-06,2020-04-02,17
2020-02-06 2020-05-06,2020-04-03,10
2020-02-06 2020-05-06,2020-04-04,13
2020-02-06 2020-05-06,2020-04-05,0
2020-02-06 2020-05-06,2020-04-06,17
2020-02-06 2020-05-06,2020-04-07,7
2020-02-06 2020-05-06,2020-04-08,10
2020-02-06 2020-05-06,2020-04-09,4
2020-02-06 2020-05-06,2020-04-10,13
2020-02-06 2020-05-06,2020-04-11,9
2020-02-06 2020-05-06,2020-04-12,9
2020-02-06 2020-05-06,2020-04-13,8
2020-02-06 2020-05-06,2020-04-14,20
2020-02-06 2020-05-06,2020-04-15,14
2020-02-06 2020-05-06,2020-04-16,20
2020-02-06 2020-05-06,2020-04-17,25
2020-02-06 2020-05-06,2020-04-18,17
2020-02-06 2020-05-06,2020-04-19,16
2020-02-06 2020-05-06,2020-04-20,6
2020-02-06 2020-05-06,2020-04-21,6
2020-02-06 2020-05-06,2020-04-22,7
2020-02-06 2020-05-06,2020-04-23,17
2020-02-06 2020-05-06,2020-04-24,28
2020-02-06 2020-05-06,2020-04-25,8
2020-02-06 2020-05-06,2020-04-26,19
2020-02-06 2020-05-06,2020-04-27,10
2020-02-06 2020-05-06,2020-04-28,16
2020-02-06 2020-05-06,2020-04-29,32
2020-02-06 2020-05-06,2020-04-30,30
2020-02-06 2020-05-06,2020-05-01,27
2020-02-06 2020-05-06,2020-05-02,11
2020-02-06 2020-05-06,2020-05-03,4
2020-02-07 2020-05-06,2020-02-07,28
2020-02-07 2020-05-06,2020-02-08,61
2020-02-07 2020-05-06,2020-02-09,18
2020-02-07 2020-05-06,2020-02-10,49
2020-02-07 2020-05-06,2020-02-11,36
