window,time,value
2020-01-13 2020-04-12,2020-01-13,63
2020-01-13 2020-04-12,2020-01-14,71
2020-01-13 2020-04-12,2020-01-15,81
2020-01-13 2020-04-12,2020-01-16,60
2020-01-13 2020-04-12,2020-01-17,68
2020-01-13 2020-04-12,2020-01-18,76
2020-01-13 2020-04-12,2020-01-19,71
2020-01-13 2020-04-12,2020-01-20,52
2020-01-13 2020-04-12,2020-01-21,66
2020-01-13 2020-04-12,2020-01-22,62
2020-01-13 2020-04-12,2020-01-23,64
2020-01-13 2020-04-12,2020-01-24,62
2020-01-13 2020-04-12,2020-01-25,63
2020-01-13 2020-04-12,2020-01-26,74
2020-01-13 2020-04-12,2020-01-27,71
2020-01-13 2020-04-12,2020-01-28,69
2020-01-13 2020-04-12,2020-01-29,72
2020-01-13 2020-04-12,2020-01-30,57
2020-01-13 2020-04-12,2020-01-31,65
2020-01-13 2020-04-12,2020-02-01,78
2020-01-13 2020-04-12,2020-02-02,87
2020-01-13 2020-04-12,2020-02-03,59
2020-01-13 2020-04-12,2020-02-04,61
2020-01-13 2020-04-12,2020-02-05,70
2020-01-13 2020-04-12,2020-02-06,64
2020-01-13 2020-04-12,2020-02-07,63
2020-01-13 2020-04-12,2020-02-08,63
2020-01-13 2020-04-12,2020-02-09,73
2020-01-13 2020-04-12,2020-02-10,64
2020-01-13 2020-04-12,2020-02-11,61
2020-01-13 2020-04-12,2020-02-12,69
2020-01-13 2020-04-12,2020-02-13,64
2020-01-13 2020-04-12,2020-02-14,61
2020-01-13 2020-04-12,2020-02-15,84
2020-01-13 2020-04-12,2020-02-16,67
2020-01-13 2020-04-12,2020-02-17,57
2020-01-13 2020-04-12,2020-02-18,64
2020-01-13 2020-04-12,2020-02-19,70
2020-01-13 2020-04-12,2020-02-20,69
2020-01-13 2020-04-12,2020-02-21,53
2020-01-13 2020-04-12,2020-02-22,64
2020-01-13 2020-04-12,2020-02-23,84
2020-01-13 2020-04-12,2020-02-24,59
2020-01-13 2020-04-12,2020-02-25,48
2020-01-13 2020-04-12,2020-02-26,65
