window,time,value
2010-01-01 2020-04-11,2010-01-01,0
2010-01-01 2020-04-11,2010-02-01,0
2010-01-01 2020-04-11,2010-03-01,1
2010-01-01 2020-04-11,2010-04-01,1
2010-01-01 2020-04-11,2010-05-01,1
2010-01-01 2020-04-11,2010-06-01,1
2010-01-01 2020-04-11,2010-07-01,1
2010-01-01 2020-04-11,2010-08-01,1
2010-01-01 2020-04-11,2010-09-01,2
2010-01-01 2020-04-11,2010-10-01,2
2010-01-01 2020-04-11,2010-11-01,1
2010-01-01 2020-04-11,2010-12-01,1
2010-01-01 2020-04-11,2011-01-01,2
2010-01-01 2020-04-11,2011-02-01,2
2010-01-01 2020-04-11,2011-03-01,3
2010-01-01 2020-04-11,2011-04-01,3
2010-01-01 2020-04-11,2011-05-01,2
2010-01-01 2020-04-11,2011-06-01,2
2010-01-01 2020-04-11,2011-07-01,2
2010-01-01 2020-04-11,2011-08-01,2
2010-01-01 2020-04-11,2011-09-01,3
2010-01-01 2020-04-11,2011-10-01,6
2010-01-01 2020-04-11,2011-11-01,16
2010-01-01 2020-04-11,2011-12-01,20
2010-01-01 2020-04-11,2012-01-01,25
2010-01-01 2020-04-11,2012-02-01,26
2010-01-01 2020-04-11,2012-03-01,41
2010-01-01 2020-04-11,2012-04-01,45
2010-01-01 2020-04-11,2012-05-01,41
2010-01-01 2020-04-11,2012-06-01,44
2010-01-01 2020-04-11,2012-07-01,40
2010-01-01 2020-04-11,2012-08-01,37
2010-01-01 2020-04-11,2012-09-01,54
2010-01-01 2020-04-11,2012-10-01,60
2010-01-01 2020-04-11,2012-11-01,62
2010-01-01 2020-04-11,2012-12-01,61
2010-01-01 2020-04-11,2013-01-01,58
2010-01-01 2020-04-11,2013-02-01,52
2010-01-01 2020-04-11,2013-03-01,58
2010-01-01 2020-04-11,2013-04-01,60
2010-01-01 2020-04-11,2013-05-01,59
2010-01-01 2020-04-11,2013-06-01,54
2010-01-01 2020-04-11,2013-07-01,46
2010-01-01 2020-04-11,2013-08-01,43
2010-01-01 2020-04-11,2013-09-01,54
2010-01-01 2020-04-11,2013-10-01,58
2010-01-01 2020-04-11,2013-11-01,82
2010-01-01 2020-04-11,2013-12-01,73
2010-01-01 2020-04-11,2014-01-01,69
2010-01-01 2020-04-11,2014-02-01,65
2010-01-01 2020-04-11,2014-03-01,81
2010-01-01 2020-04-11,2014-04-01,79
2010-01-01 2020-04-11,2014-05-01,76
2010-01-01 2020-04-11,2014-06-01,73
2010-01-01 2020-04-11,2014-07-01,62
2010-01-01 2020-04-11,2014-08-01,67
2010-01-01 2020-04-11,2014-09-01,75
2010-01-01 2020-04-11,2014-10-01,74
2010-01-01 2020-04-11,2014-11-01,80
2010-01-01 2020-04-11,2014-12-01,75
2010-01-01 2020-04-11,2015-01-01,71
2010-01-01 2020-04-11,2015-02-01,66
2010-01-01 2020-04-11,2015-03-01,85
2010-01-01 2020-04-11,2015-04-01,89
2010-01-01 2020-04-11,2015-05-01,89
2010-01-01 2020-04-11,2015-06-01,89
2010-01-01 2020-04-11,2015-07-01,73
2010-01-01 2020-04-11,2015-08-01,73
2010-01-01 2020-04-11,2015-09-01,87
2010-01-01 2020-04-11,2015-10-01,86
2010-01-01 2020-04-11,2015-11-01,93
2010-01-01 2020-04-11,2015-12-01,86
2010-01-01 2020-04-11,2016-01-01,71
2010-01-01 2020-04-11,2016-02-01,68
2010-01-01 2020-04-11,2016-03-01,74
2010-01-01 2020-04-11,2016-04-01,77
2010-01-01 2020-04-11,2016-05-01,76
2010-01-01 2020-04-11,2016-06-01,81
2010-01-01 2020-04-11,2016-07-01,67
2010-01-01 2020-04-11,2016-08-01,65
2010-01-01 2020-04-11,2016-09-01,78
2010-01-01 2020-04-11,2016-10-01,85
2010-01-01 2020-04-11,2016-11-01,86
2010-01-01 2020-04-11,2016-12-01,79
2010-01-01 2020-04-11,2017-01-01,72
2010-01-01 2020-04-11,2017-02-01,72
2010-01-01 2020-04-11,2017-03-01,82
2010-01-01 2020-04-11,2017-04-01,81
2010-01-01 2020-04-11,2017-05-01,80
2010-01-01 2020-04-11,2017-06-01,78
2010-01-01 2020-04-11,2017-07-01,69
2010-01-01 2020-04-11,2017-08-01,71
2010-01-01 2020-04-11,2017-09-01,89
2010-01-01 2020-04-11,2017-10-01,85
2010-01-01 2020-04-11,2017-11-01,100
2010-01-01 2020-04-11,2017-12-01,88
2010-01-01 2020-04-11,2018-01-01,80
2010-01-01 2020-04-11,2018-02-01,74
2010-01-01 2020-04-11,2018-03-01,79
2010-01-01 2020-04-11,2018-04-01,89
2010-01-01 2020-04-11,2018-05-01,81
2010-01-01 2020-04-11,2018-06-01,78
2010-01-01 2020-04-11,2018-07-01,71
2010-01-01 2020-04-11,2018-08-01,66
2010-01-01 2020-04-11,2018-09-01,76
