window,time,value
2020-03-05 2020-06-03,2020-03-05,52
2020-03-05 2020-06-03,2020-03-06,28
2020-03-05 2020-06-03,2020-03-07,82
2020-03-05 2020-06-03,2020-03-08,48
2020-03-05 2020-06-03,2020-03-09,63
2020-03-05 2020-06-03,2020-03-10,46
2020-03-05 2020-06-03,2020-03-11,53
2020-03-05 2020-06-03,2020-03-12,34
2020-03-05 2020-06-03,2020-03-13,25
2020-03-05 2020-06-03,2020-03-14,36
2020-03-05 2020-06-03,2020-03-15,52
2020-03-05 2020-06-03,2020-03-16,44
2020-03-05 2020-06-03,2020-03-17,13
2020-03-05 2020-06-03,2020-03-18,20
2020-03-05 2020-06-03,2020-03-19,27
2020-03-05 2020-06-03,2020-03-20,26
2020-03-05 2020-06-03,2020-03-21,26
2020-03-05 2020-06-03,2020-03-22,24
2020-03-05 2020-06-03,2020-03-23,12
2020-03-05 2020-06-03,2020-03-24,12
2020-03-05 2020-06-03,2020-03-25,13
2020-03-05 2020-06-03,2020-03-26,13
2020-03-05 2020-06-03,2020-03-27,25
2020-03-05 2020-06-03,2020-03-28,16
2020-03-05 2020-06-03,2020-03-29,39
2020-03-05 2020-06-03,2020-03-30,18
2020-03-05 2020-06-03,2020-03-31,17
2020-03-05 2020-06-03,2020-04-01,21
2020-03-05 2020-06-03,2020-04-02,19
2020-03-05 2020-06-03,2020-04-03,27
2020-03-05 2020-06-03,2020-04-04,38
2020-03-05 2020-06-03,2020-04-05,48
2020-03-05 2020-06-03,2020-04-06,32
2020-03-05 2020-06-03,2020-04-07,20
2020-03-05 2020-06-03,2020-04-08,31
2020-03-05 2020-06-03,2020-04-09,21
2020-03-05 2020-06-03,2020-04-10,32
2020-03-05 2020-06-03,2020-04-11,34
2020-03-05 2020-06-03,2020-04-12,39
2020-03-05 2020-06-03,2020-04-13,36
2020-03-05 2020-06-03,2020-04-14,38
2020-03-05 2020-06-03,2020-04-15,31
2020-03-05 2020-06-03,2020-04-16,26
2020-03-05 2020-06-03,2020-04-17,21
2020-03-05 2020-06-03,2020-04-18,22
2020-03-05 2020-06-03,2020-04-19,41
2020-03-05 2020-06-03,2020-04-20,21
2020-03-05 2020-06-03,2020-04-21,17
2020-03-05 2020-06-03,2020-04-22,31
2020-03-05 2020-06-03,2020-04-23,31
2020-03-05 2020-06-03,2020-04-24,18
2020-03-05 2020-06-03,2020-04-25,32
2020-03-05 2020-06-03,2020-04-26,22
2020-03-05 2020-06-03,2020-04-27,62
2020-03-05 2020-06-03,2020-04-28,48
2020-03-05 2020-06-03,2020-04-29,28
2020-03-05 2020-06-03,2020-04-30,31
2020-03-05 2020-06-03,2020-05-01,40
2020-03-05 2020-06-03,2020-05-02,24
2020-03-05 2020-06-03,2020-05-03,20
2020-03-05 2020-06-03,2020-05-04,33
2020-03-05 2020-06-03,2020-05-05,50
2020-03-05 2020-06-03,2020-05-06,44
2020-03-05 2020-06-03,2020-05-07,31
2020-03-05 2020-06-03,2020-05-08,41
2020-03-05 2020-06-03,2020-05-09,50
2020-03-05 2020-06-03,2020-05-10,52
2020-03-05 2020-06-03,2020-05-11,40
2020-03-05 2020-06-03,2020-05-12,42
2020-03-05 2020-06-03,2020-05-13,58
2020-03-05 2020-06-03,2020-05-14,69
2020-03-05 2020-06-03,2020-05-15,39
2020-03-05 2020-06-03,2020-05-16,53
2020-03-05 2020-06-03,2020-05-17,71
2020-03-05 2020-06-03,2020-05-18,22
2020-03-05 2020-06-03,2020-05-19,44
2020-03-05 2020-06-03,2020-05-20,32
2020-03-05 2020-06-03,2020-05-21,17
2020-03-05 2020-06-03,2020-05-22,30
2020-03-05 2020-06-03,2020-05-23,64
2020-03-05 2020-06-03,2020-05-24,32
2020-03-05 2020-06-03,2020-05-25,51
2020-03-05 2020-06-03,2020-05-26,35
2020-03-05 2020-06-03,2020-05-27,33
2020-03-05 2020-06-03,2020-05-28,31
2020-03-05 2020-06-03,2020-05-29,35
2020-03-05 2020-06-03,2020-05-30,33
2020-03-05 2020-06-03,2020-05-31,100
2020-03-06 2020-06-03,2020-03-06,54
2020-03-06 2020-06-03,2020-03-07,77
2020-03-06 2020-06-03,2020-03-08,77
2020-03-06 2020-06-03,2020-03-09,35
2020-03-06 2020-06-03,2020-03-10,30
2020-03-06 2020-06-03,2020-03-11,41
2020-03-06 2020-06-03,2020-03-12,26
2020-03-06 2020-06-03,2020-03-13,29
2020-03-06 2020-06-03,2020-03-14,46
2020-03-06 2020-06-03,2020-03-15,61
2020-03-06 2020-06-03,2020-03-16,71
2020-03-06 2020-06-03,2020-03-17,23
2020-03-06 2020-06-03,2020-03-18,16
2020-03-06 2020-06-03,2020-03-19,21
2020-03-06 2020-06-03,2020-03-20,38
2020-03-06 2020-06-03,2020-03-21,27
2020-03-06 2020-06-03,2020-03-22,43
2020-03-06 2020-06-03,2020-03-23,14
2020-03-06 2020-06-03,2020-03-24,22
2020-03-06 2020-06-03,2020-03-25,15
2020-03-06 2020-06-03,2020-03-26,15
2020-03-06 2020-06-03,2020-03-27,15
2020-03-06 2020-06-03,2020-03-28,19
2020-03-06 2020-06-03,2020-03-29,34
2020-03-06 2020-06-03,2020-03-30,33
2020-03-06 2020-06-03,2020-03-31,29
2020-03-06 2020-06-03,2020-04-01,25
2020-03-06 2020-06-03,2020-04-02,23
2020-03-06 2020-06-03,2020-04-03,16
2020-03-06 2020-06-03,2020-04-04,29
2020-03-06 2020-06-03,2020-04-05,50
2020-03-06 2020-06-03,2020-04-06,53
2020-03-06 2020-06-03,2020-04-07,23
2020-03-06 2020-06-03,2020-04-08,52
2020-03-06 2020-06-03,2020-04-09,49
2020-03-06 2020-06-03,2020-04-10,38
2020-03-06 2020-06-03,2020-04-11,20
2020-03-06 2020-06-03,2020-04-12,65
2020-03-06 2020-06-03,2020-04-13,54
2020-03-06 2020-06-03,2020-04-14,30
2020-03-06 2020-06-03,2020-04-15,42
2020-03-06 2020-06-03,2020-04-16,23
2020-03-06 2020-06-03,2020-04-17,22
2020-03-06 2020-06-03,2020-04-18,38
2020-03-06 2020-06-03,2020-04-19,60
2020-03-06 2020-06-03,2020-04-20,24
2020-03-06 2020-06-03,2020-04-21,24
2020-03-06 2020-06-03,2020-04-22,16
2020-03-06 2020-06-03,2020-04-23,46
2020-03-06 2020-06-03,2020-04-24,16
2020-03-06 2020-06-03,2020-04-25,31
2020-03-06 2020-06-03,2020-04-26,41
2020-03-06 2020-06-03,2020-04-27,44
2020-03-06 2020-06-03,2020-04-28,28
2020-03-06 2020-06-03,2020-04-29,36
2020-03-06 2020-06-03,2020-04-30,23
2020-03-06 2020-06-03,2020-05-01,36
2020-03-06 2020-06-03,2020-05-02,46
2020-03-06 2020-06-03,2020-05-03,42
2020-03-06 2020-06-03,2020-05-04,49
2020-03-06 2020-06-03,2020-05-05,45
2020-03-06 2020-06-03,2020-05-06,45
2020-03-06 2020-06-03,2020-05-07,39
2020-03-06 2020-06-03,2020-05-08,33
2020-03-06 2020-06-03,2020-05-09,30
2020-03-06 2020-06-03,2020-05-10,92
2020-03-06 2020-06-03,2020-05-11,80
2020-03-06 2020-06-03,2020-05-12,44
2020-03-06 2020-06-03,2020-05-13,29
2020-03-06 2020-06-03,2020-05-14,76
2020-03-06 2020-06-03,2020-05-15,72
2020-03-06 2020-06-03,2020-05-16,100
2020-03-06 2020-06-03,2020-05-17,38
2020-03-06 2020-06-03,2020-05-18,57
2020-03-06 2020-06-03,2020-05-19,26
2020-03-06 2020-06-03,2020-05-20,43
2020-03-06 2020-06-03,2020-05-21,39
2020-03-06 2020-06-03,2020-05-22,53
2020-03-06 2020-06-03,2020-05-23,77
2020-03-06 2020-06-03,2020-05-24,38
2020-03-06 2020-06-03,2020-05-25,46
2020-03-06 2020-06-03,2020-05-26,67
2020-03-06 2020-06-03,2020-05-27,57
2020-03-06 2020-06-03,2020-05-28,52
2020-03-06 2020-06-03,2020-05-29,38
2020-03-06 2020-06-03,2020-05-30,39
2020-03-06 2020-06-03,2020-05-31,72
