window,time,value
2019-05-18 2020-05-18,2019-05-19,44
2019-05-18 2020-05-18,2019-05-26,57
2019-05-18 2020-05-18,2019-06-02,41
2019-05-18 2020-05-18,2019-06-09,48
2019-05-18 2020-05-18,2019-06-16,53
2019-05-18 2020-05-18,2019-06-23,46
2019-05-18 2020-05-18,2019-06-30,45
2019-05-18 2020-05-18,2019-07-07,58
2019-05-18 2020-05-18,2019-07-14,55
2019-05-18 2020-05-18,2019-07-21,53
2019-05-18 2020-05-18,2019-07-28,61
2019-05-18 2020-05-18,2019-08-04,54
2019-05-18 2020-05-18,2019-08-11,52
2019-05-18 2020-05-18,2019-08-18,52
2019-05-18 2020-05-18,2019-08-25,54
2019-05-18 2020-05-18,2019-09-01,58
2019-05-18 2020-05-18,2019-09-08,55
2019-05-18 2020-05-18,2019-09-15,49
2019-05-18 2020-05-18,2019-09-22,51
2019-05-18 2020-05-18,2019-09-29,53
2019-05-18 2020-05-18,2019-10-06,53
2019-05-18 2020-05-18,2019-10-13,46
2019-05-18 2020-05-18,2019-10-20,55
2019-05-18 2020-05-18,2019-10-27,59
2019-05-18 2020-05-18,2019-11-03,53
2019-05-18 2020-05-18,2019-11-10,61
2019-05-18 2020-05-18,2019-11-17,58
2019-05-18 2020-05-18,2019-11-24,86
2019-05-18 2020-05-18,2019-12-01,77
2019-05-18 2020-05-18,2019-12-08,71
2019-05-18 2020-05-18,2019-12-15,73
2019-05-18 2020-05-18,2019-12-22,100
2019-05-18 2020-05-18,2019-12-29,76
2019-05-18 2020-05-18,2020-01-05,59
2019-05-18 2020-05-18,2020-01-12,48
2019-05-18 2020-05-18,2020-01-19,51
2019-05-18 2020-05-18,2020-01-26,52
2019-05-18 2020-05-18,2020-02-02,61
2019-05-18 2020-05-18,2020-02-09,56
2019-05-18 2020-05-18,2020-02-16,43
2019-05-18 2020-05-18,2020-02-23,44
2019-05-18 2020-05-18,2020-03-01,54
2019-05-18 2020-05-18,2020-03-08,38
2019-05-18 2020-05-18,2020-03-15,25
2019-05-18 2020-05-18,2020-03-22,33
2019-05-18 2020-05-18,2020-03-29,36
2019-05-18 2020-05-18,2020-04-05,35
2019-05-18 2020-05-18,2020-04-12,36
2019-05-18 2020-05-18,2020-04-19,36
2019-05-18 2020-05-18,2020-04-26,40
2019-05-18 2020-05-18,2020-05-03,45
2019-05-18 2020-05-18,2020-05-10,61
2019-05-25 2020-05-18,2019-05-26,53
2019-05-25 2020-05-18,2019-06-02,49
2019-05-25 2020-05-18,2019-06-09,57
2019-05-25 2020-05-18,2019-06-16,58
2019-05-25 2020-05-18,2019-06-23,48
2019-05-25 2020-05-18,2019-06-30,48
2019-05-25 2020-05-18,2019-07-07,56
2019-05-25 2020-05-18,2019-07-14,50
2019-05-25 2020-05-18,2019-07-21,59
2019-05-25 2020-05-18,2019-07-28,50
2019-05-25 2020-05-18,2019-08-04,47
2019-05-25 2020-05-18,2019-08-11,50
2019-05-25 2020-05-18,2019-08-18,52
2019-05-25 2020-05-18,2019-08-25,51
2019-05-25 2020-05-18,2019-09-01,53
2019-05-25 2020-05-18,2019-09-08,56
2019-05-25 2020-05-18,2019-09-15,50
2019-05-25 2020-05-18,2019-09-22,52
2019-05-25 2020-05-18,2019-09-29,52
2019-05-25 2020-05-18,2019-10-06,53
2019-05-25 2020-05-18,2019-10-13,48
2019-05-25 2020-05-18,2019-10-20,54
2019-05-25 2020-05-18,2019-10-27,59
2019-05-25 2020-05-18,2019-11-03,56
2019-05-25 2020-05-18,2019-11-10,57
2019-05-25 2020-05-18,2019-11-17,61
2019-05-25 2020-05-18,2019-11-24,86
2019-05-25 2020-05-18,2019-12-01,76
2019-05-25 2020-05-18,2019-12-08,73
2019-05-25 2020-05-18,2019-12-15,74
2019-05-25 2020-05-18,2019-12-22,100
2019-05-25 2020-05-18,2019-12-29,66
2019-05-25 2020-05-18,2020-01-05,57
2019-05-25 2020-05-18,2020-01-12,54
2019-05-25 2020-05-18,2020-01-19,49
2019-05-25 2020-05-18,2020-01-26,50
2019-05-25 2020-05-18,2020-02-02,52
2019-05-25 2020-05-18,2020-02-09,60
2019-05-25 2020-05-18,2020-02-16,51
2019-05-25 2020-05-18,2020-02-23,49
2019-05-25 2020-05-18,2020-03-01,47
2019-05-25 2020-05-18,2020-03-08,43
2019-05-25 2020-05-18,2020-03-15,31
2019-05-25 2020-05-18,2020-03-22,36
2019-05-25 2020-05-18,2020-03-29,34
2019-05-25 2020-05-18,2020-04-05,35
2019-05-25 2020-05-18,2020-04-12,38
2019-05-25 2020-05-18,2020-04-19,36
2019-05-25 2020-05-18,2020-04-26,39
2019-05-25 2020-05-18,2020-05-03,43
2019-05-25 2020-05-18,2020-05-10,53
