window,time,value
2006-01-01 2011-01-01,2006-01-01,48
2006-01-01 2011-01-01,2006-01-08,35
2006-01-01 2011-01-01,2006-01-15,35
2006-01-01 2011-01-01,2006-01-22,49
2006-01-01 2011-01-01,2006-01-29,42
2006-01-01 2011-01-01,2006-02-05,14
2006-01-01 2011-01-01,2006-02-12,28
2006-01-01 2011-01-01,2006-02-19,21
2006-01-01 2011-01-01,2006-02-26,35
2006-01-01 2011-01-01,2006-03-05,28
2006-01-01 2011-01-01,2006-03-12,27
2006-01-01 2011-01-01,2006-03-19,47
2006-01-01 2011-01-01,2006-03-26,80
2006-01-01 2011-01-01,2006-04-02,48
2006-01-01 2011-01-01,2006-04-09,14
2006-01-01 2011-01-01,2006-04-16,38
2006-01-01 2011-01-01,2006-04-23,20
2006-01-01 2011-01-01,2006-04-30,14
2006-01-01 2011-01-01,2006-05-07,85
2006-01-01 2011-01-01,2006-05-14,13
2006-01-01 2011-01-01,2006-05-21,36
2006-01-01 2011-01-01,2006-05-28,45
2006-01-01 2011-01-01,2006-06-04,100
2006-01-01 2011-01-01,2006-06-11,22
2006-01-01 2011-01-01,2006-06-18,27
2006-01-01 2011-01-01,2006-06-25,49
2006-01-01 2011-01-01,2006-07-02,35
2006-01-01 2011-01-01,2006-07-09,51
2006-01-01 2011-01-01,2006-07-16,30
2006-01-01 2011-01-01,2006-07-23,53
2006-01-01 2011-01-01,2006-07-30,60
2006-01-01 2011-01-01,2006-08-06,58
2006-01-01 2011-01-01,2006-08-13,51
2006-01-01 2011-01-01,2006-08-20,66
2006-01-01 2011-01-01,2006-08-27,54
2006-01-01 2011-01-01,2006-09-03,37
2006-01-01 2011-01-01,2006-09-10,30
2006-01-01 2011-01-01,2006-09-17,48
2006-01-01 2011-01-01,2006-09-24,48
2006-01-01 2011-01-01,2006-10-01,18
2006-01-01 2011-01-01,2006-10-08,37
2006-01-01 2011-01-01,2006-10-15,41
2006-01-01 2011-01-01,2006-10-22,63
2006-01-01 2011-01-01,2006-10-29,71
2006-01-01 2011-01-01,2006-11-05,59
2006-01-01 2011-01-01,2006-11-12,64
2006-01-01 2011-01-01,2006-11-19,69
2006-01-01 2011-01-01,2006-11-26,53
2006-01-01 2011-01-01,2006-12-03,48
2006-01-01 2011-01-01,2006-12-10,49
2006-01-01 2011-01-01,2006-12-17,57
2006-01-01 2011-01-01,2006-12-24,67
2006-01-01 2011-01-01,2006-12-31,29
2006-01-01 2011-01-01,2007-01-07,68
2006-01-01 2011-01-01,2007-01-14,34
2006-01-01 2011-01-01,2007-01-21,53
2006-01-01 2011-01-01,2007-01-28,55
2006-01-01 2011-01-01,2007-02-04,24
2006-01-01 2011-01-01,2007-02-11,78
2006-01-01 2011-01-01,2007-02-18,39
2006-01-01 2011-01-01,2007-02-25,19
2006-01-01 2011-01-01,2007-03-04,52
2006-01-01 2011-01-01,2007-03-11,39
2006-01-01 2011-01-01,2007-03-18,64
2006-01-01 2011-01-01,2007-03-25,57
2006-01-01 2011-01-01,2007-04-01,47
2006-01-01 2011-01-01,2007-04-08,49
