window,time,value
2019-04-11 2020-04-11,2019-04-14,59
2019-04-11 2020-04-11,2019-04-21,53
2019-04-11 2020-04-11,2019-04-28,56
2019-04-11 2020-04-11,2019-05-05,62
2019-04-11 2020-04-11,2019-05-12,51
2019-04-11 2020-04-11,2019-05-19,56
2019-04-11 2020-04-11,2019-05-26,63
2019-04-11 2020-04-11,2019-06-02,59
2019-04-11 2020-04-11,2019-06-09,64
2019-04-11 2020-04-11,2019-06-16,54
2019-04-11 2020-04-11,2019-06-23,75
2019-04-11 2020-04-11,2019-06-30,73
2019-04-11 2020-04-11,2019-07-07,69
2019-04-11 2020-04-11,2019-07-14,74
2019-04-11 2020-04-11,2019-07-21,74
2019-04-11 2020-04-11,2019-07-28,79
2019-04-11 2020-04-11,2019-08-04,67
2019-04-11 2020-04-11,2019-08-11,61
2019-04-11 2020-04-11,2019-08-18,57
2019-04-11 2020-04-11,2019-08-25,65
2019-04-11 2020-04-11,2019-09-01,57
2019-04-11 2020-04-11,2019-09-08,58
2019-04-11 2020-04-11,2019-09-15,61
2019-04-11 2020-04-11,2019-09-22,69
2019-04-11 2020-04-11,2019-09-29,58
2019-04-11 2020-04-11,2019-10-06,64
2019-04-11 2020-04-11,2019-10-13,52
2019-04-11 2020-04-11,2019-10-20,52
2019-04-11 2020-04-11,2019-10-27,57
2019-04-11 2020-04-11,2019-11-03,55
2019-04-11 2020-04-11,2019-11-10,51
2019-04-11 2020-04-11,2019-11-17,50
2019-04-11 2020-04-11,2019-11-24,52
2019-04-11 2020-04-11,2019-12-01,59
2019-04-11 2020-04-11,2019-12-08,59
2019-04-11 2020-04-11,2019-12-15,67
2019-04-11 2020-04-11,2019-12-22,76
2019-04-11 2020-04-11,2019-12-29,100
2019-04-11 2020-04-11,2020-01-05,47
2019-04-11 2020-04-11,2020-01-12,51
2019-04-11 2020-04-11,2020-01-19,59
2019-04-11 2020-04-11,2020-01-26,59
2019-04-11 2020-04-11,2020-02-02,58
2019-04-11 2020-04-11,2020-02-09,55
2019-04-11 2020-04-11,2020-02-16,57
2019-04-11 2020-04-11,2020-02-23,56
2019-04-11 2020-04-11,2020-03-01,46
2019-04-11 2020-04-11,2020-03-08,38
2019-04-11 2020-04-11,2020-03-15,26
2019-04-11 2020-04-11,2020-03-22,23
2019-04-11 2020-04-11,2020-03-29,21
2019-04-11 2020-04-11,2020-04-05,17
2019-04-18 2020-04-11,2019-04-21,64
2019-04-18 2020-04-11,2019-04-28,64
2019-04-18 2020-04-11,2019-05-05,58
2019-04-18 2020-04-11,2019-05-12,55
2019-04-18 2020-04-11,2019-05-19,60
2019-04-18 2020-04-11,2019-05-26,65
2019-04-18 2020-04-11,2019-06-02,64
2019-04-18 2020-04-11,2019-06-09,66
2019-04-18 2020-04-11,2019-06-16,60
2019-04-18 2020-04-11,2019-06-23,85
2019-04-18 2020-04-11,2019-06-30,77
2019-04-18 2020-04-11,2019-07-07,72
2019-04-18 2020-04-11,2019-07-14,74
2019-04-18 2020-04-11,2019-07-21,75
2019-04-18 2020-04-11,2019-07-28,76
2019-04-18 2020-04-11,2019-08-04,70
2019-04-18 2020-04-11,2019-08-11,59
2019-04-18 2020-04-11,2019-08-18,62
2019-04-18 2020-04-11,2019-08-25,68
2019-04-18 2020-04-11,2019-09-01,64
2019-04-18 2020-04-11,2019-09-08,58
2019-04-18 2020-04-11,2019-09-15,58
2019-04-18 2020-04-11,2019-09-22,64
2019-04-18 2020-04-11,2019-09-29,62
2019-04-18 2020-04-11,2019-10-06,64
2019-04-18 2020-04-11,2019-10-13,56
2019-04-18 2020-04-11,2019-10-20,56
2019-04-18 2020-04-11,2019-10-27,65
2019-04-18 2020-04-11,2019-11-03,59
2019-04-18 2020-04-11,2019-11-10,56
2019-04-18 2020-04-11,2019-11-17,50
2019-04-18 2020-04-11,2019-11-24,59
2019-04-18 2020-04-11,2019-12-01,63
2019-04-18 2020-04-11,2019-12-08,61
2019-04-18 2020-04-11,2019-12-15,65
2019-04-18 2020-04-11,2019-12-22,80
2019-04-18 2020-04-11,2019-12-29,100
2019-04-18 2020-04-11,2020-01-05,50
2019-04-18 2020-04-11,2020-01-12,54
2019-04-18 2020-04-11,2020-01-19,59
2019-04-18 2020-04-11,2020-01-26,61
2019-04-18 2020-04-11,2020-02-02,63
2019-04-18 2020-04-11,2020-02-09,58
2019-04-18 2020-04-11,2020-02-16,64
2019-04-18 2020-04-11,2020-02-23,50
2019-04-18 2020-04-11,2020-03-01,44
2019-04-18 2020-04-11,2020-03-08,39
2019-04-18 2020-04-11,2020-03-15,27
2019-04-18 2020-04-11,2020-03-22,24
2019-04-18 2020-04-11,2020-03-29,25
2019-04-18 2020-04-11,2020-04-05,16
