window,time,value
2020-02-14 2020-05-14,2020-02-14,31
2020-02-14 2020-05-14,2020-02-15,50
2020-02-14 2020-05-14,2020-02-16,0
2020-02-14 2020-05-14,2020-02-17,0
2020-02-14 2020-05-14,2020-02-18,19
2020-02-14 2020-05-14,2020-02-19,19
2020-02-14 2020-05-14,2020-02-20,20
2020-02-14 2020-05-14,2020-02-21,21
2020-02-14 2020-05-14,2020-02-22,89
2020-02-14 2020-05-14,2020-02-23,68
2020-02-14 2020-05-14,2020-02-24,38
2020-02-14 2020-05-14,2020-02-25,55
2020-02-14 2020-05-14,2020-02-26,18
2020-02-14 2020-05-14,2020-02-27,18
2020-02-14 2020-05-14,2020-02-28,19
2020-02-14 2020-05-14,2020-02-29,23
2020-02-14 2020-05-14,2020-03-01,89
2020-02-14 2020-05-14,2020-03-02,18
2020-02-14 2020-05-14,2020-03-03,19
2020-02-14 2020-05-14,2020-03-04,19
2020-02-14 2020-05-14,2020-03-05,36
2020-02-14 2020-05-14,2020-03-06,29
2020-02-14 2020-05-14,2020-03-07,0
2020-02-14 2020-05-14,2020-03-08,22
2020-02-14 2020-05-14,2020-03-09,18
2020-02-14 2020-05-14,2020-03-10,18
2020-02-14 2020-05-14,2020-03-11,0
2020-02-14 2020-05-14,2020-03-12,18
2020-02-14 2020-05-14,2020-03-13,17
2020-02-14 2020-05-14,2020-03-14,22
2020-02-14 2020-05-14,2020-03-15,65
2020-02-14 2020-05-14,2020-03-16,17
2020-02-14 2020-05-14,2020-03-17,27
2020-02-14 2020-05-14,2020-03-18,19
2020-02-14 2020-05-14,2020-03-19,29
2020-02-14 2020-05-14,2020-03-20,46
2020-02-14 2020-05-14,2020-03-21,21
2020-02-14 2020-05-14,2020-03-22,61
2020-02-14 2020-05-14,2020-03-23,16
2020-02-14 2020-05-14,2020-03-24,35
2020-02-14 2020-05-14,2020-03-25,18
2020-02-14 2020-05-14,2020-03-26,35
2020-02-14 2020-05-14,2020-03-27,36
2020-02-14 2020-05-14,2020-03-28,33
2020-02-14 2020-05-14,2020-03-29,40
2020-02-14 2020-05-14,2020-03-30,50
2020-02-14 2020-05-14,2020-03-31,35
2020-02-14 2020-05-14,2020-04-01,36
2020-02-14 2020-05-14,2020-04-02,18
2020-02-14 2020-05-14,2020-04-03,37
2020-02-14 2020-05-14,2020-04-04,34
2020-02-14 2020-05-14,2020-04-05,100
2020-02-14 2020-05-14,2020-04-06,72
2020-02-14 2020-05-14,2020-04-07,19
2020-02-14 2020-05-14,2020-04-08,19
2020-02-14 2020-05-14,2020-04-09,39
2020-02-14 2020-05-14,2020-04-10,67
2020-02-14 2020-05-14,2020-04-11,23
2020-02-14 2020-05-14,2020-04-12,69
2020-02-14 2020-05-14,2020-04-13,86
2020-02-14 2020-05-14,2020-04-14,18
2020-02-14 2020-05-14,2020-04-15,37
2020-02-14 2020-05-14,2020-04-16,18
2020-02-14 2020-05-14,2020-04-17,29
2020-02-14 2020-05-14,2020-04-18,34
2020-02-14 2020-05-14,2020-04-19,63
2020-02-14 2020-05-14,2020-04-20,26
2020-02-14 2020-05-14,2020-04-21,17
2020-02-14 2020-05-14,2020-04-22,54
2020-02-14 2020-05-14,2020-04-23,18
2020-02-14 2020-05-14,2020-04-24,76
2020-02-14 2020-05-14,2020-04-25,0
2020-02-14 2020-05-14,2020-04-26,41
2020-02-14 2020-05-14,2020-04-27,35
2020-02-14 2020-05-14,2020-04-28,17
2020-02-14 2020-05-14,2020-04-29,85
2020-02-14 2020-05-14,2020-04-30,32
2020-02-14 2020-05-14,2020-05-01,46
2020-02-14 2020-05-14,2020-05-02,40
2020-02-14 2020-05-14,2020-05-03,42
2020-02-14 2020-05-14,2020-05-04,17
2020-02-14 2020-05-14,2020-05-05,24
2020-02-14 2020-05-14,2020-05-06,35
2020-02-14 2020-05-14,2020-05-07,19
2020-02-14 2020-05-14,2020-05-08,19
2020-02-14 2020-05-14,2020-05-09,47
2020-02-14 2020-05-14,2020-05-10,76
2020-02-14 2020-05-14,2020-05-11,0
2020-02-15 2020-05-14,2020-02-15,77
2020-02-15 2020-05-14,2020-02-16,0
2020-02-15 2020-05-14,2020-02-17,0
2020-02-15 2020-05-14,2020-02-18,17
2020-02-15 2020-05-14,2020-02-19,0
2020-02-15 2020-05-14,2020-02-20,0
2020-02-15 2020-05-14,2020-02-21,36
2020-02-15 2020-05-14,2020-02-22,100
2020-02-15 2020-05-14,2020-02-23,0
2020-02-15 2020-05-14,2020-02-24,17
2020-02-15 2020-05-14,2020-02-25,16
2020-02-15 2020-05-14,2020-02-26,16
2020-02-15 2020-05-14,2020-02-27,16
2020-02-15 2020-05-14,2020-02-28,25
2020-02-15 2020-05-14,2020-02-29,20
2020-02-15 2020-05-14,2020-03-01,29
2020-02-15 2020-05-14,2020-03-02,16
2020-02-15 2020-05-14,2020-03-03,0
2020-02-15 2020-05-14,2020-03-04,16
2020-02-15 2020-05-14,2020-03-05,16
2020-02-15 2020-05-14,2020-03-06,17
2020-02-15 2020-05-14,2020-03-07,60
2020-02-15 2020-05-14,2020-03-08,60
2020-02-15 2020-05-14,2020-03-09,15
2020-02-15 2020-05-14,2020-03-10,23
2020-02-15 2020-05-14,2020-03-11,16
2020-02-15 2020-05-14,2020-03-12,31
