window,time,value
2020-02-13 2020-05-13,2020-02-13,21
2020-02-13 2020-05-13,2020-02-14,22
2020-02-13 2020-05-13,2020-02-15,27
2020-02-13 2020-05-13,2020-02-16,16
2020-02-13 2020-05-13,2020-02-17,14
2020-02-13 2020-05-13,2020-02-18,14
2020-02-13 2020-05-13,2020-02-19,14
2020-02-13 2020-05-13,2020-02-20,16
2020-02-13 2020-05-13,2020-02-21,21
2020-02-13 2020-05-13,2020-02-22,31
2020-02-13 2020-05-13,2020-02-23,16
2020-02-13 2020-05-13,2020-02-24,18
2020-02-13 2020-05-13,2020-02-25,22
2020-02-13 2020-05-13,2020-02-26,19
2020-02-13 2020-05-13,2020-02-27,14
2020-02-13 2020-05-13,2020-02-28,17
2020-02-13 2020-05-13,2020-02-29,26
2020-02-13 2020-05-13,2020-03-01,18
2020-02-13 2020-05-13,2020-03-02,21
2020-02-13 2020-05-13,2020-03-03,18
2020-02-13 2020-05-13,2020-03-04,15
2020-02-13 2020-05-13,2020-03-05,21
2020-02-13 2020-05-13,2020-03-06,18
2020-02-13 2020-05-13,2020-03-07,27
2020-02-13 2020-05-13,2020-03-08,22
2020-02-13 2020-05-13,2020-03-09,21
2020-02-13 2020-05-13,2020-03-10,18
2020-02-13 2020-05-13,2020-03-11,13
2020-02-13 2020-05-13,2020-03-12,19
2020-02-13 2020-05-13,2020-03-13,15
2020-02-13 2020-05-13,2020-03-14,33
2020-02-13 2020-05-13,2020-03-15,23
2020-02-13 2020-05-13,2020-03-16,39
2020-02-13 2020-05-13,2020-03-17,38
2020-02-13 2020-05-13,2020-03-18,35
2020-02-13 2020-05-13,2020-03-19,21
2020-02-13 2020-05-13,2020-03-20,20
2020-02-13 2020-05-13,2020-03-21,22
2020-02-13 2020-05-13,2020-03-22,21
2020-02-13 2020-05-13,2020-03-23,17
2020-02-13 2020-05-13,2020-03-24,10
2020-02-13 2020-05-13,2020-03-25,15
2020-02-13 2020-05-13,2020-03-26,19
2020-02-13 2020-05-13,2020-03-27,21
2020-02-13 2020-05-13,2020-03-28,31
2020-02-13 2020-05-13,2020-03-29,27
2020-02-13 2020-05-13,2020-03-30,17
2020-02-13 2020-05-13,2020-03-31,18
2020-02-13 2020-05-13,2020-04-01,19
2020-02-13 2020-05-13,2020-04-02,21
2020-02-13 2020-05-13,2020-04-03,23
2020-02-13 2020-05-13,2020-04-04,38
2020-02-13 2020-05-13,2020-04-05,31
2020-02-13 2020-05-13,2020-04-06,33
2020-02-13 2020-05-13,2020-04-07,25
2020-02-13 2020-05-13,2020-04-08,25
2020-02-13 2020-05-13,2020-04-09,18
2020-02-13 2020-05-13,2020-04-10,31
2020-02-13 2020-05-13,2020-04-11,32
2020-02-13 2020-05-13,2020-04-12,23
2020-02-13 2020-05-13,2020-04-13,36
2020-02-13 2020-05-13,2020-04-14,28
2020-02-13 2020-05-13,2020-04-15,27
2020-02-13 2020-05-13,2020-04-16,21
2020-02-13 2020-05-13,2020-04-17,24
2020-02-13 2020-05-13,2020-04-18,27
2020-02-13 2020-05-13,2020-04-19,35
2020-02-13 2020-05-13,2020-04-20,29
2020-02-13 2020-05-13,2020-04-21,23
2020-02-13 2020-05-13,2020-04-22,30
2020-02-13 2020-05-13,2020-04-23,26
2020-02-13 2020-05-13,2020-04-24,30
2020-02-13 2020-05-13,2020-04-25,48
2020-02-13 2020-05-13,2020-04-26,59
2020-02-13 2020-05-13,2020-04-27,100
2020-02-13 2020-05-13,2020-04-28,62
2020-02-13 2020-05-13,2020-04-29,55
2020-02-13 2020-05-13,2020-04-30,45
2020-02-13 2020-05-13,2020-05-01,52
2020-02-13 2020-05-13,2020-05-02,74
2020-02-13 2020-05-13,2020-05-03,43
2020-02-13 2020-05-13,2020-05-04,55
2020-02-13 2020-05-13,2020-05-05,54
2020-02-13 2020-05-13,2020-05-06,47
2020-02-13 2020-05-13,2020-05-07,55
2020-02-13 2020-05-13,2020-05-08,70
2020-02-13 2020-05-13,2020-05-09,84
2020-02-14 2020-05-13,2020-02-14,20
2020-02-14 2020-05-13,2020-02-15,29
2020-02-14 2020-05-13,2020-02-16,13
2020-02-14 2020-05-13,2020-02-17,15
2020-02-14 2020-05-13,2020-02-18,13
2020-02-14 2020-05-13,2020-02-19,13
2020-02-14 2020-05-13,2020-02-20,14
2020-02-14 2020-05-13,2020-02-21,22
2020-02-14 2020-05-13,2020-02-22,25
2020-02-14 2020-05-13,2020-02-23,15
2020-02-14 2020-05-13,2020-02-24,24
2020-02-14 2020-05-13,2020-02-25,20
2020-02-14 2020-05-13,2020-02-26,14
2020-02-14 2020-05-13,2020-02-27,15
2020-02-14 2020-05-13,2020-02-28,19
2020-02-14 2020-05-13,2020-02-29,27
2020-02-14 2020-05-13,2020-03-01,12
2020-02-14 2020-05-13,2020-03-02,23
2020-02-14 2020-05-13,2020-03-03,18
2020-02-14 2020-05-13,2020-03-04,15
2020-02-14 2020-05-13,2020-03-05,16
2020-02-14 2020-05-13,2020-03-06,16
2020-02-14 2020-05-13,2020-03-07,22
2020-02-14 2020-05-13,2020-03-08,12
2020-02-14 2020-05-13,2020-03-09,17
2020-02-14 2020-05-13,2020-03-10,15
2020-02-14 2020-05-13,2020-03-11,18
2020-02-14 2020-05-13,2020-03-12,19
2020-02-14 2020-05-13,2020-03-13,15
2020-02-14 2020-05-13,2020-03-14,34
2020-02-14 2020-05-13,2020-03-15,23
2020-02-14 2020-05-13,2020-03-16,35
2020-02-14 2020-05-13,2020-03-17,36
2020-02-14 2020-05-13,2020-03-18,31
2020-02-14 2020-05-13,2020-03-19,26
2020-02-14 2020-05-13,2020-03-20,19
2020-02-14 2020-05-13,2020-03-21,24
2020-02-14 2020-05-13,2020-03-22,17
2020-02-14 2020-05-13,2020-03-23,15
2020-02-14 2020-05-13,2020-03-24,13
2020-02-14 2020-05-13,2020-03-25,16
2020-02-14 2020-05-13,2020-03-26,20
2020-02-14 2020-05-13,2020-03-27,22
2020-02-14 2020-05-13,2020-03-28,24
2020-02-14 2020-05-13,2020-03-29,24
2020-02-14 2020-05-13,2020-03-30,19
2020-02-14 2020-05-13,2020-03-31,17
2020-02-14 2020-05-13,2020-04-01,22
2020-02-14 2020-05-13,2020-04-02,22
2020-02-14 2020-05-13,2020-04-03,25
2020-02-14 2020-05-13,2020-04-04,30
2020-02-14 2020-05-13,2020-04-05,35
2020-02-14 2020-05-13,2020-04-06,26
2020-02-14 2020-05-13,2020-04-07,25
2020-02-14 2020-05-13,2020-04-08,23
2020-02-14 2020-05-13,2020-04-09,24
2020-02-14 2020-05-13,2020-04-10,31
2020-02-14 2020-05-13,2020-04-11,28
2020-02-14 2020-05-13,2020-04-12,27
2020-02-14 2020-05-13,2020-04-13,37
2020-02-14 2020-05-13,2020-04-14,27
2020-02-14 2020-05-13,2020-04-15,28
2020-02-14 2020-05-13,2020-04-16,20
2020-02-14 2020-05-13,2020-04-17,23
2020-02-14 2020-05-13,2020-04-18,26
2020-02-14 2020-05-13,2020-04-19,28
2020-02-14 2020-05-13,2020-04-20,28
2020-02-14 2020-05-13,2020-04-21,23
2020-02-14 2020-05-13,2020-04-22,27
2020-02-14 2020-05-13,2020-04-23,22
2020-02-14 2020-05-13,2020-04-24,30
2020-02-14 2020-05-13,2020-04-25,43
2020-02-14 2020-05-13,2020-04-26,58
2020-02-14 2020-05-13,2020-04-27,100
2020-02-14 2020-05-13,2020-04-28,62
2020-02-14 2020-05-13,2020-04-29,51
2020-02-14 2020-05-13,2020-04-30,53
2020-02-14 2020-05-13,2020-05-01,53
2020-02-14 2020-05-13,2020-05-02,72
2020-02-14 2020-05-13,2020-05-03,40
2020-02-14 2020-05-13,2020-05-04,60
2020-02-14 2020-05-13,2020-05-05,45
2020-02-14 2020-05-13,2020-05-06,48
2020-02-14 2020-05-13,2020-05-07,54
2020-02-14 2020-05-13,2020-05-08,66
2020-02-14 2020-05-13,2020-05-09,87
