window,time,value
2019-04-26 2020-04-26,2019-04-28,55
2019-04-26 2020-04-26,2019-05-05,56
2019-04-26 2020-04-26,2019-05-12,76
2019-04-26 2020-04-26,2019-05-19,47
2019-04-26 2020-04-26,2019-05-26,50
2019-04-26 2020-04-26,2019-06-02,29
2019-04-26 2020-04-26,2019-06-09,47
2019-04-26 2020-04-26,2019-06-16,49
2019-04-26 2020-04-26,2019-06-23,72
2019-04-26 2020-04-26,2019-06-30,80
2019-04-26 2020-04-26,2019-07-07,40
2019-04-26 2020-04-26,2019-07-14,55
2019-04-26 2020-04-26,2019-07-21,35
2019-04-26 2020-04-26,2019-07-28,47
2019-04-26 2020-04-26,2019-08-04,75
2019-04-26 2020-04-26,2019-08-11,50
2019-04-26 2020-04-26,2019-08-18,57
2019-04-26 2020-04-26,2019-08-25,58
2019-04-26 2020-04-26,2019-09-01,55
2019-04-26 2020-04-26,2019-09-08,38
2019-04-26 2020-04-26,2019-09-15,38
2019-04-26 2020-04-26,2019-09-22,85
2019-04-26 2020-04-26,2019-09-29,38
2019-04-26 2020-04-26,2019-10-06,29
2019-04-26 2020-04-26,2019-10-13,66
2019-04-26 2020-04-26,2019-10-20,36
2019-04-26 2020-04-26,2019-10-27,55
2019-04-26 2020-04-26,2019-11-03,54
2019-04-26 2020-04-26,2019-11-10,45
2019-04-26 2020-04-26,2019-11-17,63
2019-04-26 2020-04-26,2019-11-24,53
2019-04-26 2020-04-26,2019-12-01,100
2019-04-26 2020-04-26,2019-12-08,45
2019-04-26 2020-04-26,2019-12-15,55
2019-04-26 2020-04-26,2019-12-22,66
2019-04-26 2020-04-26,2019-12-29,32
2019-04-26 2020-04-26,2020-01-05,43
2019-04-26 2020-04-26,2020-01-12,51
2019-04-26 2020-04-26,2020-01-19,96
2019-04-26 2020-04-26,2020-01-26,35
2019-04-26 2020-04-26,2020-02-02,26
2019-04-26 2020-04-26,2020-02-09,61
2019-04-26 2020-04-26,2020-02-16,61
2019-04-26 2020-04-26,2020-02-23,33
2019-04-26 2020-04-26,2020-03-01,25
2019-04-26 2020-04-26,2020-03-08,32
2019-04-26 2020-04-26,2020-03-15,16
2019-04-26 2020-04-26,2020-03-22,8
2019-04-26 2020-04-26,2020-03-29,40
2019-04-26 2020-04-26,2020-04-05,0
2019-04-26 2020-04-26,2020-04-12,25
2019-04-26 2020-04-26,2020-04-19,43
2019-05-03 2020-04-26,2019-05-05,45
2019-05-03 2020-04-26,2019-05-12,68
2019-05-03 2020-04-26,2019-05-19,51
2019-05-03 2020-04-26,2019-05-26,30
2019-05-03 2020-04-26,2019-06-02,58
2019-05-03 2020-04-26,2019-06-09,40
2019-05-03 2020-04-26,2019-06-16,59
2019-05-03 2020-04-26,2019-06-23,81
2019-05-03 2020-04-26,2019-06-30,55
2019-05-03 2020-04-26,2019-07-07,49
2019-05-03 2020-04-26,2019-07-14,65
2019-05-03 2020-04-26,2019-07-21,64
2019-05-03 2020-04-26,2019-07-28,64
2019-05-03 2020-04-26,2019-08-04,78
2019-05-03 2020-04-26,2019-08-11,71
2019-05-03 2020-04-26,2019-08-18,52
2019-05-03 2020-04-26,2019-08-25,46
2019-05-03 2020-04-26,2019-09-01,50
2019-05-03 2020-04-26,2019-09-08,64
2019-05-03 2020-04-26,2019-09-15,74
2019-05-03 2020-04-26,2019-09-22,57
2019-05-03 2020-04-26,2019-09-29,29
2019-05-03 2020-04-26,2019-10-06,63
2019-05-03 2020-04-26,2019-10-13,45
2019-05-03 2020-04-26,2019-10-20,55
2019-05-03 2020-04-26,2019-10-27,100
2019-05-03 2020-04-26,2019-11-03,59
2019-05-03 2020-04-26,2019-11-10,60
2019-05-03 2020-04-26,2019-11-17,38
2019-05-03 2020-04-26,2019-11-24,90
2019-05-03 2020-04-26,2019-12-01,99
2019-05-03 2020-04-26,2019-12-08,86
2019-05-03 2020-04-26,2019-12-15,89
2019-05-03 2020-04-26,2019-12-22,98
2019-05-03 2020-04-26,2019-12-29,32
2019-05-03 2020-04-26,2020-01-05,69
2019-05-03 2020-04-26,2020-01-12,36
2019-05-03 2020-04-26,2020-01-19,73
2019-05-03 2020-04-26,2020-01-26,57
2019-05-03 2020-04-26,2020-02-02,42
2019-05-03 2020-04-26,2020-02-09,42
2019-05-03 2020-04-26,2020-02-16,48
2019-05-03 2020-04-26,2020-02-23,50
2019-05-03 2020-04-26,2020-03-01,55
2019-05-03 2020-04-26,2020-03-08,19
2019-05-03 2020-04-26,2020-03-15,29
2019-05-03 2020-04-26,2020-03-22,24
2019-05-03 2020-04-26,2020-03-29,38
2019-05-03 2020-04-26,2020-04-05,26
2019-05-03 2020-04-26,2020-04-12,31
2019-05-03 2020-04-26,2020-04-19,85
