window,time,value
2020-03-02 2020-05-31,2020-03-02,67
2020-03-02 2020-05-31,2020-03-03,63
2020-03-02 2020-05-31,2020-03-04,57
2020-03-02 2020-05-31,2020-03-05,62
2020-03-02 2020-05-31,2020-03-06,44
2020-03-02 2020-05-31,2020-03-07,88
2020-03-02 2020-05-31,2020-03-08,83
2020-03-02 2020-05-31,2020-03-09,57
2020-03-02 2020-05-31,2020-03-10,57
2020-03-02 2020-05-31,2020-03-11,59
2020-03-02 2020-05-31,2020-03-12,50
2020-03-02 2020-05-31,2020-03-13,61
2020-03-02 2020-05-31,2020-03-14,67
2020-03-02 2020-05-31,2020-03-15,63
2020-03-02 2020-05-31,2020-03-16,23
2020-03-02 2020-05-31,2020-03-17,44
2020-03-02 2020-05-31,2020-03-18,40
2020-03-02 2020-05-31,2020-03-19,23
2020-03-02 2020-05-31,2020-03-20,39
2020-03-02 2020-05-31,2020-03-21,33
2020-03-02 2020-05-31,2020-03-22,72
2020-03-02 2020-05-31,2020-03-23,43
2020-03-02 2020-05-31,2020-03-24,19
2020-03-02 2020-05-31,2020-03-25,35
2020-03-02 2020-05-31,2020-03-26,47
2020-03-02 2020-05-31,2020-03-27,66
2020-03-02 2020-05-31,2020-03-28,51
2020-03-02 2020-05-31,2020-03-29,87
2020-03-02 2020-05-31,2020-03-30,54
2020-03-02 2020-05-31,2020-03-31,37
2020-03-02 2020-05-31,2020-04-01,36
2020-03-02 2020-05-31,2020-04-02,30
2020-03-02 2020-05-31,2020-04-03,31
2020-03-02 2020-05-31,2020-04-04,63
2020-03-02 2020-05-31,2020-04-05,100
2020-03-02 2020-05-31,2020-04-06,58
2020-03-02 2020-05-31,2020-04-07,37
2020-03-02 2020-05-31,2020-04-08,29
2020-03-02 2020-05-31,2020-04-09,45
2020-03-02 2020-05-31,2020-04-10,55
2020-03-02 2020-05-31,2020-04-11,65
2020-03-02 2020-05-31,2020-04-12,43
2020-03-02 2020-05-31,2020-04-13,73
2020-03-02 2020-05-31,2020-04-14,49
2020-03-02 2020-05-31,2020-04-15,51
2020-03-02 2020-05-31,2020-04-16,56
2020-03-02 2020-05-31,2020-04-17,45
2020-03-02 2020-05-31,2020-04-18,63
2020-03-02 2020-05-31,2020-04-19,79
2020-03-02 2020-05-31,2020-04-20,61
2020-03-02 2020-05-31,2020-04-21,43
2020-03-02 2020-05-31,2020-04-22,62
2020-03-02 2020-05-31,2020-04-23,31
2020-03-02 2020-05-31,2020-04-24,41
2020-03-02 2020-05-31,2020-04-25,68
2020-03-02 2020-05-31,2020-04-26,48
2020-03-02 2020-05-31,2020-04-27,51
2020-03-02 2020-05-31,2020-04-28,67
2020-03-02 2020-05-31,2020-04-29,50
2020-03-02 2020-05-31,2020-04-30,50
2020-03-02 2020-05-31,2020-05-01,57
2020-03-02 2020-05-31,2020-05-02,78
2020-03-02 2020-05-31,2020-05-03,88
2020-03-02 2020-05-31,2020-05-04,67
2020-03-02 2020-05-31,2020-05-05,47
2020-03-02 2020-05-31,2020-05-06,56
2020-03-02 2020-05-31,2020-05-07,49
2020-03-02 2020-05-31,2020-05-08,47
2020-03-02 2020-05-31,2020-05-09,51
2020-03-02 2020-05-31,2020-05-10,44
2020-03-02 2020-05-31,2020-05-11,70
2020-03-02 2020-05-31,2020-05-12,81
2020-03-02 2020-05-31,2020-05-13,77
2020-03-02 2020-05-31,2020-05-14,78
2020-03-02 2020-05-31,2020-05-15,65
2020-03-02 2020-05-31,2020-05-16,93
2020-03-02 2020-05-31,2020-05-17,81
2020-03-02 2020-05-31,2020-05-18,62
2020-03-02 2020-05-31,2020-05-19,54
2020-03-02 2020-05-31,2020-05-20,76
2020-03-02 2020-05-31,2020-05-21,70
2020-03-02 2020-05-31,2020-05-22,100
2020-03-02 2020-05-31,2020-05-23,87
2020-03-02 2020-05-31,2020-05-24,95
2020-03-02 2020-05-31,2020-05-25,58
2020-03-02 2020-05-31,2020-05-26,73
2020-03-02 2020-05-31,2020-05-27,51
2020-03-02 2020-05-31,2020-05-28,40
2020-03-03 2020-05-31,2020-03-03,73
2020-03-03 2020-05-31,2020-03-04,63
2020-03-03 2020-05-31,2020-03-05,48
2020-03-03 2020-05-31,2020-03-06,76
2020-03-03 2020-05-31,2020-03-07,86
2020-03-03 2020-05-31,2020-03-08,78
2020-03-03 2020-05-31,2020-03-09,57
2020-03-03 2020-05-31,2020-03-10,49
2020-03-03 2020-05-31,2020-03-11,47
2020-03-03 2020-05-31,2020-03-12,55
2020-03-03 2020-05-31,2020-03-13,49
2020-03-03 2020-05-31,2020-03-14,55
2020-03-03 2020-05-31,2020-03-15,58
2020-03-03 2020-05-31,2020-03-16,29
2020-03-03 2020-05-31,2020-03-17,57
2020-03-03 2020-05-31,2020-03-18,44
2020-03-03 2020-05-31,2020-03-19,25
2020-03-03 2020-05-31,2020-03-20,24
2020-03-03 2020-05-31,2020-03-21,48
2020-03-03 2020-05-31,2020-03-22,62
2020-03-03 2020-05-31,2020-03-23,34
2020-03-03 2020-05-31,2020-03-24,32
2020-03-03 2020-05-31,2020-03-25,32
2020-03-03 2020-05-31,2020-03-26,44
2020-03-03 2020-05-31,2020-03-27,38
2020-03-03 2020-05-31,2020-03-28,70
2020-03-03 2020-05-31,2020-03-29,72
2020-03-03 2020-05-31,2020-03-30,69
2020-03-03 2020-05-31,2020-03-31,48
2020-03-03 2020-05-31,2020-04-01,44
2020-03-03 2020-05-31,2020-04-02,53
2020-03-03 2020-05-31,2020-04-03,36
2020-03-03 2020-05-31,2020-04-04,49
2020-03-03 2020-05-31,2020-04-05,57
2020-03-03 2020-05-31,2020-04-06,47
2020-03-03 2020-05-31,2020-04-07,45
2020-03-03 2020-05-31,2020-04-08,50
2020-03-03 2020-05-31,2020-04-09,49
2020-03-03 2020-05-31,2020-04-10,64
2020-03-03 2020-05-31,2020-04-11,55
2020-03-03 2020-05-31,2020-04-12,52
2020-03-03 2020-05-31,2020-04-13,48
2020-03-03 2020-05-31,2020-04-14,48
2020-03-03 2020-05-31,2020-04-15,42
2020-03-03 2020-05-31,2020-04-16,50
2020-03-03 2020-05-31,2020-04-17,45
2020-03-03 2020-05-31,2020-04-18,55
2020-03-03 2020-05-31,2020-04-19,58
2020-03-03 2020-05-31,2020-04-20,65
2020-03-03 2020-05-31,2020-04-21,41
2020-03-03 2020-05-31,2020-04-22,56
2020-03-03 2020-05-31,2020-04-23,43
2020-03-03 2020-05-31,2020-04-24,50
2020-03-03 2020-05-31,2020-04-25,52
2020-03-03 2020-05-31,2020-04-26,59
2020-03-03 2020-05-31,2020-04-27,53
2020-03-03 2020-05-31,2020-04-28,67
2020-03-03 2020-05-31,2020-04-29,45
2020-03-03 2020-05-31,2020-04-30,40
2020-03-03 2020-05-31,2020-05-01,64
2020-03-03 2020-05-31,2020-05-02,72
2020-03-03 2020-05-31,2020-05-03,69
2020-03-03 2020-05-31,2020-05-04,46
2020-03-03 2020-05-31,2020-05-05,61
2020-03-03 2020-05-31,2020-05-06,54
2020-03-03 2020-05-31,2020-05-07,55
2020-03-03 2020-05-31,2020-05-08,49
2020-03-03 2020-05-31,2020-05-09,57
2020-03-03 2020-05-31,2020-05-10,60
2020-03-03 2020-05-31,2020-05-11,84
2020-03-03 2020-05-31,2020-05-12,65
2020-03-03 2020-05-31,2020-05-13,57
2020-03-03 2020-05-31,2020-05-14,57
2020-03-03 2020-05-31,2020-05-15,74
2020-03-03 2020-05-31,2020-05-16,66
2020-03-03 2020-05-31,2020-05-17,53
2020-03-03 2020-05-31,2020-05-18,77
2020-03-03 2020-05-31,2020-05-19,67
2020-03-03 2020-05-31,2020-05-20,84
2020-03-03 2020-05-31,2020-05-21,63
2020-03-03 2020-05-31,2020-05-22,79
2020-03-03 2020-05-31,2020-05-23,79
2020-03-03 2020-05-31,2020-05-24,100
2020-03-03 2020-05-31,2020-05-25,70
2020-03-03 2020-05-31,2020-05-26,82
2020-03-03 2020-05-31,2020-05-27,68
2020-03-03 2020-05-31,2020-05-28,72
