window,time,value
2019-05-28 2020-05-28,2019-06-02,20
2019-05-28 2020-05-28,2019-06-09,22
2019-05-28 2020-05-28,2019-06-16,25
2019-05-28 2020-05-28,2019-06-23,22
2019-05-28 2020-05-28,2019-06-30,24
2019-05-28 2020-05-28,2019-07-07,21
2019-05-28 2020-05-28,2019-07-14,26
2019-05-28 2020-05-28,2019-07-21,25
2019-05-28 2020-05-28,2019-07-28,28
2019-05-28 2020-05-28,2019-08-04,20
2019-05-28 2020-05-28,2019-08-11,22
2019-05-28 2020-05-28,2019-08-18,24
2019-05-28 2020-05-28,2019-08-25,27
2019-05-28 2020-05-28,2019-09-01,22
2019-05-28 2020-05-28,2019-09-08,24
2019-05-28 2020-05-28,2019-09-15,24
2019-05-28 2020-05-28,2019-09-22,22
2019-05-28 2020-05-28,2019-09-29,27
2019-05-28 2020-05-28,2019-10-06,26
2019-05-28 2020-05-28,2019-10-13,25
2019-05-28 2020-05-28,2019-10-20,25
2019-05-28 2020-05-28,2019-10-27,24
2019-05-28 2020-05-28,2019-11-03,31
2019-05-28 2020-05-28,2019-11-10,23
2019-05-28 2020-05-28,2019-11-17,24
2019-05-28 2020-05-28,2019-11-24,22
2019-05-28 2020-05-28,2019-12-01,24
2019-05-28 2020-05-28,2019-12-08,22
2019-05-28 2020-05-28,2019-12-15,26
2019-05-28 2020-05-28,2019-12-22,23
2019-05-28 2020-05-28,2019-12-29,26
2019-05-28 2020-05-28,2020-01-05,22
2019-05-28 2020-05-28,2020-01-12,23
2019-05-28 2020-05-28,2020-01-19,20
2019-05-28 2020-05-28,2020-01-26,27
2019-05-28 2020-05-28,2020-02-02,26
2019-05-28 2020-05-28,2020-02-09,19
2019-05-28 2020-05-28,2020-02-16,20
2019-05-28 2020-05-28,2020-02-23,20
2019-05-28 2020-05-28,2020-03-01,20
2019-05-28 2020-05-28,2020-03-08,20
2019-05-28 2020-05-28,2020-03-15,76
2019-05-28 2020-05-28,2020-03-22,75
2019-05-28 2020-05-28,2020-03-29,79
2019-05-28 2020-05-28,2020-04-05,68
2019-05-28 2020-05-28,2020-04-12,89
2019-05-28 2020-05-28,2020-04-19,97
2019-05-28 2020-05-28,2020-04-26,100
2019-05-28 2020-05-28,2020-05-03,81
2019-05-28 2020-05-28,2020-05-10,51
2019-05-28 2020-05-28,2020-05-17,46
2019-05-28 2020-05-28,2020-05-24,41
2019-06-04 2020-05-28,2019-06-09,25
2019-06-04 2020-05-28,2019-06-16,24
2019-06-04 2020-05-28,2019-06-23,22
2019-06-04 2020-05-28,2019-06-30,28
2019-06-04 2020-05-28,2019-07-07,22
2019-06-04 2020-05-28,2019-07-14,28
2019-06-04 2020-05-28,2019-07-21,29
2019-06-04 2020-05-28,2019-07-28,23
2019-06-04 2020-05-28,2019-08-04,23
2019-06-04 2020-05-28,2019-08-11,25
2019-06-04 2020-05-28,2019-08-18,25
2019-06-04 2020-05-28,2019-08-25,34
2019-06-04 2020-05-28,2019-09-01,19
2019-06-04 2020-05-28,2019-09-08,31
2019-06-04 2020-05-28,2019-09-15,27
2019-06-04 2020-05-28,2019-09-22,29
2019-06-04 2020-05-28,2019-09-29,26
2019-06-04 2020-05-28,2019-10-06,28
2019-06-04 2020-05-28,2019-10-13,30
2019-06-04 2020-05-28,2019-10-20,26
2019-06-04 2020-05-28,2019-10-27,31
2019-06-04 2020-05-28,2019-11-03,33
2019-06-04 2020-05-28,2019-11-10,21
2019-06-04 2020-05-28,2019-11-17,28
2019-06-04 2020-05-28,2019-11-24,22
2019-06-04 2020-05-28,2019-12-01,24
2019-06-04 2020-05-28,2019-12-08,23
2019-06-04 2020-05-28,2019-12-15,26
2019-06-04 2020-05-28,2019-12-22,24
2019-06-04 2020-05-28,2019-12-29,35
2019-06-04 2020-05-28,2020-01-05,25
2019-06-04 2020-05-28,2020-01-12,22
2019-06-04 2020-05-28,2020-01-19,29
2019-06-04 2020-05-28,2020-01-26,25
2019-06-04 2020-05-28,2020-02-02,21
2019-06-04 2020-05-28,2020-02-09,21
2019-06-04 2020-05-28,2020-02-16,26
2019-06-04 2020-05-28,2020-02-23,21
2019-06-04 2020-05-28,2020-03-01,20
2019-06-04 2020-05-28,2020-03-08,20
2019-06-04 2020-05-28,2020-03-15,73
2019-06-04 2020-05-28,2020-03-22,78
2019-06-04 2020-05-28,2020-03-29,80
2019-06-04 2020-05-28,2020-04-05,74
2019-06-04 2020-05-28,2020-04-12,91
2019-06-04 2020-05-28,2020-04-19,100
2019-06-04 2020-05-28,2020-04-26,95
2019-06-04 2020-05-28,2020-05-03,92
2019-06-04 2020-05-28,2020-05-10,54
2019-06-04 2020-05-28,2020-05-17,43
2019-06-04 2020-05-28,2020-05-24,55
