window,time,value
2019-05-18 2020-05-18,2019-05-19,38
2019-05-18 2020-05-18,2019-05-26,31
2019-05-18 2020-05-18,2019-06-02,26
2019-05-18 2020-05-18,2019-06-09,23
2019-05-18 2020-05-18,2019-06-16,30
2019-05-18 2020-05-18,2019-06-23,46
2019-05-18 2020-05-18,2019-06-30,44
2019-05-18 2020-05-18,2019-07-07,38
2019-05-18 2020-05-18,2019-07-14,44
2019-05-18 2020-05-18,2019-07-21,71
2019-05-18 2020-05-18,2019-07-28,100
2019-05-18 2020-05-18,2019-08-04,40
2019-05-18 2020-05-18,2019-08-11,67
2019-05-18 2020-05-18,2019-08-18,36
2019-05-18 2020-05-18,2019-08-25,16
2019-05-18 2020-05-18,2019-09-01,49
2019-05-18 2020-05-18,2019-09-08,48
2019-05-18 2020-05-18,2019-09-15,45
2019-05-18 2020-05-18,2019-09-22,35
2019-05-18 2020-05-18,2019-09-29,61
2019-05-18 2020-05-18,2019-10-06,65
2019-05-18 2020-05-18,2019-10-13,58
2019-05-18 2020-05-18,2019-10-20,52
2019-05-18 2020-05-18,2019-10-27,40
2019-05-18 2020-05-18,2019-11-03,70
2019-05-18 2020-05-18,2019-11-10,51
2019-05-18 2020-05-18,2019-11-17,49
2019-05-18 2020-05-18,2019-11-24,30
2019-05-18 2020-05-18,2019-12-01,25
2019-05-18 2020-05-18,2019-12-08,42
2019-05-18 2020-05-18,2019-12-15,28
2019-05-18 2020-05-18,2019-12-22,66
2019-05-18 2020-05-18,2019-12-29,39
2019-05-18 2020-05-18,2020-01-05,41
2019-05-18 2020-05-18,2020-01-12,46
2019-05-18 2020-05-18,2020-01-19,56
2019-05-18 2020-05-18,2020-01-26,29
2019-05-18 2020-05-18,2020-02-02,35
2019-05-18 2020-05-18,2020-02-09,62
2019-05-18 2020-05-18,2020-02-16,38
2019-05-18 2020-05-18,2020-02-23,37
2019-05-18 2020-05-18,2020-03-01,38
2019-05-18 2020-05-18,2020-03-08,38
2019-05-18 2020-05-18,2020-03-15,98
2019-05-18 2020-05-18,2020-03-22,95
2019-05-18 2020-05-18,2020-03-29,84
2019-05-18 2020-05-18,2020-04-05,84
2019-05-18 2020-05-18,2020-04-12,80
2019-05-18 2020-05-18,2020-04-19,92
2019-05-18 2020-05-18,2020-04-26,98
2019-05-18 2020-05-18,2020-05-03,84
2019-05-18 2020-05-18,2020-05-10,67
2019-05-25 2020-05-18,2019-05-26,45
2019-05-25 2020-05-18,2019-06-02,21
2019-05-25 2020-05-18,2019-06-09,33
2019-05-25 2020-05-18,2019-06-16,22
2019-05-25 2020-05-18,2019-06-23,33
2019-05-25 2020-05-18,2019-06-30,25
2019-05-25 2020-05-18,2019-07-07,35
2019-05-25 2020-05-18,2019-07-14,42
2019-05-25 2020-05-18,2019-07-21,66
2019-05-25 2020-05-18,2019-07-28,82
2019-05-25 2020-05-18,2019-08-04,48
2019-05-25 2020-05-18,2019-08-11,60
2019-05-25 2020-05-18,2019-08-18,21
2019-05-25 2020-05-18,2019-08-25,30
2019-05-25 2020-05-18,2019-09-01,26
2019-05-25 2020-05-18,2019-09-08,48
2019-05-25 2020-05-18,2019-09-15,39
2019-05-25 2020-05-18,2019-09-22,30
2019-05-25 2020-05-18,2019-09-29,45
2019-05-25 2020-05-18,2019-10-06,57
2019-05-25 2020-05-18,2019-10-13,54
2019-05-25 2020-05-18,2019-10-20,40
2019-05-25 2020-05-18,2019-10-27,46
2019-05-25 2020-05-18,2019-11-03,59
2019-05-25 2020-05-18,2019-11-10,46
2019-05-25 2020-05-18,2019-11-17,51
2019-05-25 2020-05-18,2019-11-24,42
2019-05-25 2020-05-18,2019-12-01,29
2019-05-25 2020-05-18,2019-12-08,40
2019-05-25 2020-05-18,2019-12-15,65
2019-05-25 2020-05-18,2019-12-22,45
2019-05-25 2020-05-18,2019-12-29,53
2019-05-25 2020-05-18,2020-01-05,28
2019-05-25 2020-05-18,2020-01-12,46
2019-05-25 2020-05-18,2020-01-19,36
2019-05-25 2020-05-18,2020-01-26,57
2019-05-25 2020-05-18,2020-02-02,30
2019-05-25 2020-05-18,2020-02-09,60
2019-05-25 2020-05-18,2020-02-16,25
2019-05-25 2020-05-18,2020-02-23,32
2019-05-25 2020-05-18,2020-03-01,29
2019-05-25 2020-05-18,2020-03-08,30
2019-05-25 2020-05-18,2020-03-15,100
2019-05-25 2020-05-18,2020-03-22,81
2019-05-25 2020-05-18,2020-03-29,88
2019-05-25 2020-05-18,2020-04-05,84
2019-05-25 2020-05-18,2020-04-12,78
2019-05-25 2020-05-18,2020-04-19,77
2019-05-25 2020-05-18,2020-04-26,94
2019-05-25 2020-05-18,2020-05-03,65
2019-05-25 2020-05-18,2020-05-10,76
