window,time,value
2020-01-16 2020-04-15,2020-01-16,35
2020-01-16 2020-04-15,2020-01-17,26
2020-01-16 2020-04-15,2020-01-18,39
2020-01-16 2020-04-15,2020-01-19,25
2020-01-16 2020-04-15,2020-01-20,34
2020-01-16 2020-04-15,2020-01-21,25
2020-01-16 2020-04-15,2020-01-22,31
2020-01-16 2020-04-15,2020-01-23,32
2020-01-16 2020-04-15,2020-01-24,23
2020-01-16 2020-04-15,2020-01-25,41
2020-01-16 2020-04-15,2020-01-26,32
2020-01-16 2020-04-15,2020-01-27,37
2020-01-16 2020-04-15,2020-01-28,34
2020-01-16 2020-04-15,2020-01-29,29
2020-01-16 2020-04-15,2020-01-30,32
2020-01-16 2020-04-15,2020-01-31,33
2020-01-16 2020-04-15,2020-02-01,40
2020-01-16 2020-04-15,2020-02-02,28
2020-01-16 2020-04-15,2020-02-03,34
2020-01-16 2020-04-15,2020-02-04,33
2020-01-16 2020-04-15,2020-02-05,28
2020-01-16 2020-04-15,2020-02-06,37
2020-01-16 2020-04-15,2020-02-07,28
2020-01-16 2020-04-15,2020-02-08,47
2020-01-16 2020-04-15,2020-02-09,29
2020-01-16 2020-04-15,2020-02-10,37
2020-01-16 2020-04-15,2020-02-11,37
2020-01-16 2020-04-15,2020-02-12,27
2020-01-16 2020-04-15,2020-02-13,34
2020-01-16 2020-04-15,2020-02-14,31
2020-01-16 2020-04-15,2020-02-15,47
2020-01-16 2020-04-15,2020-02-16,34
2020-01-16 2020-04-15,2020-02-17,43
2020-01-16 2020-04-15,2020-02-18,30
2020-01-16 2020-04-15,2020-02-19,32
2020-01-16 2020-04-15,2020-02-20,36
2020-01-16 2020-04-15,2020-02-21,35
2020-01-16 2020-04-15,2020-02-22,38
2020-01-16 2020-04-15,2020-02-23,25
2020-01-16 2020-04-15,2020-02-24,32
2020-01-16 2020-04-15,2020-02-25,29
2020-01-16 2020-04-15,2020-02-26,45
2020-01-16 2020-04-15,2020-02-27,25
2020-01-16 2020-04-15,2020-02-28,32
2020-01-16 2020-04-15,2020-02-29,40
2020-01-16 2020-04-15,2020-03-01,30
2020-01-16 2020-04-15,2020-03-02,40
2020-01-16 2020-04-15,2020-03-03,35
2020-01-16 2020-04-15,2020-03-04,28
2020-01-16 2020-04-15,2020-03-05,41
2020-01-16 2020-04-15,2020-03-06,45
2020-01-16 2020-04-15,2020-03-07,61
2020-01-16 2020-04-15,2020-03-08,48
2020-01-16 2020-04-15,2020-03-09,42
2020-01-16 2020-04-15,2020-03-10,30
2020-01-16 2020-04-15,2020-03-11,36
2020-01-16 2020-04-15,2020-03-12,34
2020-01-16 2020-04-15,2020-03-13,26
2020-01-16 2020-04-15,2020-03-14,46
2020-01-16 2020-04-15,2020-03-15,34
2020-01-16 2020-04-15,2020-03-16,80
2020-01-16 2020-04-15,2020-03-17,75
2020-01-16 2020-04-15,2020-03-18,44
2020-01-16 2020-04-15,2020-03-19,42
2020-01-16 2020-04-15,2020-03-20,31
2020-01-16 2020-04-15,2020-03-21,48
2020-01-16 2020-04-15,2020-03-22,50
2020-01-16 2020-04-15,2020-03-23,32
2020-01-16 2020-04-15,2020-03-24,33
2020-01-16 2020-04-15,2020-03-25,39
2020-01-16 2020-04-15,2020-03-26,36
2020-01-16 2020-04-15,2020-03-27,32
2020-01-16 2020-04-15,2020-03-28,55
2020-01-16 2020-04-15,2020-03-29,53
2020-01-16 2020-04-15,2020-03-30,40
2020-01-16 2020-04-15,2020-03-31,43
2020-01-16 2020-04-15,2020-04-01,48
2020-01-16 2020-04-15,2020-04-02,50
2020-01-16 2020-04-15,2020-04-03,55
2020-01-16 2020-04-15,2020-04-04,72
2020-01-16 2020-04-15,2020-04-05,100
2020-01-16 2020-04-15,2020-04-06,71
2020-01-16 2020-04-15,2020-04-07,68
2020-01-16 2020-04-15,2020-04-08,54
2020-01-16 2020-04-15,2020-04-09,39
2020-01-16 2020-04-15,2020-04-10,55
2020-01-16 2020-04-15,2020-04-11,61
2020-01-16 2020-04-15,2020-04-12,55
2020-01-17 2020-04-15,2020-01-17,30
2020-01-17 2020-04-15,2020-01-18,32
2020-01-17 2020-04-15,2020-01-19,34
2020-01-17 2020-04-15,2020-01-20,38
2020-01-17 2020-04-15,2020-01-21,37
2020-01-17 2020-04-15,2020-01-22,22
2020-01-17 2020-04-15,2020-01-23,36
2020-01-17 2020-04-15,2020-01-24,23
2020-01-17 2020-04-15,2020-01-25,52
2020-01-17 2020-04-15,2020-01-26,44
2020-01-17 2020-04-15,2020-01-27,49
2020-01-17 2020-04-15,2020-01-28,35
2020-01-17 2020-04-15,2020-01-29,23
2020-01-17 2020-04-15,2020-01-30,53
2020-01-17 2020-04-15,2020-01-31,36
2020-01-17 2020-04-15,2020-02-01,58
2020-01-17 2020-04-15,2020-02-02,17
2020-01-17 2020-04-15,2020-02-03,39
2020-01-17 2020-04-15,2020-02-04,43
2020-01-17 2020-04-15,2020-02-05,34
2020-01-17 2020-04-15,2020-02-06,30
2020-01-17 2020-04-15,2020-02-07,37
2020-01-17 2020-04-15,2020-02-08,50
2020-01-17 2020-04-15,2020-02-09,27
2020-01-17 2020-04-15,2020-02-10,58
2020-01-17 2020-04-15,2020-02-11,44
2020-01-17 2020-04-15,2020-02-12,40
2020-01-17 2020-04-15,2020-02-13,34
2020-01-17 2020-04-15,2020-02-14,40
2020-01-17 2020-04-15,2020-02-15,63
2020-01-17 2020-04-15,2020-02-16,45
2020-01-17 2020-04-15,2020-02-17,33
2020-01-17 2020-04-15,2020-02-18,35
2020-01-17 2020-04-15,2020-02-19,38
2020-01-17 2020-04-15,2020-02-20,28
2020-01-17 2020-04-15,2020-02-21,52
2020-01-17 2020-04-15,2020-02-22,49
2020-01-17 2020-04-15,2020-02-23,40
2020-01-17 2020-04-15,2020-02-24,38
2020-01-17 2020-04-15,2020-02-25,26
2020-01-17 2020-04-15,2020-02-26,54
2020-01-17 2020-04-15,2020-02-27,27
2020-01-17 2020-04-15,2020-02-28,35
2020-01-17 2020-04-15,2020-02-29,60
2020-01-17 2020-04-15,2020-03-01,43
2020-01-17 2020-04-15,2020-03-02,40
2020-01-17 2020-04-15,2020-03-03,28
2020-01-17 2020-04-15,2020-03-04,41
2020-01-17 2020-04-15,2020-03-05,24
2020-01-17 2020-04-15,2020-03-06,34
2020-01-17 2020-04-15,2020-03-07,58
2020-01-17 2020-04-15,2020-03-08,50
2020-01-17 2020-04-15,2020-03-09,31
2020-01-17 2020-04-15,2020-03-10,48
2020-01-17 2020-04-15,2020-03-11,53
2020-01-17 2020-04-15,2020-03-12,48
2020-01-17 2020-04-15,2020-03-13,27
2020-01-17 2020-04-15,2020-03-14,65
2020-01-17 2020-04-15,2020-03-15,42
2020-01-17 2020-04-15,2020-03-16,81
2020-01-17 2020-04-15,2020-03-17,100
2020-01-17 2020-04-15,2020-03-18,56
2020-01-17 2020-04-15,2020-03-19,48
2020-01-17 2020-04-15,2020-03-20,60
2020-01-17 2020-04-15,2020-03-21,57
2020-01-17 2020-04-15,2020-03-22,48
2020-01-17 2020-04-15,2020-03-23,42
2020-01-17 2020-04-15,2020-03-24,34
2020-01-17 2020-04-15,2020-03-25,42
2020-01-17 2020-04-15,2020-03-26,43
2020-01-17 2020-04-15,2020-03-27,35
2020-01-17 2020-04-15,2020-03-28,66
2020-01-17 2020-04-15,2020-03-29,36
2020-01-17 2020-04-15,2020-03-30,38
2020-01-17 2020-04-15,2020-03-31,56
2020-01-17 2020-04-15,2020-04-01,55
2020-01-17 2020-04-15,2020-04-02,69
2020-01-17 2020-04-15,2020-04-03,44
2020-01-17 2020-04-15,2020-04-04,83
2020-01-17 2020-04-15,2020-04-05,90
2020-01-17 2020-04-15,2020-04-06,86
2020-01-17 2020-04-15,2020-04-07,80
2020-01-17 2020-04-15,2020-04-08,56
2020-01-17 2020-04-15,2020-04-09,49
2020-01-17 2020-04-15,2020-04-10,58
2020-01-17 2020-04-15,2020-04-11,79
2020-01-17 2020-04-15,2020-04-12,61
