window,time,value
2019-04-19 2020-04-19,2019-04-21,100
2019-04-19 2020-04-19,2019-04-28,84
2019-04-19 2020-04-19,2019-05-05,72
2019-04-19 2020-04-19,2019-05-12,70
2019-04-19 2020-04-19,2019-05-19,74
2019-04-19 2020-04-19,2019-05-26,98
2019-04-19 2020-04-19,2019-06-02,89
2019-04-19 2020-04-19,2019-06-09,71
2019-04-19 2020-04-19,2019-06-16,70
2019-04-19 2020-04-19,2019-06-23,84
2019-04-19 2020-04-19,2019-06-30,78
2019-04-19 2020-04-19,2019-07-07,62
2019-04-19 2020-04-19,2019-07-14,60
2019-04-19 2020-04-19,2019-07-21,72
2019-04-19 2020-04-19,2019-07-28,72
2019-04-19 2020-04-19,2019-08-04,70
2019-04-19 2020-04-19,2019-08-11,43
2019-04-19 2020-04-19,2019-08-18,66
2019-04-19 2020-04-19,2019-08-25,58
2019-04-19 2020-04-19,2019-09-01,55
2019-04-19 2020-04-19,2019-09-08,60
2019-04-19 2020-04-19,2019-09-15,81
2019-04-19 2020-04-19,2019-09-22,59
2019-04-19 2020-04-19,2019-09-29,61
2019-04-19 2020-04-19,2019-10-06,57
2019-04-19 2020-04-19,2019-10-13,59
2019-04-19 2020-04-19,2019-10-20,53
2019-04-19 2020-04-19,2019-10-27,69
2019-04-19 2020-04-19,2019-11-03,70
2019-04-19 2020-04-19,2019-11-10,59
2019-04-19 2020-04-19,2019-11-17,62
2019-04-19 2020-04-19,2019-11-24,65
2019-04-19 2020-04-19,2019-12-01,53
2019-04-19 2020-04-19,2019-12-08,67
2019-04-19 2020-04-19,2019-12-15,51
2019-04-19 2020-04-19,2019-12-22,63
2019-04-19 2020-04-19,2019-12-29,79
2019-04-19 2020-04-19,2020-01-05,59
2019-04-19 2020-04-19,2020-01-12,65
2019-04-19 2020-04-19,2020-01-19,68
2019-04-19 2020-04-19,2020-01-26,52
2019-04-19 2020-04-19,2020-02-02,62
2019-04-19 2020-04-19,2020-02-09,73
2019-04-19 2020-04-19,2020-02-16,64
2019-04-19 2020-04-19,2020-02-23,62
2019-04-19 2020-04-19,2020-03-01,65
2019-04-19 2020-04-19,2020-03-08,60
2019-04-19 2020-04-19,2020-03-15,85
2019-04-19 2020-04-19,2020-03-22,64
2019-04-19 2020-04-19,2020-03-29,69
2019-04-19 2020-04-19,2020-04-05,85
2019-04-19 2020-04-19,2020-04-12,89
2019-04-26 2020-04-19,2019-04-28,89
2019-04-26 2020-04-19,2019-05-05,67
2019-04-26 2020-04-19,2019-05-12,80
2019-04-26 2020-04-19,2019-05-19,68
2019-04-26 2020-04-19,2019-05-26,100
2019-04-26 2020-04-19,2019-06-02,74
2019-04-26 2020-04-19,2019-06-09,71
2019-04-26 2020-04-19,2019-06-16,76
2019-04-26 2020-04-19,2019-06-23,87
2019-04-26 2020-04-19,2019-06-30,78
2019-04-26 2020-04-19,2019-07-07,76
2019-04-26 2020-04-19,2019-07-14,78
2019-04-26 2020-04-19,2019-07-21,82
2019-04-26 2020-04-19,2019-07-28,69
2019-04-26 2020-04-19,2019-08-04,72
2019-04-26 2020-04-19,2019-08-11,66
2019-04-26 2020-04-19,2019-08-18,59
2019-04-26 2020-04-19,2019-08-25,65
2019-04-26 2020-04-19,2019-09-01,61
2019-04-26 2020-04-19,2019-09-08,74
2019-04-26 2020-04-19,2019-09-15,65
2019-04-26 2020-04-19,2019-09-22,77
2019-04-26 2020-04-19,2019-09-29,65
2019-04-26 2020-04-19,2019-10-06,64
2019-04-26 2020-04-19,2019-10-13,67
2019-04-26 2020-04-19,2019-10-20,57
2019-04-26 2020-04-19,2019-10-27,67
2019-04-26 2020-04-19,2019-11-03,69
2019-04-26 2020-04-19,2019-11-10,61
2019-04-26 2020-04-19,2019-11-17,67
2019-04-26 2020-04-19,2019-11-24,66
2019-04-26 2020-04-19,2019-12-01,55
2019-04-26 2020-04-19,2019-12-08,65
2019-04-26 2020-04-19,2019-12-15,60
2019-04-26 2020-04-19,2019-12-22,82
2019-04-26 2020-04-19,2019-12-29,77
2019-04-26 2020-04-19,2020-01-05,59
2019-04-26 2020-04-19,2020-01-12,63
2019-04-26 2020-04-19,2020-01-19,62
2019-04-26 2020-04-19,2020-01-26,49
2019-04-26 2020-04-19,2020-02-02,58
2019-04-26 2020-04-19,2020-02-09,68
2019-04-26 2020-04-19,2020-02-16,65
2019-04-26 2020-04-19,2020-02-23,63
2019-04-26 2020-04-19,2020-03-01,77
2019-04-26 2020-04-19,2020-03-08,61
2019-04-26 2020-04-19,2020-03-15,88
2019-04-26 2020-04-19,2020-03-22,65
2019-04-26 2020-04-19,2020-03-29,76
2019-04-26 2020-04-19,2020-04-05,93
2019-04-26 2020-04-19,2020-04-12,90
