window,time,value
2020-02-24 2020-05-24,2020-02-24,0
2020-02-24 2020-05-24,2020-02-25,6
2020-02-24 2020-05-24,2020-02-26,8
2020-02-24 2020-05-24,2020-02-27,13
2020-02-24 2020-05-24,2020-02-28,12
2020-02-24 2020-05-24,2020-02-29,19
2020-02-24 2020-05-24,2020-03-01,7
2020-02-24 2020-05-24,2020-03-02,21
2020-02-24 2020-05-24,2020-03-03,14
2020-02-24 2020-05-24,2020-03-04,13
2020-02-24 2020-05-24,2020-03-05,0
2020-02-24 2020-05-24,2020-03-06,10
2020-02-24 2020-05-24,2020-03-07,16
2020-02-24 2020-05-24,2020-03-08,15
2020-02-24 2020-05-24,2020-03-09,15
2020-02-24 2020-05-24,2020-03-10,8
2020-02-24 2020-05-24,2020-03-11,14
2020-02-24 2020-05-24,2020-03-12,8
2020-02-24 2020-05-24,2020-03-13,8
2020-02-24 2020-05-24,2020-03-14,13
2020-02-24 2020-05-24,2020-03-15,20
2020-02-24 2020-05-24,2020-03-16,13
2020-02-24 2020-05-24,2020-03-17,25
2020-02-24 2020-05-24,2020-03-18,26
2020-02-24 2020-05-24,2020-03-19,25
2020-02-24 2020-05-24,2020-03-20,15
2020-02-24 2020-05-24,2020-03-21,26
2020-02-24 2020-05-24,2020-03-22,17
2020-02-24 2020-05-24,2020-03-23,22
2020-02-24 2020-05-24,2020-03-24,28
2020-02-24 2020-05-24,2020-03-25,12
2020-02-24 2020-05-24,2020-03-26,33
2020-02-24 2020-05-24,2020-03-27,28
2020-02-24 2020-05-24,2020-03-28,27
2020-02-24 2020-05-24,2020-03-29,29
2020-02-24 2020-05-24,2020-03-30,23
2020-02-24 2020-05-24,2020-03-31,21
2020-02-24 2020-05-24,2020-04-01,26
2020-02-24 2020-05-24,2020-04-02,26
2020-02-24 2020-05-24,2020-04-03,30
2020-02-24 2020-05-24,2020-04-04,37
2020-02-24 2020-05-24,2020-04-05,44
2020-02-24 2020-05-24,2020-04-06,52
2020-02-24 2020-05-24,2020-04-07,75
2020-02-24 2020-05-24,2020-04-08,33
2020-02-24 2020-05-24,2020-04-09,38
2020-02-24 2020-05-24,2020-04-10,39
2020-02-24 2020-05-24,2020-04-11,47
2020-02-24 2020-05-24,2020-04-12,35
2020-02-24 2020-05-24,2020-04-13,39
2020-02-24 2020-05-24,2020-04-14,40
2020-02-24 2020-05-24,2020-04-15,47
2020-02-24 2020-05-24,2020-04-16,28
2020-02-24 2020-05-24,2020-04-17,18
2020-02-24 2020-05-24,2020-04-18,38
2020-02-24 2020-05-24,2020-04-19,40
2020-02-24 2020-05-24,2020-04-20,57
2020-02-24 2020-05-24,2020-04-21,54
2020-02-24 2020-05-24,2020-04-22,34
2020-02-24 2020-05-24,2020-04-23,35
2020-02-24 2020-05-24,2020-04-24,36
2020-02-24 2020-05-24,2020-04-25,53
2020-02-24 2020-05-24,2020-04-26,55
2020-02-24 2020-05-24,2020-04-27,100
2020-02-24 2020-05-24,2020-04-28,64
2020-02-24 2020-05-24,2020-04-29,46
2020-02-24 2020-05-24,2020-04-30,58
2020-02-24 2020-05-24,2020-05-01,34
2020-02-24 2020-05-24,2020-05-02,52
2020-02-24 2020-05-24,2020-05-03,32
2020-02-24 2020-05-24,2020-05-04,48
2020-02-24 2020-05-24,2020-05-05,38
2020-02-24 2020-05-24,2020-05-06,43
2020-02-24 2020-05-24,2020-05-07,62
2020-02-24 2020-05-24,2020-05-08,35
2020-02-24 2020-05-24,2020-05-09,71
2020-02-24 2020-05-24,2020-05-10,32
2020-02-24 2020-05-24,2020-05-11,34
2020-02-24 2020-05-24,2020-05-12,28
2020-02-24 2020-05-24,2020-05-13,26
2020-02-24 2020-05-24,2020-05-14,25
2020-02-24 2020-05-24,2020-05-15,39
2020-02-24 2020-05-24,2020-05-16,53
2020-02-24 2020-05-24,2020-05-17,33
2020-02-24 2020-05-24,2020-05-18,56
2020-02-24 2020-05-24,2020-05-19,37
2020-02-24 2020-05-24,2020-05-20,35
2020-02-24 2020-05-24,2020-05-21,46
2020-02-24 2020-05-24,2020-05-22,53
2020-02-25 2020-05-24,2020-02-25,3
2020-02-25 2020-05-24,2020-02-26,7
2020-02-25 2020-05-24,2020-02-27,7
2020-02-25 2020-05-24,2020-02-28,11
2020-02-25 2020-05-24,2020-02-29,13
2020-02-25 2020-05-24,2020-03-01,25
