window,time,value
2020-01-28 2020-04-27,2020-01-28,1
2020-01-28 2020-04-27,2020-01-29,0
2020-01-28 2020-04-27,2020-01-30,0
2020-01-28 2020-04-27,2020-01-31,0
2020-01-28 2020-04-27,2020-02-01,0
2020-01-28 2020-04-27,2020-02-02,0
2020-01-28 2020-04-27,2020-02-03,0
2020-01-28 2020-04-27,2020-02-04,0
2020-01-28 2020-04-27,2020-02-05,0
2020-01-28 2020-04-27,2020-02-06,0
2020-01-28 2020-04-27,2020-02-07,1
2020-01-28 2020-04-27,2020-02-08,0
2020-01-28 2020-04-27,2020-02-09,0
2020-01-28 2020-04-27,2020-02-10,0
2020-01-28 2020-04-27,2020-02-11,0
2020-01-28 2020-04-27,2020-02-12,0
2020-01-28 2020-04-27,2020-02-13,0
2020-01-28 2020-04-27,2020-02-14,0
2020-01-28 2020-04-27,2020-02-15,0
2020-01-28 2020-04-27,2020-02-16,0
2020-01-28 2020-04-27,2020-02-17,0
2020-01-28 2020-04-27,2020-02-18,0
2020-01-28 2020-04-27,2020-02-19,0
2020-01-28 2020-04-27,2020-02-20,1
2020-01-28 2020-04-27,2020-02-21,1
2020-01-28 2020-04-27,2020-02-22,0
2020-01-28 2020-04-27,2020-02-23,0
2020-01-28 2020-04-27,2020-02-24,0
2020-01-28 2020-04-27,2020-02-25,1
2020-01-28 2020-04-27,2020-02-26,0
2020-01-28 2020-04-27,2020-02-27,0
2020-01-28 2020-04-27,2020-02-28,1
2020-01-28 2020-04-27,2020-02-29,3
2020-01-28 2020-04-27,2020-03-01,4
2020-01-28 2020-04-27,2020-03-02,4
2020-01-28 2020-04-27,2020-03-03,4
2020-01-28 2020-04-27,2020-03-04,9
2020-01-28 2020-04-27,2020-03-05,7
2020-01-28 2020-04-27,2020-03-06,6
2020-01-28 2020-04-27,2020-03-07,3
2020-01-28 2020-04-27,2020-03-08,2
2020-01-28 2020-04-27,2020-03-09,7
2020-01-28 2020-04-27,2020-03-10,6
2020-01-28 2020-04-27,2020-03-11,8
2020-01-28 2020-04-27,2020-03-12,16
2020-01-28 2020-04-27,2020-03-13,32
2020-01-28 2020-04-27,2020-03-14,25
2020-01-28 2020-04-27,2020-03-15,36
2020-01-28 2020-04-27,2020-03-16,87
2020-01-28 2020-04-27,2020-03-17,100
2020-01-28 2020-04-27,2020-03-18,78
2020-01-28 2020-04-27,2020-03-19,64
2020-01-28 2020-04-27,2020-03-20,60
2020-01-28 2020-04-27,2020-03-21,33
2020-01-28 2020-04-27,2020-03-22,30
2020-01-28 2020-04-27,2020-03-23,83
2020-01-28 2020-04-27,2020-03-24,66
2020-01-28 2020-04-27,2020-03-25,64
2020-01-28 2020-04-27,2020-03-26,64
2020-01-28 2020-04-27,2020-03-27,48
2020-01-28 2020-04-27,2020-03-28,20
2020-01-28 2020-04-27,2020-03-29,20
2020-01-28 2020-04-27,2020-03-30,40
2020-01-28 2020-04-27,2020-03-31,46
2020-01-28 2020-04-27,2020-04-01,43
2020-01-28 2020-04-27,2020-04-02,35
2020-01-28 2020-04-27,2020-04-03,23
2020-01-28 2020-04-27,2020-04-04,11
2020-01-28 2020-04-27,2020-04-05,13
2020-01-28 2020-04-27,2020-04-06,23
2020-01-28 2020-04-27,2020-04-07,26
2020-01-28 2020-04-27,2020-04-08,29
2020-01-28 2020-04-27,2020-04-09,19
2020-01-28 2020-04-27,2020-04-10,8
2020-01-28 2020-04-27,2020-04-11,4
2020-01-28 2020-04-27,2020-04-12,6
2020-01-28 2020-04-27,2020-04-13,6
2020-01-28 2020-04-27,2020-04-14,20
2020-01-28 2020-04-27,2020-04-15,17
2020-01-28 2020-04-27,2020-04-16,15
2020-01-28 2020-04-27,2020-04-17,10
2020-01-28 2020-04-27,2020-04-18,7
2020-01-28 2020-04-27,2020-04-19,4
2020-01-28 2020-04-27,2020-04-20,15
2020-01-28 2020-04-27,2020-04-21,12
2020-01-28 2020-04-27,2020-04-22,16
2020-01-28 2020-04-27,2020-04-23,19
2020-01-28 2020-04-27,2020-04-24,21
2020-01-29 2020-04-27,2020-01-29,1
2020-01-29 2020-04-27,2020-01-30,0
2020-01-29 2020-04-27,2020-01-31,0
2020-01-29 2020-04-27,2020-02-01,0
2020-01-29 2020-04-27,2020-02-02,1
2020-01-29 2020-04-27,2020-02-03,0
2020-01-29 2020-04-27,2020-02-04,0
2020-01-29 2020-04-27,2020-02-05,0
2020-01-29 2020-04-27,2020-02-06,0
2020-01-29 2020-04-27,2020-02-07,0
2020-01-29 2020-04-27,2020-02-08,0
2020-01-29 2020-04-27,2020-02-09,0
2020-01-29 2020-04-27,2020-02-10,0
2020-01-29 2020-04-27,2020-02-11,1
2020-01-29 2020-04-27,2020-02-12,1
2020-01-29 2020-04-27,2020-02-13,1
2020-01-29 2020-04-27,2020-02-14,1
2020-01-29 2020-04-27,2020-02-15,0
2020-01-29 2020-04-27,2020-02-16,0
2020-01-29 2020-04-27,2020-02-17,0
2020-01-29 2020-04-27,2020-02-18,1
2020-01-29 2020-04-27,2020-02-19,0
2020-01-29 2020-04-27,2020-02-20,1
2020-01-29 2020-04-27,2020-02-21,0
2020-01-29 2020-04-27,2020-02-22,0
2020-01-29 2020-04-27,2020-02-23,0
2020-01-29 2020-04-27,2020-02-24,1
2020-01-29 2020-04-27,2020-02-25,1
2020-01-29 2020-04-27,2020-02-26,0
2020-01-29 2020-04-27,2020-02-27,0
2020-01-29 2020-04-27,2020-02-28,1
2020-01-29 2020-04-27,2020-02-29,1
2020-01-29 2020-04-27,2020-03-01,6
2020-01-29 2020-04-27,2020-03-02,5
2020-01-29 2020-04-27,2020-03-03,5
2020-01-29 2020-04-27,2020-03-04,4
2020-01-29 2020-04-27,2020-03-05,7
2020-01-29 2020-04-27,2020-03-06,6
2020-01-29 2020-04-27,2020-03-07,3
2020-01-29 2020-04-27,2020-03-08,2
2020-01-29 2020-04-27,2020-03-09,8
2020-01-29 2020-04-27,2020-03-10,5
2020-01-29 2020-04-27,2020-03-11,9
2020-01-29 2020-04-27,2020-03-12,18
2020-01-29 2020-04-27,2020-03-13,35
2020-01-29 2020-04-27,2020-03-14,27
2020-01-29 2020-04-27,2020-03-15,39
2020-01-29 2020-04-27,2020-03-16,99
2020-01-29 2020-04-27,2020-03-17,100
2020-01-29 2020-04-27,2020-03-18,75
2020-01-29 2020-04-27,2020-03-19,68
2020-01-29 2020-04-27,2020-03-20,71
2020-01-29 2020-04-27,2020-03-21,36
2020-01-29 2020-04-27,2020-03-22,30
2020-01-29 2020-04-27,2020-03-23,94
2020-01-29 2020-04-27,2020-03-24,66
2020-01-29 2020-04-27,2020-03-25,61
2020-01-29 2020-04-27,2020-03-26,57
2020-01-29 2020-04-27,2020-03-27,45
2020-01-29 2020-04-27,2020-03-28,23
2020-01-29 2020-04-27,2020-03-29,20
2020-01-29 2020-04-27,2020-03-30,50
2020-01-29 2020-04-27,2020-03-31,44
2020-01-29 2020-04-27,2020-04-01,34
2020-01-29 2020-04-27,2020-04-02,36
2020-01-29 2020-04-27,2020-04-03,27
2020-01-29 2020-04-27,2020-04-04,12
2020-01-29 2020-04-27,2020-04-05,13
2020-01-29 2020-04-27,2020-04-06,28
2020-01-29 2020-04-27,2020-04-07,29
2020-01-29 2020-04-27,2020-04-08,24
2020-01-29 2020-04-27,2020-04-09,16
2020-01-29 2020-04-27,2020-04-10,6
2020-01-29 2020-04-27,2020-04-11,6
2020-01-29 2020-04-27,2020-04-12,4
2020-01-29 2020-04-27,2020-04-13,9
2020-01-29 2020-04-27,2020-04-14,26
2020-01-29 2020-04-27,2020-04-15,19
2020-01-29 2020-04-27,2020-04-16,13
2020-01-29 2020-04-27,2020-04-17,14
2020-01-29 2020-04-27,2020-04-18,6
2020-01-29 2020-04-27,2020-04-19,5
2020-01-29 2020-04-27,2020-04-20,21
2020-01-29 2020-04-27,2020-04-21,18
2020-01-29 2020-04-27,2020-04-22,17
2020-01-29 2020-04-27,2020-04-23,16
2020-01-29 2020-04-27,2020-04-24,16
