window,time,value
2020-01-17 2020-04-16,2020-01-17,48
2020-01-17 2020-04-16,2020-01-18,70
2020-01-17 2020-04-16,2020-01-19,52
2020-01-17 2020-04-16,2020-01-20,25
2020-01-17 2020-04-16,2020-01-21,47
2020-01-17 2020-04-16,2020-01-22,38
2020-01-17 2020-04-16,2020-01-23,33
2020-01-17 2020-04-16,2020-01-24,38
2020-01-17 2020-04-16,2020-01-25,68
2020-01-17 2020-04-16,2020-01-26,36
2020-01-17 2020-04-16,2020-01-27,40
2020-01-17 2020-04-16,2020-01-28,41
2020-01-17 2020-04-16,2020-01-29,39
2020-01-17 2020-04-16,2020-01-30,51
2020-01-17 2020-04-16,2020-01-31,39
2020-01-17 2020-04-16,2020-02-01,57
2020-01-17 2020-04-16,2020-02-02,44
2020-01-17 2020-04-16,2020-02-03,62
2020-01-17 2020-04-16,2020-02-04,39
2020-01-17 2020-04-16,2020-02-05,44
2020-01-17 2020-04-16,2020-02-06,51
2020-01-17 2020-04-16,2020-02-07,46
2020-01-17 2020-04-16,2020-02-08,51
2020-01-17 2020-04-16,2020-02-09,51
2020-01-17 2020-04-16,2020-02-10,33
2020-01-17 2020-04-16,2020-02-11,46
2020-01-17 2020-04-16,2020-02-12,42
2020-01-17 2020-04-16,2020-02-13,33
2020-01-17 2020-04-16,2020-02-14,46
2020-01-17 2020-04-16,2020-02-15,43
2020-01-17 2020-04-16,2020-02-16,58
2020-01-17 2020-04-16,2020-02-17,48
2020-01-17 2020-04-16,2020-02-18,49
2020-01-17 2020-04-16,2020-02-19,32
2020-01-17 2020-04-16,2020-02-20,47
2020-01-17 2020-04-16,2020-02-21,33
2020-01-17 2020-04-16,2020-02-22,55
2020-01-17 2020-04-16,2020-02-23,37
2020-01-17 2020-04-16,2020-02-24,50
2020-01-17 2020-04-16,2020-02-25,34
2020-01-17 2020-04-16,2020-02-26,61
2020-01-17 2020-04-16,2020-02-27,37
2020-01-17 2020-04-16,2020-02-28,36
2020-01-17 2020-04-16,2020-02-29,56
2020-01-17 2020-04-16,2020-03-01,43
2020-01-17 2020-04-16,2020-03-02,29
2020-01-17 2020-04-16,2020-03-03,42
2020-01-17 2020-04-16,2020-03-04,39
2020-01-17 2020-04-16,2020-03-05,55
2020-01-17 2020-04-16,2020-03-06,51
2020-01-17 2020-04-16,2020-03-07,37
2020-01-17 2020-04-16,2020-03-08,46
2020-01-17 2020-04-16,2020-03-09,41
2020-01-17 2020-04-16,2020-03-10,35
2020-01-17 2020-04-16,2020-03-11,47
2020-01-17 2020-04-16,2020-03-12,53
2020-01-17 2020-04-16,2020-03-13,34
2020-01-17 2020-04-16,2020-03-14,39
2020-01-17 2020-04-16,2020-03-15,31
2020-01-17 2020-04-16,2020-03-16,30
2020-01-17 2020-04-16,2020-03-17,57
2020-01-17 2020-04-16,2020-03-18,35
2020-01-17 2020-04-16,2020-03-19,47
2020-01-17 2020-04-16,2020-03-20,52
2020-01-17 2020-04-16,2020-03-21,45
2020-01-17 2020-04-16,2020-03-22,37
2020-01-17 2020-04-16,2020-03-23,26
2020-01-17 2020-04-16,2020-03-24,36
2020-01-17 2020-04-16,2020-03-25,19
2020-01-17 2020-04-16,2020-03-26,34
2020-01-17 2020-04-16,2020-03-27,52
2020-01-17 2020-04-16,2020-03-28,44
2020-01-17 2020-04-16,2020-03-29,88
2020-01-17 2020-04-16,2020-03-30,39
2020-01-17 2020-04-16,2020-03-31,43
2020-01-17 2020-04-16,2020-04-01,30
2020-01-17 2020-04-16,2020-04-02,34
2020-01-17 2020-04-16,2020-04-03,48
2020-01-17 2020-04-16,2020-04-04,69
2020-01-17 2020-04-16,2020-04-05,94
2020-01-17 2020-04-16,2020-04-06,64
2020-01-17 2020-04-16,2020-04-07,50
2020-01-17 2020-04-16,2020-04-08,57
2020-01-17 2020-04-16,2020-04-09,69
2020-01-17 2020-04-16,2020-04-10,65
2020-01-17 2020-04-16,2020-04-11,98
2020-01-17 2020-04-16,2020-04-12,100
2020-01-17 2020-04-16,2020-04-13,73
2020-01-18 2020-04-16,2020-01-18,63
2020-01-18 2020-04-16,2020-01-19,31
2020-01-18 2020-04-16,2020-01-20,38
2020-01-18 2020-04-16,2020-01-21,62
2020-01-18 2020-04-16,2020-01-22,54
2020-01-18 2020-04-16,2020-01-23,32
2020-01-18 2020-04-16,2020-01-24,29
2020-01-18 2020-04-16,2020-01-25,64
2020-01-18 2020-04-16,2020-01-26,43
