window,time,value
2020-02-19 2020-05-19,2020-02-19,58
2020-02-19 2020-05-19,2020-02-20,69
2020-02-19 2020-05-19,2020-02-21,78
2020-02-19 2020-05-19,2020-02-22,100
2020-02-19 2020-05-19,2020-02-23,88
2020-02-19 2020-05-19,2020-02-24,54
2020-02-19 2020-05-19,2020-02-25,59
2020-02-19 2020-05-19,2020-02-26,63
2020-02-19 2020-05-19,2020-02-27,55
2020-02-19 2020-05-19,2020-02-28,67
2020-02-19 2020-05-19,2020-02-29,100
2020-02-19 2020-05-19,2020-03-01,75
2020-02-19 2020-05-19,2020-03-02,56
2020-02-19 2020-05-19,2020-03-03,49
2020-02-19 2020-05-19,2020-03-04,50
2020-02-19 2020-05-19,2020-03-05,55
2020-02-19 2020-05-19,2020-03-06,50
2020-02-19 2020-05-19,2020-03-07,70
2020-02-19 2020-05-19,2020-03-08,57
2020-02-19 2020-05-19,2020-03-09,52
2020-02-19 2020-05-19,2020-03-10,44
2020-02-19 2020-05-19,2020-03-11,45
2020-02-19 2020-05-19,2020-03-12,38
2020-02-19 2020-05-19,2020-03-13,52
2020-02-19 2020-05-19,2020-03-14,52
2020-02-19 2020-05-19,2020-03-15,67
2020-02-19 2020-05-19,2020-03-16,42
2020-02-19 2020-05-19,2020-03-17,33
2020-02-19 2020-05-19,2020-03-18,30
2020-02-19 2020-05-19,2020-03-19,33
2020-02-19 2020-05-19,2020-03-20,37
2020-02-19 2020-05-19,2020-03-21,24
2020-02-19 2020-05-19,2020-03-22,35
2020-02-19 2020-05-19,2020-03-23,24
2020-02-19 2020-05-19,2020-03-24,26
2020-02-19 2020-05-19,2020-03-25,27
2020-02-19 2020-05-19,2020-03-26,23
2020-02-19 2020-05-19,2020-03-27,44
2020-02-19 2020-05-19,2020-03-28,39
2020-02-19 2020-05-19,2020-03-29,29
2020-02-19 2020-05-19,2020-03-30,36
2020-02-19 2020-05-19,2020-03-31,28
2020-02-19 2020-05-19,2020-04-01,25
2020-02-19 2020-05-19,2020-04-02,30
2020-02-19 2020-05-19,2020-04-03,25
2020-02-19 2020-05-19,2020-04-04,32
2020-02-19 2020-05-19,2020-04-05,25
2020-02-19 2020-05-19,2020-04-06,20
2020-02-19 2020-05-19,2020-04-07,16
2020-02-19 2020-05-19,2020-04-08,23
2020-02-19 2020-05-19,2020-04-09,21
2020-02-19 2020-05-19,2020-04-10,31
2020-02-19 2020-05-19,2020-04-11,39
2020-02-19 2020-05-19,2020-04-12,20
2020-02-19 2020-05-19,2020-04-13,28
2020-02-19 2020-05-19,2020-04-14,18
2020-02-19 2020-05-19,2020-04-15,30
2020-02-19 2020-05-19,2020-04-16,20
2020-02-19 2020-05-19,2020-04-17,32
2020-02-19 2020-05-19,2020-04-18,39
2020-02-19 2020-05-19,2020-04-19,30
2020-02-19 2020-05-19,2020-04-20,21
2020-02-19 2020-05-19,2020-04-21,21
2020-02-19 2020-05-19,2020-04-22,31
2020-02-19 2020-05-19,2020-04-23,27
2020-02-19 2020-05-19,2020-04-24,34
2020-02-19 2020-05-19,2020-04-25,45
2020-02-19 2020-05-19,2020-04-26,19
2020-02-19 2020-05-19,2020-04-27,25
2020-02-19 2020-05-19,2020-04-28,44
2020-02-19 2020-05-19,2020-04-29,26
2020-02-19 2020-05-19,2020-04-30,28
2020-02-19 2020-05-19,2020-05-01,37
2020-02-19 2020-05-19,2020-05-02,53
2020-02-19 2020-05-19,2020-05-03,33
2020-02-19 2020-05-19,2020-05-04,24
2020-02-19 2020-05-19,2020-05-05,31
2020-02-19 2020-05-19,2020-05-06,27
2020-02-19 2020-05-19,2020-05-07,36
2020-02-19 2020-05-19,2020-05-08,31
2020-02-19 2020-05-19,2020-05-09,42
2020-02-19 2020-05-19,2020-05-10,33
2020-02-19 2020-05-19,2020-05-11,36
2020-02-19 2020-05-19,2020-05-12,32
2020-02-19 2020-05-19,2020-05-13,34
2020-02-19 2020-05-19,2020-05-14,26
2020-02-19 2020-05-19,2020-05-15,43
2020-02-19 2020-05-19,2020-05-16,44
2020-02-19 2020-05-19,2020-05-17,27
2020-02-20 2020-05-19,2020-02-20,60
2020-02-20 2020-05-19,2020-02-21,58
2020-02-20 2020-05-19,2020-02-22,100
2020-02-20 2020-05-19,2020-02-23,90
2020-02-20 2020-05-19,2020-02-24,47
2020-02-20 2020-05-19,2020-02-25,45
2020-02-20 2020-05-19,2020-02-26,51
2020-02-20 2020-05-19,2020-02-27,41
2020-02-20 2020-05-19,2020-02-28,46
2020-02-20 2020-05-19,2020-02-29,88
2020-02-20 2020-05-19,2020-03-01,70
2020-02-20 2020-05-19,2020-03-02,46
2020-02-20 2020-05-19,2020-03-03,31
2020-02-20 2020-05-19,2020-03-04,43
2020-02-20 2020-05-19,2020-03-05,39
2020-02-20 2020-05-19,2020-03-06,46
2020-02-20 2020-05-19,2020-03-07,60
2020-02-20 2020-05-19,2020-03-08,61
2020-02-20 2020-05-19,2020-03-09,43
2020-02-20 2020-05-19,2020-03-10,43
2020-02-20 2020-05-19,2020-03-11,39
2020-02-20 2020-05-19,2020-03-12,34
2020-02-20 2020-05-19,2020-03-13,39
2020-02-20 2020-05-19,2020-03-14,52
2020-02-20 2020-05-19,2020-03-15,40
2020-02-20 2020-05-19,2020-03-16,27
2020-02-20 2020-05-19,2020-03-17,36
2020-02-20 2020-05-19,2020-03-18,25
2020-02-20 2020-05-19,2020-03-19,28
2020-02-20 2020-05-19,2020-03-20,31
2020-02-20 2020-05-19,2020-03-21,30
2020-02-20 2020-05-19,2020-03-22,26
2020-02-20 2020-05-19,2020-03-23,18
2020-02-20 2020-05-19,2020-03-24,25
2020-02-20 2020-05-19,2020-03-25,28
2020-02-20 2020-05-19,2020-03-26,18
2020-02-20 2020-05-19,2020-03-27,25
2020-02-20 2020-05-19,2020-03-28,27
2020-02-20 2020-05-19,2020-03-29,27
2020-02-20 2020-05-19,2020-03-30,31
2020-02-20 2020-05-19,2020-03-31,25
2020-02-20 2020-05-19,2020-04-01,23
2020-02-20 2020-05-19,2020-04-02,23
2020-02-20 2020-05-19,2020-04-03,29
2020-02-20 2020-05-19,2020-04-04,24
2020-02-20 2020-05-19,2020-04-05,21
2020-02-20 2020-05-19,2020-04-06,13
2020-02-20 2020-05-19,2020-04-07,17
2020-02-20 2020-05-19,2020-04-08,23
2020-02-20 2020-05-19,2020-04-09,23
2020-02-20 2020-05-19,2020-04-10,31
2020-02-20 2020-05-19,2020-04-11,24
2020-02-20 2020-05-19,2020-04-12,22
2020-02-20 2020-05-19,2020-04-13,20
2020-02-20 2020-05-19,2020-04-14,14
2020-02-20 2020-05-19,2020-04-15,21
2020-02-20 2020-05-19,2020-04-16,17
2020-02-20 2020-05-19,2020-04-17,20
2020-02-20 2020-05-19,2020-04-18,33
2020-02-20 2020-05-19,2020-04-19,18
2020-02-20 2020-05-19,2020-04-20,19
2020-02-20 2020-05-19,2020-04-21,22
2020-02-20 2020-05-19,2020-04-22,23
2020-02-20 2020-05-19,2020-04-23,22
2020-02-20 2020-05-19,2020-04-24,23
2020-02-20 2020-05-19,2020-04-25,27
2020-02-20 2020-05-19,2020-04-26,20
2020-02-20 2020-05-19,2020-04-27,23
2020-02-20 2020-05-19,2020-04-28,37
2020-02-20 2020-05-19,2020-04-29,22
2020-02-20 2020-05-19,2020-04-30,25
2020-02-20 2020-05-19,2020-05-01,30
2020-02-20 2020-05-19,2020-05-02,41
2020-02-20 2020-05-19,2020-05-03,21
2020-02-20 2020-05-19,2020-05-04,27
2020-02-20 2020-05-19,2020-05-05,21
2020-02-20 2020-05-19,2020-05-06,25
2020-02-20 2020-05-19,2020-05-07,26
2020-02-20 2020-05-19,2020-05-08,25
2020-02-20 2020-05-19,2020-05-09,48
2020-02-20 2020-05-19,2020-05-10,32
2020-02-20 2020-05-19,2020-05-11,34
2020-02-20 2020-05-19,2020-05-12,27
2020-02-20 2020-05-19,2020-05-13,21
2020-02-20 2020-05-19,2020-05-14,28
2020-02-20 2020-05-19,2020-05-15,43
2020-02-20 2020-05-19,2020-05-16,53
2020-02-20 2020-05-19,2020-05-17,14
