window,time,value
2020-03-01 2020-05-30,2020-03-01,47
2020-03-01 2020-05-30,2020-03-02,48
2020-03-01 2020-05-30,2020-03-03,44
2020-03-01 2020-05-30,2020-03-04,46
2020-03-01 2020-05-30,2020-03-05,44
2020-03-01 2020-05-30,2020-03-06,50
2020-03-01 2020-05-30,2020-03-07,67
2020-03-01 2020-05-30,2020-03-08,47
2020-03-01 2020-05-30,2020-03-09,38
2020-03-01 2020-05-30,2020-03-10,48
2020-03-01 2020-05-30,2020-03-11,33
2020-03-01 2020-05-30,2020-03-12,42
2020-03-01 2020-05-30,2020-03-13,23
2020-03-01 2020-05-30,2020-03-14,38
2020-03-01 2020-05-30,2020-03-15,29
2020-03-01 2020-05-30,2020-03-16,30
2020-03-01 2020-05-30,2020-03-17,24
2020-03-01 2020-05-30,2020-03-18,25
2020-03-01 2020-05-30,2020-03-19,28
2020-03-01 2020-05-30,2020-03-20,27
2020-03-01 2020-05-30,2020-03-21,36
2020-03-01 2020-05-30,2020-03-22,47
2020-03-01 2020-05-30,2020-03-23,25
2020-03-01 2020-05-30,2020-03-24,31
2020-03-01 2020-05-30,2020-03-25,26
2020-03-01 2020-05-30,2020-03-26,29
2020-03-01 2020-05-30,2020-03-27,46
2020-03-01 2020-05-30,2020-03-28,47
2020-03-01 2020-05-30,2020-03-29,48
2020-03-01 2020-05-30,2020-03-30,42
2020-03-01 2020-05-30,2020-03-31,29
2020-03-01 2020-05-30,2020-04-01,25
2020-03-01 2020-05-30,2020-04-02,46
2020-03-01 2020-05-30,2020-04-03,24
2020-03-01 2020-05-30,2020-04-04,56
2020-03-01 2020-05-30,2020-04-05,47
2020-03-01 2020-05-30,2020-04-06,44
2020-03-01 2020-05-30,2020-04-07,47
2020-03-01 2020-05-30,2020-04-08,46
2020-03-01 2020-05-30,2020-04-09,58
2020-03-01 2020-05-30,2020-04-10,77
2020-03-01 2020-05-30,2020-04-11,43
2020-03-01 2020-05-30,2020-04-12,60
2020-03-01 2020-05-30,2020-04-13,75
2020-03-01 2020-05-30,2020-04-14,37
2020-03-01 2020-05-30,2020-04-15,45
2020-03-01 2020-05-30,2020-04-16,48
2020-03-01 2020-05-30,2020-04-17,47
2020-03-01 2020-05-30,2020-04-18,83
2020-03-01 2020-05-30,2020-04-19,64
2020-03-01 2020-05-30,2020-04-20,47
2020-03-01 2020-05-30,2020-04-21,51
2020-03-01 2020-05-30,2020-04-22,50
2020-03-01 2020-05-30,2020-04-23,58
2020-03-01 2020-05-30,2020-04-24,54
2020-03-01 2020-05-30,2020-04-25,59
2020-03-01 2020-05-30,2020-04-26,59
2020-03-01 2020-05-30,2020-04-27,58
2020-03-01 2020-05-30,2020-04-28,54
2020-03-01 2020-05-30,2020-04-29,48
2020-03-01 2020-05-30,2020-04-30,52
2020-03-01 2020-05-30,2020-05-01,55
2020-03-01 2020-05-30,2020-05-02,60
2020-03-01 2020-05-30,2020-05-03,58
