window,time,value
2019-05-09 2020-05-09,2019-05-12,27
2019-05-09 2020-05-09,2019-05-19,33
2019-05-09 2020-05-09,2019-05-26,42
2019-05-09 2020-05-09,2019-06-02,40
2019-05-09 2020-05-09,2019-06-09,33
2019-05-09 2020-05-09,2019-06-16,42
2019-05-09 2020-05-09,2019-06-23,52
2019-05-09 2020-05-09,2019-06-30,39
2019-05-09 2020-05-09,2019-07-07,35
2019-05-09 2020-05-09,2019-07-14,35
2019-05-09 2020-05-09,2019-07-21,41
2019-05-09 2020-05-09,2019-07-28,37
2019-05-09 2020-05-09,2019-08-04,27
2019-05-09 2020-05-09,2019-08-11,27
2019-05-09 2020-05-09,2019-08-18,29
2019-05-09 2020-05-09,2019-08-25,28
2019-05-09 2020-05-09,2019-09-01,27
2019-05-09 2020-05-09,2019-09-08,24
2019-05-09 2020-05-09,2019-09-15,26
2019-05-09 2020-05-09,2019-09-22,27
2019-05-09 2020-05-09,2019-09-29,26
2019-05-09 2020-05-09,2019-10-06,28
2019-05-09 2020-05-09,2019-10-13,28
2019-05-09 2020-05-09,2019-10-20,26
2019-05-09 2020-05-09,2019-10-27,31
2019-05-09 2020-05-09,2019-11-03,27
2019-05-09 2020-05-09,2019-11-10,26
2019-05-09 2020-05-09,2019-11-17,32
2019-05-09 2020-05-09,2019-11-24,32
2019-05-09 2020-05-09,2019-12-01,28
2019-05-09 2020-05-09,2019-12-08,28
2019-05-09 2020-05-09,2019-12-15,31
2019-05-09 2020-05-09,2019-12-22,35
2019-05-09 2020-05-09,2019-12-29,36
2019-05-09 2020-05-09,2020-01-05,26
2019-05-09 2020-05-09,2020-01-12,25
2019-05-09 2020-05-09,2020-01-19,25
2019-05-09 2020-05-09,2020-01-26,25
2019-05-09 2020-05-09,2020-02-02,25
2019-05-09 2020-05-09,2020-02-09,27
2019-05-09 2020-05-09,2020-02-16,29
2019-05-09 2020-05-09,2020-02-23,27
2019-05-09 2020-05-09,2020-03-01,30
2019-05-09 2020-05-09,2020-03-08,29
2019-05-09 2020-05-09,2020-03-15,45
2019-05-09 2020-05-09,2020-03-22,25
2019-05-09 2020-05-09,2020-03-29,32
2019-05-09 2020-05-09,2020-04-05,44
2019-05-09 2020-05-09,2020-04-12,41
2019-05-09 2020-05-09,2020-04-19,46
2019-05-09 2020-05-09,2020-04-26,100
2019-05-09 2020-05-09,2020-05-03,71
2019-05-16 2020-05-09,2019-05-19,33
2019-05-16 2020-05-09,2019-05-26,41
2019-05-16 2020-05-09,2019-06-02,40
2019-05-16 2020-05-09,2019-06-09,34
2019-05-16 2020-05-09,2019-06-16,38
2019-05-16 2020-05-09,2019-06-23,52
2019-05-16 2020-05-09,2019-06-30,40
2019-05-16 2020-05-09,2019-07-07,35
2019-05-16 2020-05-09,2019-07-14,33
2019-05-16 2020-05-09,2019-07-21,38
2019-05-16 2020-05-09,2019-07-28,33
2019-05-16 2020-05-09,2019-08-04,31
2019-05-16 2020-05-09,2019-08-11,29
2019-05-16 2020-05-09,2019-08-18,31
2019-05-16 2020-05-09,2019-08-25,26
2019-05-16 2020-05-09,2019-09-01,25
2019-05-16 2020-05-09,2019-09-08,26
2019-05-16 2020-05-09,2019-09-15,25
2019-05-16 2020-05-09,2019-09-22,27
2019-05-16 2020-05-09,2019-09-29,27
2019-05-16 2020-05-09,2019-10-06,27
2019-05-16 2020-05-09,2019-10-13,23
2019-05-16 2020-05-09,2019-10-20,26
2019-05-16 2020-05-09,2019-10-27,28
2019-05-16 2020-05-09,2019-11-03,28
2019-05-16 2020-05-09,2019-11-10,27
2019-05-16 2020-05-09,2019-11-17,30
2019-05-16 2020-05-09,2019-11-24,31
2019-05-16 2020-05-09,2019-12-01,33
2019-05-16 2020-05-09,2019-12-08,26
2019-05-16 2020-05-09,2019-12-15,27
2019-05-16 2020-05-09,2019-12-22,35
2019-05-16 2020-05-09,2019-12-29,36
2019-05-16 2020-05-09,2020-01-05,25
2019-05-16 2020-05-09,2020-01-12,24
2019-05-16 2020-05-09,2020-01-19,24
2019-05-16 2020-05-09,2020-01-26,24
2019-05-16 2020-05-09,2020-02-02,23
2019-05-16 2020-05-09,2020-02-09,28
2019-05-16 2020-05-09,2020-02-16,26
2019-05-16 2020-05-09,2020-02-23,29
2019-05-16 2020-05-09,2020-03-01,31
2019-05-16 2020-05-09,2020-03-08,28
2019-05-16 2020-05-09,2020-03-15,42
2019-05-16 2020-05-09,2020-03-22,27
2019-05-16 2020-05-09,2020-03-29,35
2019-05-16 2020-05-09,2020-04-05,41
2019-05-16 2020-05-09,2020-04-12,38
2019-05-16 2020-05-09,2020-04-19,48
2019-05-16 2020-05-09,2020-04-26,100
2019-05-16 2020-05-09,2020-05-03,71
