window,time,value
2020-03-03 2020-06-01,2020-03-03,0
2020-03-03 2020-06-01,2020-03-04,24
2020-03-03 2020-06-01,2020-03-05,24
2020-03-03 2020-06-01,2020-03-06,73
2020-03-03 2020-06-01,2020-03-07,43
2020-03-03 2020-06-01,2020-03-08,29
2020-03-03 2020-06-01,2020-03-09,33
2020-03-03 2020-06-01,2020-03-10,23
2020-03-03 2020-06-01,2020-03-11,47
2020-03-03 2020-06-01,2020-03-12,23
2020-03-03 2020-06-01,2020-03-13,22
2020-03-03 2020-06-01,2020-03-14,42
2020-03-03 2020-06-01,2020-03-15,37
2020-03-03 2020-06-01,2020-03-16,0
2020-03-03 2020-06-01,2020-03-17,31
2020-03-03 2020-06-01,2020-03-18,24
2020-03-03 2020-06-01,2020-03-19,37
2020-03-03 2020-06-01,2020-03-20,35
2020-03-03 2020-06-01,2020-03-21,46
2020-03-03 2020-06-01,2020-03-22,26
2020-03-03 2020-06-01,2020-03-23,21
2020-03-03 2020-06-01,2020-03-24,33
2020-03-03 2020-06-01,2020-03-25,34
2020-03-03 2020-06-01,2020-03-26,23
2020-03-03 2020-06-01,2020-03-27,0
2020-03-03 2020-06-01,2020-03-28,28
2020-03-03 2020-06-01,2020-03-29,38
2020-03-03 2020-06-01,2020-03-30,42
2020-03-03 2020-06-01,2020-03-31,22
2020-03-03 2020-06-01,2020-04-01,23
2020-03-03 2020-06-01,2020-04-02,47
2020-03-03 2020-06-01,2020-04-03,48
2020-03-03 2020-06-01,2020-04-04,39
2020-03-03 2020-06-01,2020-04-05,57
2020-03-03 2020-06-01,2020-04-06,34
2020-03-03 2020-06-01,2020-04-07,70
2020-03-03 2020-06-01,2020-04-08,24
2020-03-03 2020-06-01,2020-04-09,25
2020-03-03 2020-06-01,2020-04-10,28
2020-03-03 2020-06-01,2020-04-11,40
2020-03-03 2020-06-01,2020-04-12,74
2020-03-03 2020-06-01,2020-04-13,55
2020-03-03 2020-06-01,2020-04-14,30
2020-03-03 2020-06-01,2020-04-15,47
2020-03-03 2020-06-01,2020-04-16,23
2020-03-03 2020-06-01,2020-04-17,0
2020-03-03 2020-06-01,2020-04-18,48
2020-03-03 2020-06-01,2020-04-19,68
2020-03-03 2020-06-01,2020-04-20,22
2020-03-03 2020-06-01,2020-04-21,33
2020-03-03 2020-06-01,2020-04-22,23
2020-03-03 2020-06-01,2020-04-23,47
2020-03-03 2020-06-01,2020-04-24,48
2020-03-03 2020-06-01,2020-04-25,28
2020-03-03 2020-06-01,2020-04-26,44
2020-03-03 2020-06-01,2020-04-27,0
2020-03-03 2020-06-01,2020-04-28,21
2020-03-03 2020-06-01,2020-04-29,22
2020-03-03 2020-06-01,2020-04-30,0
2020-03-03 2020-06-01,2020-05-01,47
2020-03-03 2020-06-01,2020-05-02,26
2020-03-03 2020-06-01,2020-05-03,54
2020-03-03 2020-06-01,2020-05-04,22
2020-03-03 2020-06-01,2020-05-05,21
2020-03-03 2020-06-01,2020-05-06,56
