window,time,value
2020-03-03 2020-06-01,2020-03-03,43
2020-03-03 2020-06-01,2020-03-04,33
2020-03-03 2020-06-01,2020-03-05,52
2020-03-03 2020-06-01,2020-03-06,39
2020-03-03 2020-06-01,2020-03-07,59
2020-03-03 2020-06-01,2020-03-08,66
2020-03-03 2020-06-01,2020-03-09,27
2020-03-03 2020-06-01,2020-03-10,56
2020-03-03 2020-06-01,2020-03-11,34
2020-03-03 2020-06-01,2020-03-12,28
2020-03-03 2020-06-01,2020-03-13,27
2020-03-03 2020-06-01,2020-03-14,34
2020-03-03 2020-06-01,2020-03-15,38
2020-03-03 2020-06-01,2020-03-16,28
2020-03-03 2020-06-01,2020-03-17,17
2020-03-03 2020-06-01,2020-03-18,26
2020-03-03 2020-06-01,2020-03-19,44
2020-03-03 2020-06-01,2020-03-20,19
2020-03-03 2020-06-01,2020-03-21,40
2020-03-03 2020-06-01,2020-03-22,52
2020-03-03 2020-06-01,2020-03-23,30
2020-03-03 2020-06-01,2020-03-24,31
2020-03-03 2020-06-01,2020-03-25,34
2020-03-03 2020-06-01,2020-03-26,38
2020-03-03 2020-06-01,2020-03-27,40
2020-03-03 2020-06-01,2020-03-28,51
2020-03-03 2020-06-01,2020-03-29,54
2020-03-03 2020-06-01,2020-03-30,46
2020-03-03 2020-06-01,2020-03-31,26
2020-03-03 2020-06-01,2020-04-01,31
2020-03-03 2020-06-01,2020-04-02,20
2020-03-03 2020-06-01,2020-04-03,43
2020-03-03 2020-06-01,2020-04-04,74
2020-03-03 2020-06-01,2020-04-05,66
2020-03-03 2020-06-01,2020-04-06,55
2020-03-03 2020-06-01,2020-04-07,41
2020-03-03 2020-06-01,2020-04-08,40
2020-03-03 2020-06-01,2020-04-09,37
2020-03-03 2020-06-01,2020-04-10,63
2020-03-03 2020-06-01,2020-04-11,58
2020-03-03 2020-06-01,2020-04-12,58
2020-03-03 2020-06-01,2020-04-13,64
2020-03-03 2020-06-01,2020-04-14,35
2020-03-03 2020-06-01,2020-04-15,46
2020-03-03 2020-06-01,2020-04-16,49
2020-03-03 2020-06-01,2020-04-17,61
