window,time,value
2020-02-18 2020-05-18,2020-02-18,25
2020-02-18 2020-05-18,2020-02-19,37
2020-02-18 2020-05-18,2020-02-20,0
2020-02-18 2020-05-18,2020-02-21,41
2020-02-18 2020-05-18,2020-02-22,37
2020-02-18 2020-05-18,2020-02-23,34
2020-02-18 2020-05-18,2020-02-24,0
2020-02-18 2020-05-18,2020-02-25,24
2020-02-18 2020-05-18,2020-02-26,0
2020-02-18 2020-05-18,2020-02-27,18
2020-02-18 2020-05-18,2020-02-28,19
2020-02-18 2020-05-18,2020-02-29,23
2020-02-18 2020-05-18,2020-03-01,30
2020-02-18 2020-05-18,2020-03-02,18
2020-02-18 2020-05-18,2020-03-03,18
2020-02-18 2020-05-18,2020-03-04,0
2020-02-18 2020-05-18,2020-03-05,36
2020-02-18 2020-05-18,2020-03-06,19
2020-02-18 2020-05-18,2020-03-07,23
2020-02-18 2020-05-18,2020-03-08,33
2020-02-18 2020-05-18,2020-03-09,17
2020-02-18 2020-05-18,2020-03-10,17
2020-02-18 2020-05-18,2020-03-11,18
2020-02-18 2020-05-18,2020-03-12,0
2020-02-18 2020-05-18,2020-03-13,17
2020-02-18 2020-05-18,2020-03-14,22
2020-02-18 2020-05-18,2020-03-15,21
2020-02-18 2020-05-18,2020-03-16,17
2020-02-18 2020-05-18,2020-03-17,29
2020-02-18 2020-05-18,2020-03-18,18
2020-02-18 2020-05-18,2020-03-19,19
2020-02-18 2020-05-18,2020-03-20,18
2020-02-18 2020-05-18,2020-03-21,64
2020-02-18 2020-05-18,2020-03-22,20
2020-02-18 2020-05-18,2020-03-23,16
2020-02-18 2020-05-18,2020-03-24,34
2020-02-18 2020-05-18,2020-03-25,35
2020-02-18 2020-05-18,2020-03-26,36
2020-02-18 2020-05-18,2020-03-27,41
2020-02-18 2020-05-18,2020-03-28,73
2020-02-18 2020-05-18,2020-03-29,50
2020-02-18 2020-05-18,2020-03-30,44
2020-02-18 2020-05-18,2020-03-31,26
2020-02-18 2020-05-18,2020-04-01,53
