window,time,value
2019-04-26 2020-04-26,2019-04-28,39
2019-04-26 2020-04-26,2019-05-05,71
2019-04-26 2020-04-26,2019-05-12,38
2019-04-26 2020-04-26,2019-05-19,43
2019-04-26 2020-04-26,2019-05-26,34
2019-04-26 2020-04-26,2019-06-02,35
2019-04-26 2020-04-26,2019-06-09,36
2019-04-26 2020-04-26,2019-06-16,28
2019-04-26 2020-04-26,2019-06-23,35
2019-04-26 2020-04-26,2019-06-30,100
2019-04-26 2020-04-26,2019-07-07,42
2019-04-26 2020-04-26,2019-07-14,30
2019-04-26 2020-04-26,2019-07-21,34
2019-04-26 2020-04-26,2019-07-28,38
2019-04-26 2020-04-26,2019-08-04,34
2019-04-26 2020-04-26,2019-08-11,38
2019-04-26 2020-04-26,2019-08-18,27
2019-04-26 2020-04-26,2019-08-25,38
2019-04-26 2020-04-26,2019-09-01,35
2019-04-26 2020-04-26,2019-09-08,44
2019-04-26 2020-04-26,2019-09-15,35
2019-04-26 2020-04-26,2019-09-22,49
2019-04-26 2020-04-26,2019-09-29,56
2019-04-26 2020-04-26,2019-10-06,51
2019-04-26 2020-04-26,2019-10-13,60
2019-04-26 2020-04-26,2019-10-20,41
2019-04-26 2020-04-26,2019-10-27,53
2019-04-26 2020-04-26,2019-11-03,44
2019-04-26 2020-04-26,2019-11-10,49
2019-04-26 2020-04-26,2019-11-17,36
2019-04-26 2020-04-26,2019-11-24,50
2019-04-26 2020-04-26,2019-12-01,58
2019-04-26 2020-04-26,2019-12-08,66
2019-04-26 2020-04-26,2019-12-15,65
2019-04-26 2020-04-26,2019-12-22,51
2019-04-26 2020-04-26,2019-12-29,41
2019-04-26 2020-04-26,2020-01-05,32
2019-04-26 2020-04-26,2020-01-12,40
2019-04-26 2020-04-26,2020-01-19,33
2019-04-26 2020-04-26,2020-01-26,32
2019-04-26 2020-04-26,2020-02-02,41
2019-04-26 2020-04-26,2020-02-09,36
2019-04-26 2020-04-26,2020-02-16,31
2019-04-26 2020-04-26,2020-02-23,39
2019-04-26 2020-04-26,2020-03-01,29
2019-04-26 2020-04-26,2020-03-08,32
2019-04-26 2020-04-26,2020-03-15,10
2019-04-26 2020-04-26,2020-03-22,6
2019-04-26 2020-04-26,2020-03-29,11
2019-04-26 2020-04-26,2020-04-05,9
2019-04-26 2020-04-26,2020-04-12,14
2019-04-26 2020-04-26,2020-04-19,11
2019-05-03 2020-04-26,2019-05-05,69
2019-05-03 2020-04-26,2019-05-12,45
2019-05-03 2020-04-26,2019-05-19,51
2019-05-03 2020-04-26,2019-05-26,34
2019-05-03 2020-04-26,2019-06-02,39
2019-05-03 2020-04-26,2019-06-09,36
2019-05-03 2020-04-26,2019-06-16,36
2019-05-03 2020-04-26,2019-06-23,34
2019-05-03 2020-04-26,2019-06-30,100
2019-05-03 2020-04-26,2019-07-07,42
2019-05-03 2020-04-26,2019-07-14,30
2019-05-03 2020-04-26,2019-07-21,32
2019-05-03 2020-04-26,2019-07-28,38
2019-05-03 2020-04-26,2019-08-04,35
2019-05-03 2020-04-26,2019-08-11,46
2019-05-03 2020-04-26,2019-08-18,31
2019-05-03 2020-04-26,2019-08-25,39
2019-05-03 2020-04-26,2019-09-01,41
2019-05-03 2020-04-26,2019-09-08,48
2019-05-03 2020-04-26,2019-09-15,45
2019-05-03 2020-04-26,2019-09-22,47
2019-05-03 2020-04-26,2019-09-29,59
2019-05-03 2020-04-26,2019-10-06,56
2019-05-03 2020-04-26,2019-10-13,54
2019-05-03 2020-04-26,2019-10-20,44
2019-05-03 2020-04-26,2019-10-27,55
2019-05-03 2020-04-26,2019-11-03,46
2019-05-03 2020-04-26,2019-11-10,57
2019-05-03 2020-04-26,2019-11-17,46
2019-05-03 2020-04-26,2019-11-24,49
2019-05-03 2020-04-26,2019-12-01,63
2019-05-03 2020-04-26,2019-12-08,63
2019-05-03 2020-04-26,2019-12-15,79
2019-05-03 2020-04-26,2019-12-22,59
2019-05-03 2020-04-26,2019-12-29,45
2019-05-03 2020-04-26,2020-01-05,39
2019-05-03 2020-04-26,2020-01-12,45
2019-05-03 2020-04-26,2020-01-19,33
2019-05-03 2020-04-26,2020-01-26,39
2019-05-03 2020-04-26,2020-02-02,51
2019-05-03 2020-04-26,2020-02-09,36
2019-05-03 2020-04-26,2020-02-16,34
2019-05-03 2020-04-26,2020-02-23,36
2019-05-03 2020-04-26,2020-03-01,32
2019-05-03 2020-04-26,2020-03-08,30
2019-05-03 2020-04-26,2020-03-15,10
2019-05-03 2020-04-26,2020-03-22,6
2019-05-03 2020-04-26,2020-03-29,8
2019-05-03 2020-04-26,2020-04-05,9
2019-05-03 2020-04-26,2020-04-12,18
2019-05-03 2020-04-26,2020-04-19,10
