window,time,value
2020-01-28 2020-04-27,2020-01-28,32
2020-01-28 2020-04-27,2020-01-29,36
2020-01-28 2020-04-27,2020-01-30,39
2020-01-28 2020-04-27,2020-01-31,58
2020-01-28 2020-04-27,2020-02-01,100
2020-01-28 2020-04-27,2020-02-02,87
2020-01-28 2020-04-27,2020-02-03,41
2020-01-28 2020-04-27,2020-02-04,31
2020-01-28 2020-04-27,2020-02-05,27
2020-01-28 2020-04-27,2020-02-06,34
2020-01-28 2020-04-27,2020-02-07,43
2020-01-28 2020-04-27,2020-02-08,86
2020-01-28 2020-04-27,2020-02-09,53
2020-01-28 2020-04-27,2020-02-10,47
2020-01-28 2020-04-27,2020-02-11,41
2020-01-28 2020-04-27,2020-02-12,42
2020-01-28 2020-04-27,2020-02-13,48
2020-01-28 2020-04-27,2020-02-14,63
2020-01-28 2020-04-27,2020-02-15,73
2020-01-28 2020-04-27,2020-02-16,65
2020-01-28 2020-04-27,2020-02-17,40
2020-01-28 2020-04-27,2020-02-18,27
2020-01-28 2020-04-27,2020-02-19,36
2020-01-28 2020-04-27,2020-02-20,36
2020-01-28 2020-04-27,2020-02-21,47
2020-01-28 2020-04-27,2020-02-22,59
2020-01-28 2020-04-27,2020-02-23,58
2020-01-28 2020-04-27,2020-02-24,29
2020-01-28 2020-04-27,2020-02-25,27
2020-01-28 2020-04-27,2020-02-26,37
2020-01-28 2020-04-27,2020-02-27,33
2020-01-28 2020-04-27,2020-02-28,44
2020-01-28 2020-04-27,2020-02-29,69
2020-01-28 2020-04-27,2020-03-01,41
2020-01-28 2020-04-27,2020-03-02,25
2020-01-28 2020-04-27,2020-03-03,26
2020-01-28 2020-04-27,2020-03-04,26
2020-01-28 2020-04-27,2020-03-05,27
2020-01-28 2020-04-27,2020-03-06,36
2020-01-28 2020-04-27,2020-03-07,67
2020-01-28 2020-04-27,2020-03-08,35
2020-01-28 2020-04-27,2020-03-09,23
2020-01-28 2020-04-27,2020-03-10,19
2020-01-28 2020-04-27,2020-03-11,18
2020-01-28 2020-04-27,2020-03-12,18
2020-01-28 2020-04-27,2020-03-13,26
2020-01-28 2020-04-27,2020-03-14,49
2020-01-28 2020-04-27,2020-03-15,23
2020-01-28 2020-04-27,2020-03-16,6
2020-01-28 2020-04-27,2020-03-17,4
2020-01-28 2020-04-27,2020-03-18,4
2020-01-28 2020-04-27,2020-03-19,2
2020-01-28 2020-04-27,2020-03-20,4
2020-01-28 2020-04-27,2020-03-21,6
2020-01-28 2020-04-27,2020-03-22,5
2020-01-28 2020-04-27,2020-03-23,2
2020-01-28 2020-04-27,2020-03-24,3
2020-01-28 2020-04-27,2020-03-25,3
2020-01-28 2020-04-27,2020-03-26,4
2020-01-28 2020-04-27,2020-03-27,4
2020-01-28 2020-04-27,2020-03-28,3
2020-01-28 2020-04-27,2020-03-29,4
2020-01-28 2020-04-27,2020-03-30,2
2020-01-28 2020-04-27,2020-03-31,2
2020-01-28 2020-04-27,2020-04-01,2
2020-01-28 2020-04-27,2020-04-02,7
2020-01-28 2020-04-27,2020-04-03,6
2020-01-28 2020-04-27,2020-04-04,4
2020-01-28 2020-04-27,2020-04-05,3
2020-01-28 2020-04-27,2020-04-06,3
2020-01-28 2020-04-27,2020-04-07,2
2020-01-28 2020-04-27,2020-04-08,3
2020-01-28 2020-04-27,2020-04-09,4
2020-01-28 2020-04-27,2020-04-10,3
2020-01-28 2020-04-27,2020-04-11,2
2020-01-28 2020-04-27,2020-04-12,2
2020-01-28 2020-04-27,2020-04-13,2
2020-01-28 2020-04-27,2020-04-14,3
2020-01-28 2020-04-27,2020-04-15,3
2020-01-28 2020-04-27,2020-04-16,2
2020-01-28 2020-04-27,2020-04-17,3
2020-01-28 2020-04-27,2020-04-18,2
2020-01-28 2020-04-27,2020-04-19,4
2020-01-28 2020-04-27,2020-04-20,3
2020-01-28 2020-04-27,2020-04-21,2
2020-01-28 2020-04-27,2020-04-22,2
2020-01-28 2020-04-27,2020-04-23,3
2020-01-28 2020-04-27,2020-04-24,3
2020-01-29 2020-04-27,2020-01-29,48
2020-01-29 2020-04-27,2020-01-30,40
2020-01-29 2020-04-27,2020-01-31,57
2020-01-29 2020-04-27,2020-02-01,100
2020-01-29 2020-04-27,2020-02-02,97
2020-01-29 2020-04-27,2020-02-03,34
2020-01-29 2020-04-27,2020-02-04,37
2020-01-29 2020-04-27,2020-02-05,36
2020-01-29 2020-04-27,2020-02-06,30
2020-01-29 2020-04-27,2020-02-07,49
2020-01-29 2020-04-27,2020-02-08,90
2020-01-29 2020-04-27,2020-02-09,57
2020-01-29 2020-04-27,2020-02-10,49
2020-01-29 2020-04-27,2020-02-11,43
2020-01-29 2020-04-27,2020-02-12,40
2020-01-29 2020-04-27,2020-02-13,52
