window,time,value
2020-03-01 2020-05-30,2020-03-01,19
2020-03-01 2020-05-30,2020-03-02,26
2020-03-01 2020-05-30,2020-03-03,24
2020-03-01 2020-05-30,2020-03-04,26
2020-03-01 2020-05-30,2020-03-05,22
2020-03-01 2020-05-30,2020-03-06,23
2020-03-01 2020-05-30,2020-03-07,35
2020-03-01 2020-05-30,2020-03-08,23
2020-03-01 2020-05-30,2020-03-09,25
2020-03-01 2020-05-30,2020-03-10,23
2020-03-01 2020-05-30,2020-03-11,24
2020-03-01 2020-05-30,2020-03-12,22
2020-03-01 2020-05-30,2020-03-13,20
2020-03-01 2020-05-30,2020-03-14,34
2020-03-01 2020-05-30,2020-03-15,33
2020-03-01 2020-05-30,2020-03-16,52
2020-03-01 2020-05-30,2020-03-17,69
2020-03-01 2020-05-30,2020-03-18,42
2020-03-01 2020-05-30,2020-03-19,34
2020-03-01 2020-05-30,2020-03-20,26
2020-03-01 2020-05-30,2020-03-21,43
2020-03-01 2020-05-30,2020-03-22,37
2020-03-01 2020-05-30,2020-03-23,34
2020-03-01 2020-05-30,2020-03-24,28
2020-03-01 2020-05-30,2020-03-25,26
2020-03-01 2020-05-30,2020-03-26,23
2020-03-01 2020-05-30,2020-03-27,23
2020-03-01 2020-05-30,2020-03-28,36
2020-03-01 2020-05-30,2020-03-29,35
2020-03-01 2020-05-30,2020-03-30,30
2020-03-01 2020-05-30,2020-03-31,31
2020-03-01 2020-05-30,2020-04-01,35
2020-03-01 2020-05-30,2020-04-02,33
2020-03-01 2020-05-30,2020-04-03,38
2020-03-01 2020-05-30,2020-04-04,51
2020-03-01 2020-05-30,2020-04-05,54
2020-03-01 2020-05-30,2020-04-06,54
2020-03-01 2020-05-30,2020-04-07,44
2020-03-01 2020-05-30,2020-04-08,47
2020-03-01 2020-05-30,2020-04-09,33
2020-03-01 2020-05-30,2020-04-10,38
2020-03-01 2020-05-30,2020-04-11,40
2020-03-01 2020-05-30,2020-04-12,38
2020-03-01 2020-05-30,2020-04-13,46
2020-03-01 2020-05-30,2020-04-14,48
2020-03-01 2020-05-30,2020-04-15,43
2020-03-01 2020-05-30,2020-04-16,33
2020-03-01 2020-05-30,2020-04-17,34
2020-03-01 2020-05-30,2020-04-18,37
2020-03-01 2020-05-30,2020-04-19,47
2020-03-01 2020-05-30,2020-04-20,43
2020-03-01 2020-05-30,2020-04-21,32
2020-03-01 2020-05-30,2020-04-22,34
2020-03-01 2020-05-30,2020-04-23,37
2020-03-01 2020-05-30,2020-04-24,34
2020-03-01 2020-05-30,2020-04-25,50
2020-03-01 2020-05-30,2020-04-26,67
2020-03-01 2020-05-30,2020-04-27,100
2020-03-01 2020-05-30,2020-04-28,70
2020-03-01 2020-05-30,2020-04-29,66
2020-03-01 2020-05-30,2020-04-30,66
2020-03-01 2020-05-30,2020-05-01,72
2020-03-01 2020-05-30,2020-05-02,83
