window,time,value
2019-05-24 2020-05-24,2019-05-26,49
2019-05-24 2020-05-24,2019-06-02,65
2019-05-24 2020-05-24,2019-06-09,57
2019-05-24 2020-05-24,2019-06-16,67
2019-05-24 2020-05-24,2019-06-23,54
2019-05-24 2020-05-24,2019-06-30,62
2019-05-24 2020-05-24,2019-07-07,71
2019-05-24 2020-05-24,2019-07-14,44
2019-05-24 2020-05-24,2019-07-21,48
2019-05-24 2020-05-24,2019-07-28,100
2019-05-24 2020-05-24,2019-08-04,47
2019-05-24 2020-05-24,2019-08-11,60
2019-05-24 2020-05-24,2019-08-18,56
2019-05-24 2020-05-24,2019-08-25,48
2019-05-24 2020-05-24,2019-09-01,42
2019-05-24 2020-05-24,2019-09-08,48
2019-05-24 2020-05-24,2019-09-15,47
2019-05-24 2020-05-24,2019-09-22,53
2019-05-24 2020-05-24,2019-09-29,45
2019-05-24 2020-05-24,2019-10-06,68
2019-05-24 2020-05-24,2019-10-13,71
2019-05-24 2020-05-24,2019-10-20,56
2019-05-24 2020-05-24,2019-10-27,65
2019-05-24 2020-05-24,2019-11-03,72
2019-05-24 2020-05-24,2019-11-10,60
2019-05-24 2020-05-24,2019-11-17,75
2019-05-24 2020-05-24,2019-11-24,68
2019-05-24 2020-05-24,2019-12-01,74
2019-05-24 2020-05-24,2019-12-08,73
2019-05-24 2020-05-24,2019-12-15,77
2019-05-24 2020-05-24,2019-12-22,67
2019-05-24 2020-05-24,2019-12-29,71
2019-05-24 2020-05-24,2020-01-05,43
2019-05-24 2020-05-24,2020-01-12,40
2019-05-24 2020-05-24,2020-01-19,49
2019-05-24 2020-05-24,2020-01-26,45
2019-05-24 2020-05-24,2020-02-02,49
2019-05-24 2020-05-24,2020-02-09,47
2019-05-24 2020-05-24,2020-02-16,49
2019-05-24 2020-05-24,2020-02-23,73
2019-05-24 2020-05-24,2020-03-01,64
2019-05-24 2020-05-24,2020-03-08,56
2019-05-24 2020-05-24,2020-03-15,18
2019-05-24 2020-05-24,2020-03-22,19
2019-05-24 2020-05-24,2020-03-29,20
2019-05-24 2020-05-24,2020-04-05,19
2019-05-24 2020-05-24,2020-04-12,27
2019-05-24 2020-05-24,2020-04-19,22
2019-05-24 2020-05-24,2020-04-26,16
2019-05-24 2020-05-24,2020-05-03,15
2019-05-24 2020-05-24,2020-05-10,14
2019-05-24 2020-05-24,2020-05-17,11
2019-05-31 2020-05-24,2019-06-02,78
2019-05-31 2020-05-24,2019-06-09,59
2019-05-31 2020-05-24,2019-06-16,65
2019-05-31 2020-05-24,2019-06-23,58
2019-05-31 2020-05-24,2019-06-30,57
2019-05-31 2020-05-24,2019-07-07,70
2019-05-31 2020-05-24,2019-07-14,53
2019-05-31 2020-05-24,2019-07-21,55
2019-05-31 2020-05-24,2019-07-28,100
2019-05-31 2020-05-24,2019-08-04,54
2019-05-31 2020-05-24,2019-08-11,68
2019-05-31 2020-05-24,2019-08-18,58
2019-05-31 2020-05-24,2019-08-25,54
2019-05-31 2020-05-24,2019-09-01,48
2019-05-31 2020-05-24,2019-09-08,51
2019-05-31 2020-05-24,2019-09-15,44
2019-05-31 2020-05-24,2019-09-22,55
2019-05-31 2020-05-24,2019-09-29,47
2019-05-31 2020-05-24,2019-10-06,65
2019-05-31 2020-05-24,2019-10-13,74
2019-05-31 2020-05-24,2019-10-20,60
2019-05-31 2020-05-24,2019-10-27,66
2019-05-31 2020-05-24,2019-11-03,83
2019-05-31 2020-05-24,2019-11-10,64
2019-05-31 2020-05-24,2019-11-17,81
2019-05-31 2020-05-24,2019-11-24,78
2019-05-31 2020-05-24,2019-12-01,76
2019-05-31 2020-05-24,2019-12-08,78
2019-05-31 2020-05-24,2019-12-15,77
2019-05-31 2020-05-24,2019-12-22,70
2019-05-31 2020-05-24,2019-12-29,65
2019-05-31 2020-05-24,2020-01-05,48
2019-05-31 2020-05-24,2020-01-12,45
2019-05-31 2020-05-24,2020-01-19,51
2019-05-31 2020-05-24,2020-01-26,48
2019-05-31 2020-05-24,2020-02-02,47
2019-05-31 2020-05-24,2020-02-09,53
2019-05-31 2020-05-24,2020-02-16,49
2019-05-31 2020-05-24,2020-02-23,78
2019-05-31 2020-05-24,2020-03-01,66
2019-05-31 2020-05-24,2020-03-08,58
2019-05-31 2020-05-24,2020-03-15,15
2019-05-31 2020-05-24,2020-03-22,20
2019-05-31 2020-05-24,2020-03-29,21
2019-05-31 2020-05-24,2020-04-05,19
2019-05-31 2020-05-24,2020-04-12,28
2019-05-31 2020-05-24,2020-04-19,24
2019-05-31 2020-05-24,2020-04-26,18
2019-05-31 2020-05-24,2020-05-03,16
2019-05-31 2020-05-24,2020-05-10,14
2019-05-31 2020-05-24,2020-05-17,15
