window,time,value
2019-04-13 2020-04-13,2019-04-14,49
2019-04-13 2020-04-13,2019-04-21,53
2019-04-13 2020-04-13,2019-04-28,65
2019-04-13 2020-04-13,2019-05-05,40
2019-04-13 2020-04-13,2019-05-12,46
2019-04-13 2020-04-13,2019-05-19,42
2019-04-13 2020-04-13,2019-05-26,64
2019-04-13 2020-04-13,2019-06-02,41
2019-04-13 2020-04-13,2019-06-09,61
2019-04-13 2020-04-13,2019-06-16,100
2019-04-13 2020-04-13,2019-06-23,49
2019-04-13 2020-04-13,2019-06-30,49
2019-04-13 2020-04-13,2019-07-07,41
2019-04-13 2020-04-13,2019-07-14,52
2019-04-13 2020-04-13,2019-07-21,35
2019-04-13 2020-04-13,2019-07-28,39
2019-04-13 2020-04-13,2019-08-04,41
2019-04-13 2020-04-13,2019-08-11,50
2019-04-13 2020-04-13,2019-08-18,43
2019-04-13 2020-04-13,2019-08-25,40
2019-04-13 2020-04-13,2019-09-01,60
2019-04-13 2020-04-13,2019-09-08,40
2019-04-13 2020-04-13,2019-09-15,47
2019-04-13 2020-04-13,2019-09-22,57
2019-04-13 2020-04-13,2019-09-29,40
2019-04-13 2020-04-13,2019-10-06,50
2019-04-13 2020-04-13,2019-10-13,45
2019-04-13 2020-04-13,2019-10-20,57
2019-04-13 2020-04-13,2019-10-27,55
2019-04-13 2020-04-13,2019-11-03,70
2019-04-13 2020-04-13,2019-11-10,44
2019-04-13 2020-04-13,2019-11-17,69
2019-04-13 2020-04-13,2019-11-24,52
2019-04-13 2020-04-13,2019-12-01,55
2019-04-13 2020-04-13,2019-12-08,43
2019-04-13 2020-04-13,2019-12-15,45
2019-04-13 2020-04-13,2019-12-22,71
2019-04-13 2020-04-13,2019-12-29,79
2019-04-13 2020-04-13,2020-01-05,42
2019-04-13 2020-04-13,2020-01-12,51
2019-04-13 2020-04-13,2020-01-19,55
2019-04-13 2020-04-13,2020-01-26,52
2019-04-13 2020-04-13,2020-02-02,59
2019-04-13 2020-04-13,2020-02-09,54
2019-04-13 2020-04-13,2020-02-16,55
2019-04-13 2020-04-13,2020-02-23,40
2019-04-13 2020-04-13,2020-03-01,55
2019-04-13 2020-04-13,2020-03-08,41
2019-04-13 2020-04-13,2020-03-15,20
2019-04-13 2020-04-13,2020-03-22,32
2019-04-13 2020-04-13,2020-03-29,41
2019-04-13 2020-04-13,2020-04-05,20
2019-04-20 2020-04-13,2019-04-21,46
2019-04-20 2020-04-13,2019-04-28,55
2019-04-20 2020-04-13,2019-05-05,32
2019-04-20 2020-04-13,2019-05-12,44
2019-04-20 2020-04-13,2019-05-19,46
2019-04-20 2020-04-13,2019-05-26,52
2019-04-20 2020-04-13,2019-06-02,31
2019-04-20 2020-04-13,2019-06-09,53
2019-04-20 2020-04-13,2019-06-16,100
2019-04-20 2020-04-13,2019-06-23,51
2019-04-20 2020-04-13,2019-06-30,45
2019-04-20 2020-04-13,2019-07-07,47
2019-04-20 2020-04-13,2019-07-14,60
2019-04-20 2020-04-13,2019-07-21,46
2019-04-20 2020-04-13,2019-07-28,31
2019-04-20 2020-04-13,2019-08-04,44
2019-04-20 2020-04-13,2019-08-11,59
2019-04-20 2020-04-13,2019-08-18,41
2019-04-20 2020-04-13,2019-08-25,38
2019-04-20 2020-04-13,2019-09-01,38
2019-04-20 2020-04-13,2019-09-08,39
2019-04-20 2020-04-13,2019-09-15,44
2019-04-20 2020-04-13,2019-09-22,55
2019-04-20 2020-04-13,2019-09-29,48
2019-04-20 2020-04-13,2019-10-06,41
2019-04-20 2020-04-13,2019-10-13,37
2019-04-20 2020-04-13,2019-10-20,40
2019-04-20 2020-04-13,2019-10-27,40
2019-04-20 2020-04-13,2019-11-03,57
2019-04-20 2020-04-13,2019-11-10,37
2019-04-20 2020-04-13,2019-11-17,71
2019-04-20 2020-04-13,2019-11-24,48
2019-04-20 2020-04-13,2019-12-01,53
2019-04-20 2020-04-13,2019-12-08,45
2019-04-20 2020-04-13,2019-12-15,51
2019-04-20 2020-04-13,2019-12-22,70
2019-04-20 2020-04-13,2019-12-29,72
2019-04-20 2020-04-13,2020-01-05,57
2019-04-20 2020-04-13,2020-01-12,51
2019-04-20 2020-04-13,2020-01-19,51
2019-04-20 2020-04-13,2020-01-26,33
2019-04-20 2020-04-13,2020-02-02,63
2019-04-20 2020-04-13,2020-02-09,51
2019-04-20 2020-04-13,2020-02-16,42
2019-04-20 2020-04-13,2020-02-23,38
2019-04-20 2020-04-13,2020-03-01,57
2019-04-20 2020-04-13,2020-03-08,48
2019-04-20 2020-04-13,2020-03-15,14
2019-04-20 2020-04-13,2020-03-22,31
2019-04-20 2020-04-13,2020-03-29,41
2019-04-20 2020-04-13,2020-04-05,27
