window,time,value
2019-04-13 2020-04-13,2019-04-14,28
2019-04-13 2020-04-13,2019-04-21,28
2019-04-13 2020-04-13,2019-04-28,31
2019-04-13 2020-04-13,2019-05-05,25
2019-04-13 2020-04-13,2019-05-12,19
2019-04-13 2020-04-13,2019-05-19,19
2019-04-13 2020-04-13,2019-05-26,13
2019-04-13 2020-04-13,2019-06-02,13
2019-04-13 2020-04-13,2019-06-09,26
2019-04-13 2020-04-13,2019-06-16,20
2019-04-13 2020-04-13,2019-06-23,48
2019-04-13 2020-04-13,2019-06-30,33
2019-04-13 2020-04-13,2019-07-07,41
2019-04-13 2020-04-13,2019-07-14,29
2019-04-13 2020-04-13,2019-07-21,15
2019-04-13 2020-04-13,2019-07-28,40
2019-04-13 2020-04-13,2019-08-04,29
2019-04-13 2020-04-13,2019-08-11,13
2019-04-13 2020-04-13,2019-08-18,39
2019-04-13 2020-04-13,2019-08-25,19
2019-04-13 2020-04-13,2019-09-01,43
2019-04-13 2020-04-13,2019-09-08,13
2019-04-13 2020-04-13,2019-09-15,45
2019-04-13 2020-04-13,2019-09-22,100
2019-04-13 2020-04-13,2019-09-29,32
2019-04-13 2020-04-13,2019-10-06,45
2019-04-13 2020-04-13,2019-10-13,38
2019-04-13 2020-04-13,2019-10-20,37
2019-04-13 2020-04-13,2019-10-27,24
2019-04-13 2020-04-13,2019-11-03,48
2019-04-13 2020-04-13,2019-11-10,24
2019-04-13 2020-04-13,2019-11-17,36
2019-04-13 2020-04-13,2019-11-24,41
2019-04-13 2020-04-13,2019-12-01,36
2019-04-13 2020-04-13,2019-12-08,18
2019-04-13 2020-04-13,2019-12-15,25
2019-04-13 2020-04-13,2019-12-22,29
2019-04-13 2020-04-13,2019-12-29,28
2019-04-13 2020-04-13,2020-01-05,29
2019-04-13 2020-04-13,2020-01-12,11
2019-04-13 2020-04-13,2020-01-19,47
2019-04-13 2020-04-13,2020-01-26,40
2019-04-13 2020-04-13,2020-02-02,41
2019-04-13 2020-04-13,2020-02-09,29
2019-04-13 2020-04-13,2020-02-16,17
2019-04-13 2020-04-13,2020-02-23,39
2019-04-13 2020-04-13,2020-03-01,22
2019-04-13 2020-04-13,2020-03-08,64
2019-04-13 2020-04-13,2020-03-15,48
2019-04-13 2020-04-13,2020-03-22,21
2019-04-13 2020-04-13,2020-03-29,64
2019-04-13 2020-04-13,2020-04-05,34
2019-04-20 2020-04-13,2019-04-21,14
2019-04-20 2020-04-13,2019-04-28,6
2019-04-20 2020-04-13,2019-05-05,12
2019-04-20 2020-04-13,2019-05-12,6
2019-04-20 2020-04-13,2019-05-19,6
2019-04-20 2020-04-13,2019-05-26,7
2019-04-20 2020-04-13,2019-06-02,0
2019-04-20 2020-04-13,2019-06-09,19
2019-04-20 2020-04-13,2019-06-16,0
2019-04-20 2020-04-13,2019-06-23,41
2019-04-20 2020-04-13,2019-06-30,27
2019-04-20 2020-04-13,2019-07-07,7
2019-04-20 2020-04-13,2019-07-14,15
2019-04-20 2020-04-13,2019-07-21,0
2019-04-20 2020-04-13,2019-07-28,8
2019-04-20 2020-04-13,2019-08-04,21
2019-04-20 2020-04-13,2019-08-11,7
2019-04-20 2020-04-13,2019-08-18,6
2019-04-20 2020-04-13,2019-08-25,0
2019-04-20 2020-04-13,2019-09-01,25
2019-04-20 2020-04-13,2019-09-08,19
2019-04-20 2020-04-13,2019-09-15,13
2019-04-20 2020-04-13,2019-09-22,100
2019-04-20 2020-04-13,2019-09-29,25
2019-04-20 2020-04-13,2019-10-06,19
2019-04-20 2020-04-13,2019-10-13,19
2019-04-20 2020-04-13,2019-10-20,0
2019-04-20 2020-04-13,2019-10-27,12
2019-04-20 2020-04-13,2019-11-03,24
2019-04-20 2020-04-13,2019-11-10,12
2019-04-20 2020-04-13,2019-11-17,6
2019-04-20 2020-04-13,2019-11-24,29
2019-04-20 2020-04-13,2019-12-01,12
2019-04-20 2020-04-13,2019-12-08,0
2019-04-20 2020-04-13,2019-12-15,6
2019-04-20 2020-04-13,2019-12-22,7
2019-04-20 2020-04-13,2019-12-29,7
2019-04-20 2020-04-13,2020-01-05,12
2019-04-20 2020-04-13,2020-01-12,11
2019-04-20 2020-04-13,2020-01-19,18
2019-04-20 2020-04-13,2020-01-26,29
2019-04-20 2020-04-13,2020-02-02,35
2019-04-20 2020-04-13,2020-02-09,24
2019-04-20 2020-04-13,2020-02-16,17
2019-04-20 2020-04-13,2020-02-23,17
2019-04-20 2020-04-13,2020-03-01,6
2019-04-20 2020-04-13,2020-03-08,11
2019-04-20 2020-04-13,2020-03-15,16
2019-04-20 2020-04-13,2020-03-22,11
2019-04-20 2020-04-13,2020-03-29,16
2019-04-20 2020-04-13,2020-04-05,17
