window,time,value
2020-02-13 2020-05-13,2020-02-13,42
2020-02-13 2020-05-13,2020-02-14,23
2020-02-13 2020-05-13,2020-02-15,37
2020-02-13 2020-05-13,2020-02-16,43
2020-02-13 2020-05-13,2020-02-17,54
2020-02-13 2020-05-13,2020-02-18,35
2020-02-13 2020-05-13,2020-02-19,27
2020-02-13 2020-05-13,2020-02-20,15
2020-02-13 2020-05-13,2020-02-21,15
2020-02-13 2020-05-13,2020-02-22,56
2020-02-13 2020-05-13,2020-02-23,50
2020-02-13 2020-05-13,2020-02-24,21
2020-02-13 2020-05-13,2020-02-25,53
2020-02-13 2020-05-13,2020-02-26,26
2020-02-13 2020-05-13,2020-02-27,33
2020-02-13 2020-05-13,2020-02-28,49
2020-02-13 2020-05-13,2020-02-29,50
2020-02-13 2020-05-13,2020-03-01,33
2020-02-13 2020-05-13,2020-03-02,20
2020-02-13 2020-05-13,2020-03-03,34
2020-02-13 2020-05-13,2020-03-04,41
2020-02-13 2020-05-13,2020-03-05,27
2020-02-13 2020-05-13,2020-03-06,35
2020-02-13 2020-05-13,2020-03-07,16
2020-02-13 2020-05-13,2020-03-08,33
2020-02-13 2020-05-13,2020-03-09,25
2020-02-13 2020-05-13,2020-03-10,26
2020-02-13 2020-05-13,2020-03-11,13
2020-02-13 2020-05-13,2020-03-12,19
2020-02-13 2020-05-13,2020-03-13,100
2020-02-13 2020-05-13,2020-03-14,48
2020-02-13 2020-05-13,2020-03-15,24
2020-02-13 2020-05-13,2020-03-16,36
2020-02-13 2020-05-13,2020-03-17,26
2020-02-13 2020-05-13,2020-03-18,27
2020-02-13 2020-05-13,2020-03-19,42
2020-02-13 2020-05-13,2020-03-20,20
2020-02-13 2020-05-13,2020-03-21,16
2020-02-13 2020-05-13,2020-03-22,15
2020-02-13 2020-05-13,2020-03-23,24
2020-02-13 2020-05-13,2020-03-24,25
2020-02-13 2020-05-13,2020-03-25,26
2020-02-13 2020-05-13,2020-03-26,13
2020-02-13 2020-05-13,2020-03-27,26
2020-02-13 2020-05-13,2020-03-28,32
2020-02-13 2020-05-13,2020-03-29,37
2020-02-13 2020-05-13,2020-03-30,24
2020-02-13 2020-05-13,2020-03-31,25
2020-02-13 2020-05-13,2020-04-01,25
2020-02-13 2020-05-13,2020-04-02,20
2020-02-13 2020-05-13,2020-04-03,34
2020-02-13 2020-05-13,2020-04-04,49
2020-02-13 2020-05-13,2020-04-05,64
2020-02-13 2020-05-13,2020-04-06,26
2020-02-13 2020-05-13,2020-04-07,13
2020-02-13 2020-05-13,2020-04-08,20
2020-02-13 2020-05-13,2020-04-09,14
2020-02-13 2020-05-13,2020-04-10,32
2020-02-13 2020-05-13,2020-04-11,17
2020-02-13 2020-05-13,2020-04-12,25
2020-02-13 2020-05-13,2020-04-13,62
2020-02-13 2020-05-13,2020-04-14,32
2020-02-13 2020-05-13,2020-04-15,14
2020-02-13 2020-05-13,2020-04-16,33
2020-02-13 2020-05-13,2020-04-17,42
2020-02-13 2020-05-13,2020-04-18,33
2020-02-13 2020-05-13,2020-04-19,46
2020-02-13 2020-05-13,2020-04-20,19
2020-02-13 2020-05-13,2020-04-21,38
2020-02-13 2020-05-13,2020-04-22,47
2020-02-13 2020-05-13,2020-04-23,34
2020-02-13 2020-05-13,2020-04-24,69
2020-02-13 2020-05-13,2020-04-25,49
2020-02-13 2020-05-13,2020-04-26,30
2020-02-13 2020-05-13,2020-04-27,32
2020-02-13 2020-05-13,2020-04-28,36
2020-02-13 2020-05-13,2020-04-29,25
2020-02-13 2020-05-13,2020-04-30,17
2020-02-13 2020-05-13,2020-05-01,0
2020-02-13 2020-05-13,2020-05-02,29
2020-02-13 2020-05-13,2020-05-03,31
2020-02-13 2020-05-13,2020-05-04,19
2020-02-13 2020-05-13,2020-05-05,23
2020-02-13 2020-05-13,2020-05-06,25
2020-02-13 2020-05-13,2020-05-07,27
2020-02-13 2020-05-13,2020-05-08,14
2020-02-13 2020-05-13,2020-05-09,26
2020-02-14 2020-05-13,2020-02-14,40
2020-02-14 2020-05-13,2020-02-15,30
2020-02-14 2020-05-13,2020-02-16,55
2020-02-14 2020-05-13,2020-02-17,29
2020-02-14 2020-05-13,2020-02-18,22
2020-02-14 2020-05-13,2020-02-19,59
2020-02-14 2020-05-13,2020-02-20,23
2020-02-14 2020-05-13,2020-02-21,24
2020-02-14 2020-05-13,2020-02-22,100
2020-02-14 2020-05-13,2020-02-23,45
2020-02-14 2020-05-13,2020-02-24,30
2020-02-14 2020-05-13,2020-02-25,28
2020-02-14 2020-05-13,2020-02-26,42
2020-02-14 2020-05-13,2020-02-27,43
2020-02-14 2020-05-13,2020-02-28,37
2020-02-14 2020-05-13,2020-02-29,54
2020-02-14 2020-05-13,2020-03-01,35
2020-02-14 2020-05-13,2020-03-02,35
2020-02-14 2020-05-13,2020-03-03,29
2020-02-14 2020-05-13,2020-03-04,22
2020-02-14 2020-05-13,2020-03-05,14
2020-02-14 2020-05-13,2020-03-06,45
2020-02-14 2020-05-13,2020-03-07,53
2020-02-14 2020-05-13,2020-03-08,26
2020-02-14 2020-05-13,2020-03-09,27
2020-02-14 2020-05-13,2020-03-10,21
2020-02-14 2020-05-13,2020-03-11,21
2020-02-14 2020-05-13,2020-03-12,14
2020-02-14 2020-05-13,2020-03-13,40
2020-02-14 2020-05-13,2020-03-14,42
2020-02-14 2020-05-13,2020-03-15,17
2020-02-14 2020-05-13,2020-03-16,39
2020-02-14 2020-05-13,2020-03-17,14
2020-02-14 2020-05-13,2020-03-18,15
2020-02-14 2020-05-13,2020-03-19,30
2020-02-14 2020-05-13,2020-03-20,21
2020-02-14 2020-05-13,2020-03-21,17
2020-02-14 2020-05-13,2020-03-22,24
2020-02-14 2020-05-13,2020-03-23,39
2020-02-14 2020-05-13,2020-03-24,34
2020-02-14 2020-05-13,2020-03-25,41
2020-02-14 2020-05-13,2020-03-26,14
2020-02-14 2020-05-13,2020-03-27,42
2020-02-14 2020-05-13,2020-03-28,43
2020-02-14 2020-05-13,2020-03-29,24
2020-02-14 2020-05-13,2020-03-30,33
2020-02-14 2020-05-13,2020-03-31,34
2020-02-14 2020-05-13,2020-04-01,42
2020-02-14 2020-05-13,2020-04-02,28
2020-02-14 2020-05-13,2020-04-03,29
2020-02-14 2020-05-13,2020-04-04,71
2020-02-14 2020-05-13,2020-04-05,35
2020-02-14 2020-05-13,2020-04-06,21
2020-02-14 2020-05-13,2020-04-07,29
2020-02-14 2020-05-13,2020-04-08,22
2020-02-14 2020-05-13,2020-04-09,30
2020-02-14 2020-05-13,2020-04-10,61
2020-02-14 2020-05-13,2020-04-11,55
2020-02-14 2020-05-13,2020-04-12,36
2020-02-14 2020-05-13,2020-04-13,50
2020-02-14 2020-05-13,2020-04-14,14
2020-02-14 2020-05-13,2020-04-15,22
2020-02-14 2020-05-13,2020-04-16,29
2020-02-14 2020-05-13,2020-04-17,15
2020-02-14 2020-05-13,2020-04-18,35
2020-02-14 2020-05-13,2020-04-19,57
2020-02-14 2020-05-13,2020-04-20,13
2020-02-14 2020-05-13,2020-04-21,41
2020-02-14 2020-05-13,2020-04-22,21
2020-02-14 2020-05-13,2020-04-23,50
2020-02-14 2020-05-13,2020-04-24,44
2020-02-14 2020-05-13,2020-04-25,35
2020-02-14 2020-05-13,2020-04-26,32
2020-02-14 2020-05-13,2020-04-27,41
2020-02-14 2020-05-13,2020-04-28,53
2020-02-14 2020-05-13,2020-04-29,13
2020-02-14 2020-05-13,2020-04-30,25
2020-02-14 2020-05-13,2020-05-01,14
2020-02-14 2020-05-13,2020-05-02,32
2020-02-14 2020-05-13,2020-05-03,50
2020-02-14 2020-05-13,2020-05-04,68
2020-02-14 2020-05-13,2020-05-05,19
2020-02-14 2020-05-13,2020-05-06,28
2020-02-14 2020-05-13,2020-05-07,15
2020-02-14 2020-05-13,2020-05-08,30
2020-02-14 2020-05-13,2020-05-09,18
