window,time,value
2020-01-29 2020-04-28,2020-01-29,29
2020-01-29 2020-04-28,2020-01-30,40
2020-01-29 2020-04-28,2020-01-31,58
2020-01-29 2020-04-28,2020-02-01,42
2020-01-29 2020-04-28,2020-02-02,30
2020-01-29 2020-04-28,2020-02-03,31
2020-01-29 2020-04-28,2020-02-04,31
2020-01-29 2020-04-28,2020-02-05,50
2020-01-29 2020-04-28,2020-02-06,26
2020-01-29 2020-04-28,2020-02-07,39
2020-01-29 2020-04-28,2020-02-08,52
2020-01-29 2020-04-28,2020-02-09,47
2020-01-29 2020-04-28,2020-02-10,33
2020-01-29 2020-04-28,2020-02-11,29
2020-01-29 2020-04-28,2020-02-12,32
2020-01-29 2020-04-28,2020-02-13,27
2020-01-29 2020-04-28,2020-02-14,56
2020-01-29 2020-04-28,2020-02-15,41
2020-01-29 2020-04-28,2020-02-16,47
2020-01-29 2020-04-28,2020-02-17,29
2020-01-29 2020-04-28,2020-02-18,44
2020-01-29 2020-04-28,2020-02-19,36
2020-01-29 2020-04-28,2020-02-20,33
2020-01-29 2020-04-28,2020-02-21,36
2020-01-29 2020-04-28,2020-02-22,42
2020-01-29 2020-04-28,2020-02-23,33
2020-01-29 2020-04-28,2020-02-24,36
2020-01-29 2020-04-28,2020-02-25,41
2020-01-29 2020-04-28,2020-02-26,45
2020-01-29 2020-04-28,2020-02-27,22
2020-01-29 2020-04-28,2020-02-28,75
2020-01-29 2020-04-28,2020-02-29,48
2020-01-29 2020-04-28,2020-03-01,47
2020-01-29 2020-04-28,2020-03-02,40
2020-01-29 2020-04-28,2020-03-03,46
2020-01-29 2020-04-28,2020-03-04,59
2020-01-29 2020-04-28,2020-03-05,74
2020-01-29 2020-04-28,2020-03-06,48
2020-01-29 2020-04-28,2020-03-07,59
2020-01-29 2020-04-28,2020-03-08,50
2020-01-29 2020-04-28,2020-03-09,51
2020-01-29 2020-04-28,2020-03-10,50
2020-01-29 2020-04-28,2020-03-11,49
2020-01-29 2020-04-28,2020-03-12,55
2020-01-29 2020-04-28,2020-03-13,100
2020-01-29 2020-04-28,2020-03-14,46
2020-01-29 2020-04-28,2020-03-15,20
2020-01-29 2020-04-28,2020-03-16,18
2020-01-29 2020-04-28,2020-03-17,18
2020-01-29 2020-04-28,2020-03-18,10
2020-01-29 2020-04-28,2020-03-19,10
2020-01-29 2020-04-28,2020-03-20,7
2020-01-29 2020-04-28,2020-03-21,16
2020-01-29 2020-04-28,2020-03-22,7
2020-01-29 2020-04-28,2020-03-23,7
2020-01-29 2020-04-28,2020-03-24,10
2020-01-29 2020-04-28,2020-03-25,2
2020-01-29 2020-04-28,2020-03-26,8
2020-01-29 2020-04-28,2020-03-27,7
2020-01-29 2020-04-28,2020-03-28,4
2020-01-29 2020-04-28,2020-03-29,9
2020-01-29 2020-04-28,2020-03-30,8
2020-01-29 2020-04-28,2020-03-31,11
2020-01-29 2020-04-28,2020-04-01,3
2020-01-29 2020-04-28,2020-04-02,10
2020-01-29 2020-04-28,2020-04-03,3
2020-01-29 2020-04-28,2020-04-04,10
2020-01-29 2020-04-28,2020-04-05,4
2020-01-29 2020-04-28,2020-04-06,10
2020-01-29 2020-04-28,2020-04-07,12
2020-01-29 2020-04-28,2020-04-08,12
2020-01-29 2020-04-28,2020-04-09,11
2020-01-29 2020-04-28,2020-04-10,12
2020-01-29 2020-04-28,2020-04-11,7
2020-01-29 2020-04-28,2020-04-12,9
2020-01-29 2020-04-28,2020-04-13,10
2020-01-29 2020-04-28,2020-04-14,10
2020-01-29 2020-04-28,2020-04-15,9
2020-01-29 2020-04-28,2020-04-16,3
2020-01-29 2020-04-28,2020-04-17,19
2020-01-29 2020-04-28,2020-04-18,10
2020-01-29 2020-04-28,2020-04-19,15
2020-01-29 2020-04-28,2020-04-20,6
2020-01-29 2020-04-28,2020-04-21,11
2020-01-29 2020-04-28,2020-04-22,18
2020-01-29 2020-04-28,2020-04-23,5
2020-01-29 2020-04-28,2020-04-24,9
2020-01-29 2020-04-28,2020-04-25,6
2020-01-30 2020-04-28,2020-01-30,64
2020-01-30 2020-04-28,2020-01-31,43
2020-01-30 2020-04-28,2020-02-01,54
2020-01-30 2020-04-28,2020-02-02,43
2020-01-30 2020-04-28,2020-02-03,34
2020-01-30 2020-04-28,2020-02-04,29
2020-01-30 2020-04-28,2020-02-05,43
2020-01-30 2020-04-28,2020-02-06,29
2020-01-30 2020-04-28,2020-02-07,30
2020-01-30 2020-04-28,2020-02-08,32
2020-01-30 2020-04-28,2020-02-09,49
2020-01-30 2020-04-28,2020-02-10,26
2020-01-30 2020-04-28,2020-02-11,25
2020-01-30 2020-04-28,2020-02-12,34
2020-01-30 2020-04-28,2020-02-13,31
2020-01-30 2020-04-28,2020-02-14,40
2020-01-30 2020-04-28,2020-02-15,45
2020-01-30 2020-04-28,2020-02-16,43
2020-01-30 2020-04-28,2020-02-17,31
2020-01-30 2020-04-28,2020-02-18,31
2020-01-30 2020-04-28,2020-02-19,48
2020-01-30 2020-04-28,2020-02-20,19
2020-01-30 2020-04-28,2020-02-21,26
2020-01-30 2020-04-28,2020-02-22,30
2020-01-30 2020-04-28,2020-02-23,25
2020-01-30 2020-04-28,2020-02-24,30
2020-01-30 2020-04-28,2020-02-25,29
2020-01-30 2020-04-28,2020-02-26,34
2020-01-30 2020-04-28,2020-02-27,22
2020-01-30 2020-04-28,2020-02-28,60
2020-01-30 2020-04-28,2020-02-29,36
2020-01-30 2020-04-28,2020-03-01,38
2020-01-30 2020-04-28,2020-03-02,43
2020-01-30 2020-04-28,2020-03-03,39
2020-01-30 2020-04-28,2020-03-04,36
2020-01-30 2020-04-28,2020-03-05,81
2020-01-30 2020-04-28,2020-03-06,49
2020-01-30 2020-04-28,2020-03-07,50
2020-01-30 2020-04-28,2020-03-08,42
2020-01-30 2020-04-28,2020-03-09,42
2020-01-30 2020-04-28,2020-03-10,24
2020-01-30 2020-04-28,2020-03-11,46
2020-01-30 2020-04-28,2020-03-12,73
2020-01-30 2020-04-28,2020-03-13,100
2020-01-30 2020-04-28,2020-03-14,44
2020-01-30 2020-04-28,2020-03-15,24
2020-01-30 2020-04-28,2020-03-16,18
2020-01-30 2020-04-28,2020-03-17,18
2020-01-30 2020-04-28,2020-03-18,11
2020-01-30 2020-04-28,2020-03-19,11
2020-01-30 2020-04-28,2020-03-20,6
2020-01-30 2020-04-28,2020-03-21,14
2020-01-30 2020-04-28,2020-03-22,7
2020-01-30 2020-04-28,2020-03-23,10
2020-01-30 2020-04-28,2020-03-24,13
2020-01-30 2020-04-28,2020-03-25,8
2020-01-30 2020-04-28,2020-03-26,6
2020-01-30 2020-04-28,2020-03-27,9
2020-01-30 2020-04-28,2020-03-28,4
2020-01-30 2020-04-28,2020-03-29,7
2020-01-30 2020-04-28,2020-03-30,13
2020-01-30 2020-04-28,2020-03-31,9
2020-01-30 2020-04-28,2020-04-01,11
2020-01-30 2020-04-28,2020-04-02,8
2020-01-30 2020-04-28,2020-04-03,6
2020-01-30 2020-04-28,2020-04-04,12
2020-01-30 2020-04-28,2020-04-05,7
2020-01-30 2020-04-28,2020-04-06,9
2020-01-30 2020-04-28,2020-04-07,11
2020-01-30 2020-04-28,2020-04-08,6
2020-01-30 2020-04-28,2020-04-09,10
2020-01-30 2020-04-28,2020-04-10,6
2020-01-30 2020-04-28,2020-04-11,10
2020-01-30 2020-04-28,2020-04-12,4
2020-01-30 2020-04-28,2020-04-13,9
2020-01-30 2020-04-28,2020-04-14,5
2020-01-30 2020-04-28,2020-04-15,9
2020-01-30 2020-04-28,2020-04-16,6
2020-01-30 2020-04-28,2020-04-17,15
2020-01-30 2020-04-28,2020-04-18,19
2020-01-30 2020-04-28,2020-04-19,9
2020-01-30 2020-04-28,2020-04-20,6
2020-01-30 2020-04-28,2020-04-21,13
2020-01-30 2020-04-28,2020-04-22,11
2020-01-30 2020-04-28,2020-04-23,15
2020-01-30 2020-04-28,2020-04-24,8
2020-01-30 2020-04-28,2020-04-25,11
