window,time,value
2006-01-01 2011-01-01,2006-01-01,0
2006-01-01 2011-01-01,2006-01-08,59
2006-01-01 2011-01-01,2006-01-15,0
2006-01-01 2011-01-01,2006-01-22,0
2006-01-01 2011-01-01,2006-01-29,0
2006-01-01 2011-01-01,2006-02-05,57
2006-01-01 2011-01-01,2006-02-12,0
2006-01-01 2011-01-01,2006-02-19,0
2006-01-01 2011-01-01,2006-02-26,0
2006-01-01 2011-01-01,2006-03-05,0
2006-01-01 2011-01-01,2006-03-12,0
2006-01-01 2011-01-01,2006-03-19,55
2006-01-01 2011-01-01,2006-03-26,56
2006-01-01 2011-01-01,2006-04-02,0
2006-01-01 2011-01-01,2006-04-09,0
2006-01-01 2011-01-01,2006-04-16,0
2006-01-01 2011-01-01,2006-04-23,0
2006-01-01 2011-01-01,2006-04-30,0
2006-01-01 2011-01-01,2006-05-07,0
2006-01-01 2011-01-01,2006-05-14,0
2006-01-01 2011-01-01,2006-05-21,0
2006-01-01 2011-01-01,2006-05-28,0
2006-01-01 2011-01-01,2006-06-04,0
2006-01-01 2011-01-01,2006-06-11,0
2006-01-01 2011-01-01,2006-06-18,0
2006-01-01 2011-01-01,2006-06-25,0
2006-01-01 2011-01-01,2006-07-02,0
2006-01-01 2011-01-01,2006-07-09,0
2006-01-01 2011-01-01,2006-07-16,0
2006-01-01 2011-01-01,2006-07-23,0
2006-01-01 2011-01-01,2006-07-30,0
2006-01-01 2011-01-01,2006-08-06,0
2006-01-01 2011-01-01,2006-08-13,0
2006-01-01 2011-01-01,2006-08-20,0
2006-01-01 2011-01-01,2006-08-27,0
2006-01-01 2011-01-01,2006-09-03,0
2006-01-01 2011-01-01,2006-09-10,50
2006-01-01 2011-01-01,2006-09-17,0
2006-01-01 2011-01-01,2006-09-24,0
2006-01-01 2011-01-01,2006-10-01,0
2006-01-01 2011-01-01,2006-10-08,0
2006-01-01 2011-01-01,2006-10-15,0
2006-01-01 2011-01-01,2006-10-22,0
2006-01-01 2011-01-01,2006-10-29,0
2006-01-01 2011-01-01,2006-11-05,0
2006-01-01 2011-01-01,2006-11-12,0
2006-01-01 2011-01-01,2006-11-19,0
2006-01-01 2011-01-01,2006-11-26,90
2006-01-01 2011-01-01,2006-12-03,0
2006-01-01 2011-01-01,2006-12-10,45
2006-01-01 2011-01-01,2006-12-17,47
2006-01-01 2011-01-01,2006-12-24,61
2006-01-01 2011-01-01,2006-12-31,0
2006-01-01 2011-01-01,2007-01-07,0
2006-01-01 2011-01-01,2007-01-14,0
2006-01-01 2011-01-01,2007-01-21,0
2006-01-01 2011-01-01,2007-01-28,40
2006-01-01 2011-01-01,2007-02-04,0
2006-01-01 2011-01-01,2007-02-11,0
2006-01-01 2011-01-01,2007-02-18,0
2006-01-01 2011-01-01,2007-02-25,39
2006-01-01 2011-01-01,2007-03-04,0
2006-01-01 2011-01-01,2007-03-11,0
2006-01-01 2011-01-01,2007-03-18,0
2006-01-01 2011-01-01,2007-03-25,0
2006-01-01 2011-01-01,2007-04-01,0
2006-01-01 2011-01-01,2007-04-08,0
2006-01-01 2011-01-01,2007-04-15,0
2006-01-01 2011-01-01,2007-04-22,41
2006-01-01 2011-01-01,2007-04-29,0
2006-01-01 2011-01-01,2007-05-06,36
2006-01-01 2011-01-01,2007-05-13,39
2006-01-01 2011-01-01,2007-05-20,0
2006-01-01 2011-01-01,2007-05-27,35
2006-01-01 2011-01-01,2007-06-03,0
2006-01-01 2011-01-01,2007-06-10,0
2006-01-01 2011-01-01,2007-06-17,0
2006-01-01 2011-01-01,2007-06-24,0
2006-01-01 2011-01-01,2007-07-01,0
2006-01-01 2011-01-01,2007-07-08,37
2006-01-01 2011-01-01,2007-07-15,42
2006-01-01 2011-01-01,2007-07-22,0
2006-01-01 2011-01-01,2007-07-29,0
2006-01-01 2011-01-01,2007-08-05,0
2006-01-01 2011-01-01,2007-08-12,37
2006-01-01 2011-01-01,2007-08-19,0
2006-01-01 2011-01-01,2007-08-26,35
2006-01-01 2011-01-01,2007-09-02,0
2006-01-01 2011-01-01,2007-09-09,0
2006-01-01 2011-01-01,2007-09-16,35
2006-01-01 2011-01-01,2007-09-23,0
2006-01-01 2011-01-01,2007-09-30,0
2006-01-01 2011-01-01,2007-10-07,34
2006-01-01 2011-01-01,2007-10-14,0
2006-01-01 2011-01-01,2007-10-21,0
2006-01-01 2011-01-01,2007-10-28,0
2006-01-01 2011-01-01,2007-11-04,0
2006-01-01 2011-01-01,2007-11-11,27
2006-01-01 2011-01-01,2007-11-18,0
2006-01-01 2011-01-01,2007-11-25,0
2006-01-01 2011-01-01,2007-12-02,30
2006-01-01 2011-01-01,2007-12-09,0
2006-01-01 2011-01-01,2007-12-16,0
2006-01-01 2011-01-01,2007-12-23,0
2006-01-01 2011-01-01,2007-12-30,0
2006-01-01 2011-01-01,2008-01-06,0
2006-01-01 2011-01-01,2008-01-13,0
2006-01-01 2011-01-01,2008-01-20,0
2006-01-01 2011-01-01,2008-01-27,30
2006-01-01 2011-01-01,2008-02-03,30
2006-01-01 2011-01-01,2008-02-10,0
2006-01-01 2011-01-01,2008-02-17,29
2006-01-01 2011-01-01,2008-02-24,29
2006-01-01 2011-01-01,2008-03-02,0
2006-01-01 2011-01-01,2008-03-09,0
2006-01-01 2011-01-01,2008-03-16,30
2006-01-01 2011-01-01,2008-03-23,0
2006-01-01 2011-01-01,2008-03-30,0
2006-01-01 2011-01-01,2008-04-06,0
2006-01-01 2011-01-01,2008-04-13,28
2006-01-01 2011-01-01,2008-04-20,0
2006-01-01 2011-01-01,2008-04-27,0
2006-01-01 2011-01-01,2008-05-04,31
2006-01-01 2011-01-01,2008-05-11,0
2006-01-01 2011-01-01,2008-05-18,0
2006-01-01 2011-01-01,2008-05-25,0
2006-01-01 2011-01-01,2008-06-01,0
2006-01-01 2011-01-01,2008-06-08,0
2006-01-01 2011-01-01,2008-06-15,30
