window,time,value
2020-02-16 2020-05-16,2020-02-16,4
2020-02-16 2020-05-16,2020-02-17,7
2020-02-16 2020-05-16,2020-02-18,12
2020-02-16 2020-05-16,2020-02-19,12
2020-02-16 2020-05-16,2020-02-20,11
2020-02-16 2020-05-16,2020-02-21,10
2020-02-16 2020-05-16,2020-02-22,22
2020-02-16 2020-05-16,2020-02-23,9
2020-02-16 2020-05-16,2020-02-24,18
2020-02-16 2020-05-16,2020-02-25,14
2020-02-16 2020-05-16,2020-02-26,11
2020-02-16 2020-05-16,2020-02-27,16
2020-02-16 2020-05-16,2020-02-28,9
2020-02-16 2020-05-16,2020-02-29,14
2020-02-16 2020-05-16,2020-03-01,10
2020-02-16 2020-05-16,2020-03-02,11
2020-02-16 2020-05-16,2020-03-03,7
2020-02-16 2020-05-16,2020-03-04,10
2020-02-16 2020-05-16,2020-03-05,17
2020-02-16 2020-05-16,2020-03-06,6
2020-02-16 2020-05-16,2020-03-07,12
2020-02-16 2020-05-16,2020-03-08,10
2020-02-16 2020-05-16,2020-03-09,12
2020-02-16 2020-05-16,2020-03-10,10
2020-02-16 2020-05-16,2020-03-11,17
2020-02-16 2020-05-16,2020-03-12,10
2020-02-16 2020-05-16,2020-03-13,11
2020-02-16 2020-05-16,2020-03-14,17
2020-02-16 2020-05-16,2020-03-15,22
2020-02-16 2020-05-16,2020-03-16,18
2020-02-16 2020-05-16,2020-03-17,29
2020-02-16 2020-05-16,2020-03-18,19
2020-02-16 2020-05-16,2020-03-19,18
2020-02-16 2020-05-16,2020-03-20,17
2020-02-16 2020-05-16,2020-03-21,30
2020-02-16 2020-05-16,2020-03-22,20
2020-02-16 2020-05-16,2020-03-23,27
2020-02-16 2020-05-16,2020-03-24,27
2020-02-16 2020-05-16,2020-03-25,19
2020-02-16 2020-05-16,2020-03-26,14
2020-02-16 2020-05-16,2020-03-27,17
2020-02-16 2020-05-16,2020-03-28,29
2020-02-16 2020-05-16,2020-03-29,31
2020-02-16 2020-05-16,2020-03-30,17
2020-02-16 2020-05-16,2020-03-31,30
2020-02-16 2020-05-16,2020-04-01,28
2020-02-16 2020-05-16,2020-04-02,41
2020-02-16 2020-05-16,2020-04-03,32
2020-02-16 2020-05-16,2020-04-04,53
2020-02-16 2020-05-16,2020-04-05,61
2020-02-16 2020-05-16,2020-04-06,83
2020-02-16 2020-05-16,2020-04-07,64
2020-02-16 2020-05-16,2020-04-08,45
2020-02-16 2020-05-16,2020-04-09,22
2020-02-16 2020-05-16,2020-04-10,41
2020-02-16 2020-05-16,2020-04-11,48
2020-02-16 2020-05-16,2020-04-12,39
2020-02-16 2020-05-16,2020-04-13,45
2020-02-16 2020-05-16,2020-04-14,57
2020-02-16 2020-05-16,2020-04-15,38
2020-02-16 2020-05-16,2020-04-16,33
2020-02-16 2020-05-16,2020-04-17,27
2020-02-16 2020-05-16,2020-04-18,42
2020-02-16 2020-05-16,2020-04-19,58
2020-02-16 2020-05-16,2020-04-20,37
2020-02-16 2020-05-16,2020-04-21,31
2020-02-16 2020-05-16,2020-04-22,38
2020-02-16 2020-05-16,2020-04-23,31
2020-02-16 2020-05-16,2020-04-24,47
2020-02-16 2020-05-16,2020-04-25,31
2020-02-16 2020-05-16,2020-04-26,67
2020-02-16 2020-05-16,2020-04-27,100
2020-02-16 2020-05-16,2020-04-28,80
2020-02-16 2020-05-16,2020-04-29,53
2020-02-16 2020-05-16,2020-04-30,55
2020-02-16 2020-05-16,2020-05-01,59
2020-02-16 2020-05-16,2020-05-02,71
2020-02-16 2020-05-16,2020-05-03,46
2020-02-16 2020-05-16,2020-05-04,39
2020-02-16 2020-05-16,2020-05-05,53
2020-02-16 2020-05-16,2020-05-06,42
2020-02-16 2020-05-16,2020-05-07,39
2020-02-16 2020-05-16,2020-05-08,54
2020-02-16 2020-05-16,2020-05-09,62
2020-02-16 2020-05-16,2020-05-10,36
2020-02-16 2020-05-16,2020-05-11,52
2020-02-16 2020-05-16,2020-05-12,30
2020-02-16 2020-05-16,2020-05-13,32
2020-02-17 2020-05-16,2020-02-17,6
2020-02-17 2020-05-16,2020-02-18,14
2020-02-17 2020-05-16,2020-02-19,15
2020-02-17 2020-05-16,2020-02-20,8
2020-02-17 2020-05-16,2020-02-21,10
2020-02-17 2020-05-16,2020-02-22,16
2020-02-17 2020-05-16,2020-02-23,4
2020-02-17 2020-05-16,2020-02-24,20
2020-02-17 2020-05-16,2020-02-25,14
2020-02-17 2020-05-16,2020-02-26,10
2020-02-17 2020-05-16,2020-02-27,7
2020-02-17 2020-05-16,2020-02-28,6
2020-02-17 2020-05-16,2020-02-29,11
2020-02-17 2020-05-16,2020-03-01,9
2020-02-17 2020-05-16,2020-03-02,10
2020-02-17 2020-05-16,2020-03-03,10
2020-02-17 2020-05-16,2020-03-04,13
2020-02-17 2020-05-16,2020-03-05,7
2020-02-17 2020-05-16,2020-03-06,6
2020-02-17 2020-05-16,2020-03-07,5
2020-02-17 2020-05-16,2020-03-08,5
2020-02-17 2020-05-16,2020-03-09,7
2020-02-17 2020-05-16,2020-03-10,8
2020-02-17 2020-05-16,2020-03-11,20
2020-02-17 2020-05-16,2020-03-12,9
2020-02-17 2020-05-16,2020-03-13,8
2020-02-17 2020-05-16,2020-03-14,21
2020-02-17 2020-05-16,2020-03-15,21
2020-02-17 2020-05-16,2020-03-16,13
2020-02-17 2020-05-16,2020-03-17,29
2020-02-17 2020-05-16,2020-03-18,15
2020-02-17 2020-05-16,2020-03-19,17
2020-02-17 2020-05-16,2020-03-20,34
2020-02-17 2020-05-16,2020-03-21,24
2020-02-17 2020-05-16,2020-03-22,29
2020-02-17 2020-05-16,2020-03-23,28
2020-02-17 2020-05-16,2020-03-24,22
2020-02-17 2020-05-16,2020-03-25,20
2020-02-17 2020-05-16,2020-03-26,16
2020-02-17 2020-05-16,2020-03-27,26
2020-02-17 2020-05-16,2020-03-28,41
2020-02-17 2020-05-16,2020-03-29,29
2020-02-17 2020-05-16,2020-03-30,25
2020-02-17 2020-05-16,2020-03-31,17
2020-02-17 2020-05-16,2020-04-01,27
2020-02-17 2020-05-16,2020-04-02,26
2020-02-17 2020-05-16,2020-04-03,34
2020-02-17 2020-05-16,2020-04-04,66
2020-02-17 2020-05-16,2020-04-05,66
2020-02-17 2020-05-16,2020-04-06,76
2020-02-17 2020-05-16,2020-04-07,54
2020-02-17 2020-05-16,2020-04-08,54
2020-02-17 2020-05-16,2020-04-09,38
2020-02-17 2020-05-16,2020-04-10,39
2020-02-17 2020-05-16,2020-04-11,47
2020-02-17 2020-05-16,2020-04-12,31
2020-02-17 2020-05-16,2020-04-13,54
2020-02-17 2020-05-16,2020-04-14,52
2020-02-17 2020-05-16,2020-04-15,46
2020-02-17 2020-05-16,2020-04-16,37
2020-02-17 2020-05-16,2020-04-17,32
2020-02-17 2020-05-16,2020-04-18,47
2020-02-17 2020-05-16,2020-04-19,51
2020-02-17 2020-05-16,2020-04-20,32
2020-02-17 2020-05-16,2020-04-21,38
2020-02-17 2020-05-16,2020-04-22,38
2020-02-17 2020-05-16,2020-04-23,23
2020-02-17 2020-05-16,2020-04-24,47
2020-02-17 2020-05-16,2020-04-25,50
2020-02-17 2020-05-16,2020-04-26,48
2020-02-17 2020-05-16,2020-04-27,100
2020-02-17 2020-05-16,2020-04-28,66
2020-02-17 2020-05-16,2020-04-29,60
2020-02-17 2020-05-16,2020-04-30,66
2020-02-17 2020-05-16,2020-05-01,56
2020-02-17 2020-05-16,2020-05-02,68
2020-02-17 2020-05-16,2020-05-03,29
2020-02-17 2020-05-16,2020-05-04,45
2020-02-17 2020-05-16,2020-05-05,32
2020-02-17 2020-05-16,2020-05-06,39
2020-02-17 2020-05-16,2020-05-07,34
2020-02-17 2020-05-16,2020-05-08,40
2020-02-17 2020-05-16,2020-05-09,64
2020-02-17 2020-05-16,2020-05-10,52
2020-02-17 2020-05-16,2020-05-11,34
2020-02-17 2020-05-16,2020-05-12,35
2020-02-17 2020-05-16,2020-05-13,33
