window,time,value
2020-02-24 2020-05-24,2020-02-24,25
2020-02-24 2020-05-24,2020-02-25,24
2020-02-24 2020-05-24,2020-02-26,21
2020-02-24 2020-05-24,2020-02-27,21
2020-02-24 2020-05-24,2020-02-28,26
2020-02-24 2020-05-24,2020-02-29,34
2020-02-24 2020-05-24,2020-03-01,17
2020-02-24 2020-05-24,2020-03-02,22
2020-02-24 2020-05-24,2020-03-03,24
2020-02-24 2020-05-24,2020-03-04,24
2020-02-24 2020-05-24,2020-03-05,21
2020-02-24 2020-05-24,2020-03-06,22
2020-02-24 2020-05-24,2020-03-07,32
2020-02-24 2020-05-24,2020-03-08,13
2020-02-24 2020-05-24,2020-03-09,22
2020-02-24 2020-05-24,2020-03-10,21
2020-02-24 2020-05-24,2020-03-11,23
2020-02-24 2020-05-24,2020-03-12,23
2020-02-24 2020-05-24,2020-03-13,22
2020-02-24 2020-05-24,2020-03-14,31
2020-02-24 2020-05-24,2020-03-15,28
2020-02-24 2020-05-24,2020-03-16,52
2020-02-24 2020-05-24,2020-03-17,64
2020-02-24 2020-05-24,2020-03-18,40
2020-02-24 2020-05-24,2020-03-19,37
2020-02-24 2020-05-24,2020-03-20,26
2020-02-24 2020-05-24,2020-03-21,35
2020-02-24 2020-05-24,2020-03-22,31
2020-02-24 2020-05-24,2020-03-23,30
2020-02-24 2020-05-24,2020-03-24,29
2020-02-24 2020-05-24,2020-03-25,22
2020-02-24 2020-05-24,2020-03-26,24
2020-02-24 2020-05-24,2020-03-27,26
2020-02-24 2020-05-24,2020-03-28,39
2020-02-24 2020-05-24,2020-03-29,31
2020-02-24 2020-05-24,2020-03-30,26
2020-02-24 2020-05-24,2020-03-31,30
2020-02-24 2020-05-24,2020-04-01,37
2020-02-24 2020-05-24,2020-04-02,40
2020-02-24 2020-05-24,2020-04-03,43
2020-02-24 2020-05-24,2020-04-04,50
2020-02-24 2020-05-24,2020-04-05,64
2020-02-24 2020-05-24,2020-04-06,60
2020-02-24 2020-05-24,2020-04-07,46
2020-02-24 2020-05-24,2020-04-08,39
2020-02-24 2020-05-24,2020-04-09,34
2020-02-24 2020-05-24,2020-04-10,39
2020-02-24 2020-05-24,2020-04-11,44
2020-02-24 2020-05-24,2020-04-12,39
2020-02-24 2020-05-24,2020-04-13,46
2020-02-24 2020-05-24,2020-04-14,45
2020-02-24 2020-05-24,2020-04-15,45
2020-02-24 2020-05-24,2020-04-16,36
2020-02-24 2020-05-24,2020-04-17,36
2020-02-24 2020-05-24,2020-04-18,46
2020-02-24 2020-05-24,2020-04-19,39
2020-02-24 2020-05-24,2020-04-20,41
2020-02-24 2020-05-24,2020-04-21,35
2020-02-24 2020-05-24,2020-04-22,40
2020-02-24 2020-05-24,2020-04-23,38
2020-02-24 2020-05-24,2020-04-24,36
2020-02-24 2020-05-24,2020-04-25,52
2020-02-24 2020-05-24,2020-04-26,74
2020-02-24 2020-05-24,2020-04-27,100
