window,time,value
2020-02-16 2020-05-16,2020-02-16,0
2020-02-16 2020-05-16,2020-02-17,34
2020-02-16 2020-05-16,2020-02-18,17
2020-02-16 2020-05-16,2020-02-19,17
2020-02-16 2020-05-16,2020-02-20,0
2020-02-16 2020-05-16,2020-02-21,19
2020-02-16 2020-05-16,2020-02-22,23
2020-02-16 2020-05-16,2020-02-23,51
2020-02-16 2020-05-16,2020-02-24,17
2020-02-16 2020-05-16,2020-02-25,16
2020-02-16 2020-05-16,2020-02-26,33
2020-02-16 2020-05-16,2020-02-27,41
2020-02-16 2020-05-16,2020-02-28,35
2020-02-16 2020-05-16,2020-02-29,31
2020-02-16 2020-05-16,2020-03-01,60
2020-02-16 2020-05-16,2020-03-02,0
2020-02-16 2020-05-16,2020-03-03,17
2020-02-16 2020-05-16,2020-03-04,17
2020-02-16 2020-05-16,2020-03-05,0
2020-02-16 2020-05-16,2020-03-06,0
2020-02-16 2020-05-16,2020-03-07,0
2020-02-16 2020-05-16,2020-03-08,0
2020-02-16 2020-05-16,2020-03-09,31
2020-02-16 2020-05-16,2020-03-10,16
2020-02-16 2020-05-16,2020-03-11,16
2020-02-16 2020-05-16,2020-03-12,33
2020-02-16 2020-05-16,2020-03-13,15
2020-02-16 2020-05-16,2020-03-14,0
2020-02-16 2020-05-16,2020-03-15,39
2020-02-16 2020-05-16,2020-03-16,0
2020-02-16 2020-05-16,2020-03-17,0
2020-02-16 2020-05-16,2020-03-18,0
2020-02-16 2020-05-16,2020-03-19,0
2020-02-16 2020-05-16,2020-03-20,25
2020-02-16 2020-05-16,2020-03-21,19
2020-02-16 2020-05-16,2020-03-22,18
2020-02-16 2020-05-16,2020-03-23,30
2020-02-16 2020-05-16,2020-03-24,16
2020-02-16 2020-05-16,2020-03-25,0
2020-02-16 2020-05-16,2020-03-26,16
2020-02-16 2020-05-16,2020-03-27,64
2020-02-16 2020-05-16,2020-03-28,100
2020-02-16 2020-05-16,2020-03-29,37
2020-02-16 2020-05-16,2020-03-30,15
2020-02-16 2020-05-16,2020-03-31,16
2020-02-16 2020-05-16,2020-04-01,32
2020-02-16 2020-05-16,2020-04-02,16
2020-02-16 2020-05-16,2020-04-03,17
2020-02-16 2020-05-16,2020-04-04,0
2020-02-16 2020-05-16,2020-04-05,40
2020-02-16 2020-05-16,2020-04-06,65
2020-02-16 2020-05-16,2020-04-07,42
2020-02-16 2020-05-16,2020-04-08,50
2020-02-16 2020-05-16,2020-04-09,17
2020-02-16 2020-05-16,2020-04-10,20
2020-02-16 2020-05-16,2020-04-11,53
2020-02-16 2020-05-16,2020-04-12,42
2020-02-16 2020-05-16,2020-04-13,77
2020-02-16 2020-05-16,2020-04-14,16
2020-02-16 2020-05-16,2020-04-15,34
2020-02-16 2020-05-16,2020-04-16,17
2020-02-16 2020-05-16,2020-04-17,17
2020-02-16 2020-05-16,2020-04-18,41
2020-02-16 2020-05-16,2020-04-19,19
2020-02-16 2020-05-16,2020-04-20,46
2020-02-16 2020-05-16,2020-04-21,47
2020-02-16 2020-05-16,2020-04-22,17
2020-02-16 2020-05-16,2020-04-23,0
2020-02-16 2020-05-16,2020-04-24,43
2020-02-16 2020-05-16,2020-04-25,30
2020-02-16 2020-05-16,2020-04-26,56
2020-02-16 2020-05-16,2020-04-27,16
2020-02-16 2020-05-16,2020-04-28,38
2020-02-16 2020-05-16,2020-04-29,15
2020-02-16 2020-05-16,2020-04-30,58
2020-02-16 2020-05-16,2020-05-01,25
2020-02-16 2020-05-16,2020-05-02,36
2020-02-16 2020-05-16,2020-05-03,38
