window,time,value
2020-02-06 2020-05-06,2020-02-06,53
2020-02-06 2020-05-06,2020-02-07,28
2020-02-06 2020-05-06,2020-02-08,66
2020-02-06 2020-05-06,2020-02-09,62
2020-02-06 2020-05-06,2020-02-10,48
2020-02-06 2020-05-06,2020-02-11,63
2020-02-06 2020-05-06,2020-02-12,51
2020-02-06 2020-05-06,2020-02-13,26
2020-02-06 2020-05-06,2020-02-14,27
2020-02-06 2020-05-06,2020-02-15,100
2020-02-06 2020-05-06,2020-02-16,63
2020-02-06 2020-05-06,2020-02-17,37
2020-02-06 2020-05-06,2020-02-18,76
2020-02-06 2020-05-06,2020-02-19,50
2020-02-06 2020-05-06,2020-02-20,27
2020-02-06 2020-05-06,2020-02-21,28
2020-02-06 2020-05-06,2020-02-22,68
2020-02-06 2020-05-06,2020-02-23,76
2020-02-06 2020-05-06,2020-02-24,25
2020-02-06 2020-05-06,2020-02-25,36
2020-02-06 2020-05-06,2020-02-26,36
2020-02-06 2020-05-06,2020-02-27,49
2020-02-06 2020-05-06,2020-02-28,51
2020-02-06 2020-05-06,2020-02-29,0
2020-02-06 2020-05-06,2020-03-01,44
2020-02-06 2020-05-06,2020-03-02,24
2020-02-06 2020-05-06,2020-03-03,50
2020-02-06 2020-05-06,2020-03-04,73
2020-02-06 2020-05-06,2020-03-05,73
2020-02-06 2020-05-06,2020-03-06,25
2020-02-06 2020-05-06,2020-03-07,60
2020-02-06 2020-05-06,2020-03-08,30
2020-02-06 2020-05-06,2020-03-09,70
2020-02-06 2020-05-06,2020-03-10,35
2020-02-06 2020-05-06,2020-03-11,0
2020-02-06 2020-05-06,2020-03-12,48
2020-02-06 2020-05-06,2020-03-13,69
2020-02-06 2020-05-06,2020-03-14,44
2020-02-06 2020-05-06,2020-03-15,58
2020-02-06 2020-05-06,2020-03-16,0
2020-02-06 2020-05-06,2020-03-17,47
2020-02-06 2020-05-06,2020-03-18,0
2020-02-06 2020-05-06,2020-03-19,0
2020-02-06 2020-05-06,2020-03-20,0
2020-02-06 2020-05-06,2020-03-21,29
2020-02-06 2020-05-06,2020-03-22,27
2020-02-06 2020-05-06,2020-03-23,0
2020-02-06 2020-05-06,2020-03-24,0
2020-02-06 2020-05-06,2020-03-25,24
2020-02-06 2020-05-06,2020-03-26,0
2020-02-06 2020-05-06,2020-03-27,0
2020-02-06 2020-05-06,2020-03-28,29
2020-02-06 2020-05-06,2020-03-29,0
2020-02-06 2020-05-06,2020-03-30,0
2020-02-06 2020-05-06,2020-03-31,23
2020-02-06 2020-05-06,2020-04-01,0
2020-02-06 2020-05-06,2020-04-02,0
2020-02-06 2020-05-06,2020-04-03,25
2020-02-06 2020-05-06,2020-04-04,0
2020-02-06 2020-05-06,2020-04-05,0
2020-02-06 2020-05-06,2020-04-06,24
2020-02-06 2020-05-06,2020-04-07,25
2020-02-06 2020-05-06,2020-04-08,0
2020-02-06 2020-05-06,2020-04-09,0
2020-02-06 2020-05-06,2020-04-10,0
2020-02-06 2020-05-06,2020-04-11,0
2020-02-06 2020-05-06,2020-04-12,31
2020-02-06 2020-05-06,2020-04-13,29
2020-02-06 2020-05-06,2020-04-14,24
