window,time,value
2006-01-01 2011-01-01,2006-01-01,60
2006-01-01 2011-01-01,2006-01-08,29
2006-01-01 2011-01-01,2006-01-15,17
2006-01-01 2011-01-01,2006-01-22,23
2006-01-01 2011-01-01,2006-01-29,47
2006-01-01 2011-01-01,2006-02-05,34
2006-01-01 2011-01-01,2006-02-12,29
2006-01-01 2011-01-01,2006-02-19,54
2006-01-01 2011-01-01,2006-02-26,58
2006-01-01 2011-01-01,2006-03-05,17
2006-01-01 2011-01-01,2006-03-12,23
2006-01-01 2011-01-01,2006-03-19,44
2006-01-01 2011-01-01,2006-03-26,74
2006-01-01 2011-01-01,2006-04-02,52
2006-01-01 2011-01-01,2006-04-09,48
2006-01-01 2011-01-01,2006-04-16,76
2006-01-01 2011-01-01,2006-04-23,61
2006-01-01 2011-01-01,2006-04-30,52
2006-01-01 2011-01-01,2006-05-07,70
2006-01-01 2011-01-01,2006-05-14,37
2006-01-01 2011-01-01,2006-05-21,70
2006-01-01 2011-01-01,2006-05-28,43
2006-01-01 2011-01-01,2006-06-04,24
2006-01-01 2011-01-01,2006-06-11,65
2006-01-01 2011-01-01,2006-06-18,62
2006-01-01 2011-01-01,2006-06-25,76
2006-01-01 2011-01-01,2006-07-02,35
2006-01-01 2011-01-01,2006-07-09,24
2006-01-01 2011-01-01,2006-07-16,89
2006-01-01 2011-01-01,2006-07-23,57
2006-01-01 2011-01-01,2006-07-30,100
2006-01-01 2011-01-01,2006-08-06,65
2006-01-01 2011-01-01,2006-08-13,11
2006-01-01 2011-01-01,2006-08-20,40
2006-01-01 2011-01-01,2006-08-27,35
2006-01-01 2011-01-01,2006-09-03,36
2006-01-01 2011-01-01,2006-09-10,30
2006-01-01 2011-01-01,2006-09-17,25
2006-01-01 2011-01-01,2006-09-24,15
2006-01-01 2011-01-01,2006-10-01,40
2006-01-01 2011-01-01,2006-10-08,41
2006-01-01 2011-01-01,2006-10-15,29
2006-01-01 2011-01-01,2006-10-22,38
2006-01-01 2011-01-01,2006-10-29,36
2006-01-01 2011-01-01,2006-11-05,40
2006-01-01 2011-01-01,2006-11-12,53
2006-01-01 2011-01-01,2006-11-19,22
2006-01-01 2011-01-01,2006-11-26,45
2006-01-01 2011-01-01,2006-12-03,27
2006-01-01 2011-01-01,2006-12-10,54
2006-01-01 2011-01-01,2006-12-17,42
2006-01-01 2011-01-01,2006-12-24,50
2006-01-01 2011-01-01,2006-12-31,54
2006-01-01 2011-01-01,2007-01-07,40
2006-01-01 2011-01-01,2007-01-14,16
2006-01-01 2011-01-01,2007-01-21,24
2006-01-01 2011-01-01,2007-01-28,41
2006-01-01 2011-01-01,2007-02-04,68
2006-01-01 2011-01-01,2007-02-11,48
2006-01-01 2011-01-01,2007-02-18,37
2006-01-01 2011-01-01,2007-02-25,35
2006-01-01 2011-01-01,2007-03-04,36
2006-01-01 2011-01-01,2007-03-11,36
2006-01-01 2011-01-01,2007-03-18,61
2006-01-01 2011-01-01,2007-03-25,39
2006-01-01 2011-01-01,2007-04-01,57
2006-01-01 2011-01-01,2007-04-08,63
2006-01-01 2011-01-01,2007-04-15,78
2006-01-01 2011-01-01,2007-04-22,64
2006-01-01 2011-01-01,2007-04-29,67
2006-01-01 2011-01-01,2007-05-06,47
2006-01-01 2011-01-01,2007-05-13,43
2006-01-01 2011-01-01,2007-05-20,60
2006-01-01 2011-01-01,2007-05-27,62
2006-01-01 2011-01-01,2007-06-03,37
2006-01-01 2011-01-01,2007-06-10,71
2006-01-01 2011-01-01,2007-06-17,51
2006-01-01 2011-01-01,2007-06-24,55
2006-01-01 2011-01-01,2007-07-01,41
2006-01-01 2011-01-01,2007-07-08,42
2006-01-01 2011-01-01,2007-07-15,50
2006-01-01 2011-01-01,2007-07-22,46
2006-01-01 2011-01-01,2007-07-29,70
2006-01-01 2011-01-01,2007-08-05,41
2006-01-01 2011-01-01,2007-08-12,4
2006-01-01 2011-01-01,2007-08-19,31
2006-01-01 2011-01-01,2007-08-26,38
2006-01-01 2011-01-01,2007-09-02,18
2006-01-01 2011-01-01,2007-09-09,52
2006-01-01 2011-01-01,2007-09-16,51
2006-01-01 2011-01-01,2007-09-23,47
2006-01-01 2011-01-01,2007-09-30,41
2006-01-01 2011-01-01,2007-10-07,51
2006-01-01 2011-01-01,2007-10-14,36
2006-01-01 2011-01-01,2007-10-21,41
2006-01-01 2011-01-01,2007-10-28,45
2006-01-01 2011-01-01,2007-11-04,12
2006-01-01 2011-01-01,2007-11-11,41
2006-01-01 2011-01-01,2007-11-18,21
2006-01-01 2011-01-01,2007-11-25,43
2006-01-01 2011-01-01,2007-12-02,37
2006-01-01 2011-01-01,2007-12-09,42
2006-01-01 2011-01-01,2007-12-16,42
2006-01-01 2011-01-01,2007-12-23,27
2006-01-01 2011-01-01,2007-12-30,53
2006-01-01 2011-01-01,2008-01-06,32
2006-01-01 2011-01-01,2008-01-13,43
2006-01-01 2011-01-01,2008-01-20,26
2006-01-01 2011-01-01,2008-01-27,32
2006-01-01 2011-01-01,2008-02-03,48
2006-01-01 2011-01-01,2008-02-10,33
2006-01-01 2011-01-01,2008-02-17,44
2006-01-01 2011-01-01,2008-02-24,66
2006-01-01 2011-01-01,2008-03-02,52
2006-01-01 2011-01-01,2008-03-09,45
2006-01-01 2011-01-01,2008-03-16,50
2006-01-01 2011-01-01,2008-03-23,45
2006-01-01 2011-01-01,2008-03-30,60
2006-01-01 2011-01-01,2008-04-06,52
2006-01-01 2011-01-01,2008-04-13,67
2006-01-01 2011-01-01,2008-04-20,68
2006-01-01 2011-01-01,2008-04-27,95
2006-01-01 2011-01-01,2008-05-04,72
2006-01-01 2011-01-01,2008-05-11,48
2006-01-01 2011-01-01,2008-05-18,73
2006-01-01 2011-01-01,2008-05-25,63
2006-01-01 2011-01-01,2008-06-01,45
2006-01-01 2011-01-01,2008-06-08,49
2006-01-01 2011-01-01,2008-06-15,43
2006-01-01 2011-01-01,2008-06-22,53
2006-01-01 2011-01-01,2008-06-29,42
2006-01-01 2011-01-01,2008-07-06,60
2006-01-01 2011-01-01,2008-07-13,43
2006-01-01 2011-01-01,2008-07-20,56
2006-01-01 2011-01-01,2008-07-27,47
2006-01-01 2011-01-01,2008-08-03,69
2006-01-01 2011-01-01,2008-08-10,43
2006-01-01 2011-01-01,2008-08-17,26
2006-01-01 2011-01-01,2008-08-24,58
2006-01-01 2011-01-01,2008-08-31,37
2006-01-01 2011-01-01,2008-09-07,53
2006-01-01 2011-01-01,2008-09-14,48
2006-01-01 2011-01-01,2008-09-21,31
2006-01-01 2011-01-01,2008-09-28,46
2006-01-01 2011-01-01,2008-10-05,46
2006-01-01 2011-01-01,2008-10-12,39
2006-01-01 2011-01-01,2008-10-19,27
2006-01-01 2011-01-01,2008-10-26,40
2006-01-01 2011-01-01,2008-11-02,36
2006-01-01 2011-01-01,2008-11-09,21
2006-01-01 2011-01-01,2008-11-16,44
2006-01-01 2011-01-01,2008-11-23,32
2006-01-01 2011-01-01,2008-11-30,47
2006-01-01 2011-01-01,2008-12-07,48
2006-01-01 2011-01-01,2008-12-14,52
2006-01-01 2011-01-01,2008-12-21,58
2006-01-01 2011-01-01,2008-12-28,50
2006-01-01 2011-01-01,2009-01-04,48
2006-01-01 2011-01-01,2009-01-11,40
2006-01-01 2011-01-01,2009-01-18,36
2006-01-01 2011-01-01,2009-01-25,40
2006-01-01 2011-01-01,2009-02-01,30
2006-01-01 2011-01-01,2009-02-08,37
2006-01-01 2011-01-01,2009-02-15,40
2006-01-01 2011-01-01,2009-02-22,40
2006-01-01 2011-01-01,2009-03-01,25
2006-01-01 2011-01-01,2009-03-08,44
2006-01-01 2011-01-01,2009-03-15,73
2006-01-01 2011-01-01,2009-03-22,43
2006-01-01 2011-01-01,2009-03-29,52
2006-01-01 2011-01-01,2009-04-05,66
2006-01-01 2011-01-01,2009-04-12,75
2006-01-01 2011-01-01,2009-04-19,72
2006-01-01 2011-01-01,2009-04-26,62
2006-01-01 2011-01-01,2009-05-03,57
2006-01-01 2011-01-01,2009-05-10,74
2006-01-01 2011-01-01,2009-05-17,49
2006-01-01 2011-01-01,2009-05-24,65
2006-01-01 2011-01-01,2009-05-31,49
2006-01-01 2011-01-01,2009-06-07,69
2006-01-01 2011-01-01,2009-06-14,47
2006-01-01 2011-01-01,2009-06-21,46
2006-01-01 2011-01-01,2009-06-28,41
2006-01-01 2011-01-01,2009-07-05,53
2006-01-01 2011-01-01,2009-07-12,46
2006-01-01 2011-01-01,2009-07-19,63
2006-01-01 2011-01-01,2009-07-26,73
2006-01-01 2011-01-01,2009-08-02,62
2006-01-01 2011-01-01,2009-08-09,40
2006-01-01 2011-01-01,2009-08-16,49
2006-01-01 2011-01-01,2009-08-23,47
2006-01-01 2011-01-01,2009-08-30,29
2006-01-01 2011-01-01,2009-09-06,25
2006-01-01 2011-01-01,2009-09-13,35
2006-01-01 2011-01-01,2009-09-20,39
2006-01-01 2011-01-01,2009-09-27,40
2006-01-01 2011-01-01,2009-10-04,34
2006-01-01 2011-01-01,2009-10-11,43
2006-01-01 2011-01-01,2009-10-18,44
2006-01-01 2011-01-01,2009-10-25,14
2006-01-01 2011-01-01,2009-11-01,36
2006-01-01 2011-01-01,2009-11-08,33
2006-01-01 2011-01-01,2009-11-15,47
2006-01-01 2011-01-01,2009-11-22,45
2006-01-01 2011-01-01,2009-11-29,36
2006-01-01 2011-01-01,2009-12-06,32
2006-01-01 2011-01-01,2009-12-13,62
2006-01-01 2011-01-01,2009-12-20,69
2006-01-01 2011-01-01,2009-12-27,45
2006-01-01 2011-01-01,2010-01-03,37
2006-01-01 2011-01-01,2010-01-10,43
2006-01-01 2011-01-01,2010-01-17,32
2006-01-01 2011-01-01,2010-01-24,23
2006-01-01 2011-01-01,2010-01-31,43
2006-01-01 2011-01-01,2010-02-07,33
2006-01-01 2011-01-01,2010-02-14,22
2006-01-01 2011-01-01,2010-02-21,53
2006-01-01 2011-01-01,2010-02-28,46
2006-01-01 2011-01-01,2010-03-07,47
