window,time,value
2019-04-23 2020-04-23,2019-04-28,35
2019-04-23 2020-04-23,2019-05-05,56
2019-04-23 2020-04-23,2019-05-12,50
2019-04-23 2020-04-23,2019-05-19,36
2019-04-23 2020-04-23,2019-05-26,42
2019-04-23 2020-04-23,2019-06-02,33
2019-04-23 2020-04-23,2019-06-09,43
2019-04-23 2020-04-23,2019-06-16,41
2019-04-23 2020-04-23,2019-06-23,27
2019-04-23 2020-04-23,2019-06-30,34
2019-04-23 2020-04-23,2019-07-07,61
2019-04-23 2020-04-23,2019-07-14,49
2019-04-23 2020-04-23,2019-07-21,22
2019-04-23 2020-04-23,2019-07-28,27
2019-04-23 2020-04-23,2019-08-04,45
2019-04-23 2020-04-23,2019-08-11,52
2019-04-23 2020-04-23,2019-08-18,29
2019-04-23 2020-04-23,2019-08-25,55
2019-04-23 2020-04-23,2019-09-01,63
2019-04-23 2020-04-23,2019-09-08,58
2019-04-23 2020-04-23,2019-09-15,50
2019-04-23 2020-04-23,2019-09-22,43
2019-04-23 2020-04-23,2019-09-29,68
2019-04-23 2020-04-23,2019-10-06,58
2019-04-23 2020-04-23,2019-10-13,43
2019-04-23 2020-04-23,2019-10-20,59
2019-04-23 2020-04-23,2019-10-27,73
2019-04-23 2020-04-23,2019-11-03,37
2019-04-23 2020-04-23,2019-11-10,55
2019-04-23 2020-04-23,2019-11-17,48
2019-04-23 2020-04-23,2019-11-24,73
2019-04-23 2020-04-23,2019-12-01,31
2019-04-23 2020-04-23,2019-12-08,24
2019-04-23 2020-04-23,2019-12-15,31
2019-04-23 2020-04-23,2019-12-22,66
2019-04-23 2020-04-23,2019-12-29,32
2019-04-23 2020-04-23,2020-01-05,40
2019-04-23 2020-04-23,2020-01-12,32
2019-04-23 2020-04-23,2020-01-19,36
2019-04-23 2020-04-23,2020-01-26,36
2019-04-23 2020-04-23,2020-02-02,59
2019-04-23 2020-04-23,2020-02-09,75
2019-04-23 2020-04-23,2020-02-16,40
2019-04-23 2020-04-23,2020-02-23,57
2019-04-23 2020-04-23,2020-03-01,41
2019-04-23 2020-04-23,2020-03-08,36
2019-04-23 2020-04-23,2020-03-15,21
2019-04-23 2020-04-23,2020-03-22,53
2019-04-23 2020-04-23,2020-03-29,36
2019-04-23 2020-04-23,2020-04-05,36
2019-04-23 2020-04-23,2020-04-12,74
2019-04-23 2020-04-23,2020-04-19,100
2019-04-30 2020-04-23,2019-05-05,31
2019-04-30 2020-04-23,2019-05-12,56
2019-04-30 2020-04-23,2019-05-19,72
2019-04-30 2020-04-23,2019-05-26,68
2019-04-30 2020-04-23,2019-06-02,24
2019-04-30 2020-04-23,2019-06-09,48
2019-04-30 2020-04-23,2019-06-16,41
2019-04-30 2020-04-23,2019-06-23,70
2019-04-30 2020-04-23,2019-06-30,17
2019-04-30 2020-04-23,2019-07-07,69
2019-04-30 2020-04-23,2019-07-14,73
2019-04-30 2020-04-23,2019-07-21,20
2019-04-30 2020-04-23,2019-07-28,60
2019-04-30 2020-04-23,2019-08-04,56
2019-04-30 2020-04-23,2019-08-11,50
2019-04-30 2020-04-23,2019-08-18,57
2019-04-30 2020-04-23,2019-08-25,16
2019-04-30 2020-04-23,2019-09-01,62
2019-04-30 2020-04-23,2019-09-08,57
2019-04-30 2020-04-23,2019-09-15,48
2019-04-30 2020-04-23,2019-09-22,48
2019-04-30 2020-04-23,2019-09-29,48
2019-04-30 2020-04-23,2019-10-06,32
2019-04-30 2020-04-23,2019-10-13,47
2019-04-30 2020-04-23,2019-10-20,61
2019-04-30 2020-04-23,2019-10-27,47
2019-04-30 2020-04-23,2019-11-03,38
2019-04-30 2020-04-23,2019-11-10,38
2019-04-30 2020-04-23,2019-11-17,53
2019-04-30 2020-04-23,2019-11-24,75
2019-04-30 2020-04-23,2019-12-01,38
2019-04-30 2020-04-23,2019-12-08,53
2019-04-30 2020-04-23,2019-12-15,55
2019-04-30 2020-04-23,2019-12-22,74
2019-04-30 2020-04-23,2019-12-29,36
2019-04-30 2020-04-23,2020-01-05,51
2019-04-30 2020-04-23,2020-01-12,22
2019-04-30 2020-04-23,2020-01-19,15
2019-04-30 2020-04-23,2020-01-26,66
2019-04-30 2020-04-23,2020-02-02,66
2019-04-30 2020-04-23,2020-02-09,36
2019-04-30 2020-04-23,2020-02-16,59
2019-04-30 2020-04-23,2020-02-23,35
2019-04-30 2020-04-23,2020-03-01,28
2019-04-30 2020-04-23,2020-03-08,54
2019-04-30 2020-04-23,2020-03-15,27
2019-04-30 2020-04-23,2020-03-22,53
2019-04-30 2020-04-23,2020-03-29,47
2019-04-30 2020-04-23,2020-04-05,50
2019-04-30 2020-04-23,2020-04-12,100
2019-04-30 2020-04-23,2020-04-19,46
