window,time,value
2020-02-28 2020-05-28,2020-02-28,100
2020-02-28 2020-05-28,2020-02-29,51
2020-02-28 2020-05-28,2020-03-01,34
2020-02-28 2020-05-28,2020-03-02,28
2020-02-28 2020-05-28,2020-03-03,30
2020-02-28 2020-05-28,2020-03-04,32
2020-02-28 2020-05-28,2020-03-05,40
2020-02-28 2020-05-28,2020-03-06,36
2020-02-28 2020-05-28,2020-03-07,32
2020-02-28 2020-05-28,2020-03-08,24
2020-02-28 2020-05-28,2020-03-09,21
2020-02-28 2020-05-28,2020-03-10,28
2020-02-28 2020-05-28,2020-03-11,23
2020-02-28 2020-05-28,2020-03-12,29
2020-02-28 2020-05-28,2020-03-13,35
2020-02-28 2020-05-28,2020-03-14,23
2020-02-28 2020-05-28,2020-03-15,19
2020-02-28 2020-05-28,2020-03-16,10
2020-02-28 2020-05-28,2020-03-17,6
2020-02-28 2020-05-28,2020-03-18,5
2020-02-28 2020-05-28,2020-03-19,4
2020-02-28 2020-05-28,2020-03-20,6
2020-02-28 2020-05-28,2020-03-21,10
2020-02-28 2020-05-28,2020-03-22,14
2020-02-28 2020-05-28,2020-03-23,7
2020-02-28 2020-05-28,2020-03-24,8
2020-02-28 2020-05-28,2020-03-25,10
2020-02-28 2020-05-28,2020-03-26,10
2020-02-28 2020-05-28,2020-03-27,12
2020-02-28 2020-05-28,2020-03-28,17
2020-02-28 2020-05-28,2020-03-29,15
2020-02-28 2020-05-28,2020-03-30,3
2020-02-28 2020-05-28,2020-03-31,10
2020-02-28 2020-05-28,2020-04-01,10
2020-02-28 2020-05-28,2020-04-02,5
2020-02-28 2020-05-28,2020-04-03,8
2020-02-28 2020-05-28,2020-04-04,15
2020-02-28 2020-05-28,2020-04-05,10
2020-02-28 2020-05-28,2020-04-06,9
2020-02-28 2020-05-28,2020-04-07,5
2020-02-28 2020-05-28,2020-04-08,5
2020-02-28 2020-05-28,2020-04-09,9
2020-02-28 2020-05-28,2020-04-10,7
2020-02-28 2020-05-28,2020-04-11,9
2020-02-28 2020-05-28,2020-04-12,8
2020-02-28 2020-05-28,2020-04-13,12
2020-02-28 2020-05-28,2020-04-14,9
2020-02-28 2020-05-28,2020-04-15,9
2020-02-28 2020-05-28,2020-04-16,9
2020-02-28 2020-05-28,2020-04-17,15
2020-02-28 2020-05-28,2020-04-18,22
2020-02-28 2020-05-28,2020-04-19,28
2020-02-28 2020-05-28,2020-04-20,10
2020-02-28 2020-05-28,2020-04-21,8
2020-02-28 2020-05-28,2020-04-22,9
2020-02-28 2020-05-28,2020-04-23,5
2020-02-28 2020-05-28,2020-04-24,10
2020-02-28 2020-05-28,2020-04-25,12
2020-02-28 2020-05-28,2020-04-26,6
2020-02-28 2020-05-28,2020-04-27,7
2020-02-28 2020-05-28,2020-04-28,6
2020-02-28 2020-05-28,2020-04-29,10
2020-02-28 2020-05-28,2020-04-30,8
2020-02-28 2020-05-28,2020-05-01,15
2020-02-28 2020-05-28,2020-05-02,8
2020-02-28 2020-05-28,2020-05-03,9
2020-02-28 2020-05-28,2020-05-04,8
2020-02-28 2020-05-28,2020-05-05,6
2020-02-28 2020-05-28,2020-05-06,8
2020-02-28 2020-05-28,2020-05-07,8
2020-02-28 2020-05-28,2020-05-08,5
2020-02-28 2020-05-28,2020-05-09,7
2020-02-28 2020-05-28,2020-05-10,7
2020-02-28 2020-05-28,2020-05-11,3
2020-02-28 2020-05-28,2020-05-12,3
2020-02-28 2020-05-28,2020-05-13,6
2020-02-28 2020-05-28,2020-05-14,5
2020-02-28 2020-05-28,2020-05-15,7
2020-02-28 2020-05-28,2020-05-16,10
2020-02-28 2020-05-28,2020-05-17,7
2020-02-28 2020-05-28,2020-05-18,5
2020-02-28 2020-05-28,2020-05-19,5
2020-02-28 2020-05-28,2020-05-20,8
2020-02-28 2020-05-28,2020-05-21,8
2020-02-28 2020-05-28,2020-05-22,4
2020-02-28 2020-05-28,2020-05-23,8
2020-02-28 2020-05-28,2020-05-24,7
2020-02-28 2020-05-28,2020-05-25,6
2020-02-29 2020-05-28,2020-02-29,95
2020-02-29 2020-05-28,2020-03-01,61
2020-02-29 2020-05-28,2020-03-02,69
2020-02-29 2020-05-28,2020-03-03,69
2020-02-29 2020-05-28,2020-03-04,68
2020-02-29 2020-05-28,2020-03-05,100
2020-02-29 2020-05-28,2020-03-06,95
2020-02-29 2020-05-28,2020-03-07,82
2020-02-29 2020-05-28,2020-03-08,55
2020-02-29 2020-05-28,2020-03-09,49
2020-02-29 2020-05-28,2020-03-10,56
2020-02-29 2020-05-28,2020-03-11,74
2020-02-29 2020-05-28,2020-03-12,88
2020-02-29 2020-05-28,2020-03-13,83
2020-02-29 2020-05-28,2020-03-14,54
2020-02-29 2020-05-28,2020-03-15,39
2020-02-29 2020-05-28,2020-03-16,14
2020-02-29 2020-05-28,2020-03-17,15
2020-02-29 2020-05-28,2020-03-18,17
2020-02-29 2020-05-28,2020-03-19,9
2020-02-29 2020-05-28,2020-03-20,14
2020-02-29 2020-05-28,2020-03-21,37
2020-02-29 2020-05-28,2020-03-22,25
2020-02-29 2020-05-28,2020-03-23,13
2020-02-29 2020-05-28,2020-03-24,11
2020-02-29 2020-05-28,2020-03-25,18
2020-02-29 2020-05-28,2020-03-26,26
2020-02-29 2020-05-28,2020-03-27,23
2020-02-29 2020-05-28,2020-03-28,48
2020-02-29 2020-05-28,2020-03-29,20
2020-02-29 2020-05-28,2020-03-30,12
2020-02-29 2020-05-28,2020-03-31,12
2020-02-29 2020-05-28,2020-04-01,17
2020-02-29 2020-05-28,2020-04-02,11
2020-02-29 2020-05-28,2020-04-03,17
2020-02-29 2020-05-28,2020-04-04,32
2020-02-29 2020-05-28,2020-04-05,22
2020-02-29 2020-05-28,2020-04-06,15
2020-02-29 2020-05-28,2020-04-07,17
2020-02-29 2020-05-28,2020-04-08,17
2020-02-29 2020-05-28,2020-04-09,16
2020-02-29 2020-05-28,2020-04-10,19
2020-02-29 2020-05-28,2020-04-11,18
2020-02-29 2020-05-28,2020-04-12,34
2020-02-29 2020-05-28,2020-04-13,40
2020-02-29 2020-05-28,2020-04-14,12
2020-02-29 2020-05-28,2020-04-15,22
2020-02-29 2020-05-28,2020-04-16,22
2020-02-29 2020-05-28,2020-04-17,19
2020-02-29 2020-05-28,2020-04-18,54
2020-02-29 2020-05-28,2020-04-19,62
2020-02-29 2020-05-28,2020-04-20,20
2020-02-29 2020-05-28,2020-04-21,23
2020-02-29 2020-05-28,2020-04-22,21
2020-02-29 2020-05-28,2020-04-23,21
2020-02-29 2020-05-28,2020-04-24,24
2020-02-29 2020-05-28,2020-04-25,20
2020-02-29 2020-05-28,2020-04-26,19
2020-02-29 2020-05-28,2020-04-27,17
2020-02-29 2020-05-28,2020-04-28,13
2020-02-29 2020-05-28,2020-04-29,20
2020-02-29 2020-05-28,2020-04-30,19
2020-02-29 2020-05-28,2020-05-01,21
2020-02-29 2020-05-28,2020-05-02,24
2020-02-29 2020-05-28,2020-05-03,25
2020-02-29 2020-05-28,2020-05-04,23
2020-02-29 2020-05-28,2020-05-05,16
2020-02-29 2020-05-28,2020-05-06,12
2020-02-29 2020-05-28,2020-05-07,17
2020-02-29 2020-05-28,2020-05-08,9
2020-02-29 2020-05-28,2020-05-09,24
2020-02-29 2020-05-28,2020-05-10,15
2020-02-29 2020-05-28,2020-05-11,14
2020-02-29 2020-05-28,2020-05-12,18
2020-02-29 2020-05-28,2020-05-13,9
2020-02-29 2020-05-28,2020-05-14,8
2020-02-29 2020-05-28,2020-05-15,16
2020-02-29 2020-05-28,2020-05-16,26
2020-02-29 2020-05-28,2020-05-17,24
2020-02-29 2020-05-28,2020-05-18,11
2020-02-29 2020-05-28,2020-05-19,13
2020-02-29 2020-05-28,2020-05-20,15
2020-02-29 2020-05-28,2020-05-21,14
2020-02-29 2020-05-28,2020-05-22,16
2020-02-29 2020-05-28,2020-05-23,24
2020-02-29 2020-05-28,2020-05-24,31
2020-02-29 2020-05-28,2020-05-25,8
