window,time,value
2006-01-01 2011-01-01,2006-01-01,45
2006-01-01 2011-01-01,2006-01-08,40
2006-01-01 2011-01-01,2006-01-15,69
2006-01-01 2011-01-01,2006-01-22,39
2006-01-01 2011-01-01,2006-01-29,20
2006-01-01 2011-01-01,2006-02-05,19
2006-01-01 2011-01-01,2006-02-12,39
2006-01-01 2011-01-01,2006-02-19,81
2006-01-01 2011-01-01,2006-02-26,30
2006-01-01 2011-01-01,2006-03-05,29
2006-01-01 2011-01-01,2006-03-12,29
2006-01-01 2011-01-01,2006-03-19,19
2006-01-01 2011-01-01,2006-03-26,0
2006-01-01 2011-01-01,2006-04-02,58
2006-01-01 2011-01-01,2006-04-09,61
2006-01-01 2011-01-01,2006-04-16,32
2006-01-01 2011-01-01,2006-04-23,19
2006-01-01 2011-01-01,2006-04-30,29
2006-01-01 2011-01-01,2006-05-07,56
2006-01-01 2011-01-01,2006-05-14,0
2006-01-01 2011-01-01,2006-05-21,20
2006-01-01 2011-01-01,2006-05-28,0
2006-01-01 2011-01-01,2006-06-04,30
2006-01-01 2011-01-01,2006-06-11,30
2006-01-01 2011-01-01,2006-06-18,0
2006-01-01 2011-01-01,2006-06-25,0
2006-01-01 2011-01-01,2006-07-02,39
2006-01-01 2011-01-01,2006-07-09,0
2006-01-01 2011-01-01,2006-07-16,32
2006-01-01 2011-01-01,2006-07-23,32
2006-01-01 2011-01-01,2006-07-30,0
2006-01-01 2011-01-01,2006-08-06,27
2006-01-01 2011-01-01,2006-08-13,18
2006-01-01 2011-01-01,2006-08-20,60
2006-01-01 2011-01-01,2006-08-27,34
2006-01-01 2011-01-01,2006-09-03,26
2006-01-01 2011-01-01,2006-09-10,33
2006-01-01 2011-01-01,2006-09-17,0
2006-01-01 2011-01-01,2006-09-24,17
2006-01-01 2011-01-01,2006-10-01,51
2006-01-01 2011-01-01,2006-10-08,0
2006-01-01 2011-01-01,2006-10-15,25
2006-01-01 2011-01-01,2006-10-22,32
2006-01-01 2011-01-01,2006-10-29,31
2006-01-01 2011-01-01,2006-11-05,31
2006-01-01 2011-01-01,2006-11-12,23
2006-01-01 2011-01-01,2006-11-19,15
2006-01-01 2011-01-01,2006-11-26,53
2006-01-01 2011-01-01,2006-12-03,30
2006-01-01 2011-01-01,2006-12-10,54
2006-01-01 2011-01-01,2006-12-17,32
2006-01-01 2011-01-01,2006-12-24,85
2006-01-01 2011-01-01,2006-12-31,33
2006-01-01 2011-01-01,2007-01-07,28
2006-01-01 2011-01-01,2007-01-14,41
2006-01-01 2011-01-01,2007-01-21,20
2006-01-01 2011-01-01,2007-01-28,21
2006-01-01 2011-01-01,2007-02-04,20
2006-01-01 2011-01-01,2007-02-11,28
2006-01-01 2011-01-01,2007-02-18,14
2006-01-01 2011-01-01,2007-02-25,13
2006-01-01 2011-01-01,2007-03-04,13
2006-01-01 2011-01-01,2007-03-11,49
2006-01-01 2011-01-01,2007-03-18,39
2006-01-01 2011-01-01,2007-03-25,0
2006-01-01 2011-01-01,2007-04-01,15
2006-01-01 2011-01-01,2007-04-08,38
2006-01-01 2011-01-01,2007-04-15,56
2006-01-01 2011-01-01,2007-04-22,48
2006-01-01 2011-01-01,2007-04-29,40
2006-01-01 2011-01-01,2007-05-06,31
2006-01-01 2011-01-01,2007-05-13,52
2006-01-01 2011-01-01,2007-05-20,26
2006-01-01 2011-01-01,2007-05-27,25
2006-01-01 2011-01-01,2007-06-03,25
2006-01-01 2011-01-01,2007-06-10,24
2006-01-01 2011-01-01,2007-06-17,12
2006-01-01 2011-01-01,2007-06-24,12
2006-01-01 2011-01-01,2007-07-01,19
2006-01-01 2011-01-01,2007-07-08,46
2006-01-01 2011-01-01,2007-07-15,29
2006-01-01 2011-01-01,2007-07-22,0
2006-01-01 2011-01-01,2007-07-29,15
2006-01-01 2011-01-01,2007-08-05,25
2006-01-01 2011-01-01,2007-08-12,31
2006-01-01 2011-01-01,2007-08-19,36
2006-01-01 2011-01-01,2007-08-26,41
2006-01-01 2011-01-01,2007-09-02,42
2006-01-01 2011-01-01,2007-09-09,17
2006-01-01 2011-01-01,2007-09-16,23
2006-01-01 2011-01-01,2007-09-23,40
2006-01-01 2011-01-01,2007-09-30,23
2006-01-01 2011-01-01,2007-10-07,17
2006-01-01 2011-01-01,2007-10-14,39
2006-01-01 2011-01-01,2007-10-21,43
2006-01-01 2011-01-01,2007-10-28,38
2006-01-01 2011-01-01,2007-11-04,31
2006-01-01 2011-01-01,2007-11-11,23
2006-01-01 2011-01-01,2007-11-18,31
2006-01-01 2011-01-01,2007-11-25,42
2006-01-01 2011-01-01,2007-12-02,42
2006-01-01 2011-01-01,2007-12-09,26
2006-01-01 2011-01-01,2007-12-16,11
2006-01-01 2011-01-01,2007-12-23,38
2006-01-01 2011-01-01,2007-12-30,19
2006-01-01 2011-01-01,2008-01-06,25
2006-01-01 2011-01-01,2008-01-13,15
2006-01-01 2011-01-01,2008-01-20,30
2006-01-01 2011-01-01,2008-01-27,25
2006-01-01 2011-01-01,2008-02-03,26
2006-01-01 2011-01-01,2008-02-10,31
2006-01-01 2011-01-01,2008-02-17,50
2006-01-01 2011-01-01,2008-02-24,24
2006-01-01 2011-01-01,2008-03-02,19
2006-01-01 2011-01-01,2008-03-09,29
2006-01-01 2011-01-01,2008-03-16,25
2006-01-01 2011-01-01,2008-03-23,36
2006-01-01 2011-01-01,2008-03-30,19
2006-01-01 2011-01-01,2008-04-06,9
2006-01-01 2011-01-01,2008-04-13,24
2006-01-01 2011-01-01,2008-04-20,19
2006-01-01 2011-01-01,2008-04-27,32
2006-01-01 2011-01-01,2008-05-04,32
2006-01-01 2011-01-01,2008-05-11,41
2006-01-01 2011-01-01,2008-05-18,52
2006-01-01 2011-01-01,2008-05-25,49
2006-01-01 2011-01-01,2008-06-01,19
2006-01-01 2011-01-01,2008-06-08,26
2006-01-01 2011-01-01,2008-06-15,37
2006-01-01 2011-01-01,2008-06-22,11
2006-01-01 2011-01-01,2008-06-29,33
2006-01-01 2011-01-01,2008-07-06,37
2006-01-01 2011-01-01,2008-07-13,22
2006-01-01 2011-01-01,2008-07-20,12
2006-01-01 2011-01-01,2008-07-27,31
2006-01-01 2011-01-01,2008-08-03,34
2006-01-01 2011-01-01,2008-08-10,31
2006-01-01 2011-01-01,2008-08-17,39
2006-01-01 2011-01-01,2008-08-24,20
2006-01-01 2011-01-01,2008-08-31,34
2006-01-01 2011-01-01,2008-09-07,24
2006-01-01 2011-01-01,2008-09-14,29
2006-01-01 2011-01-01,2008-09-21,44
2006-01-01 2011-01-01,2008-09-28,15
2006-01-01 2011-01-01,2008-10-05,54
2006-01-01 2011-01-01,2008-10-12,33
2006-01-01 2011-01-01,2008-10-19,19
2006-01-01 2011-01-01,2008-10-26,40
2006-01-01 2011-01-01,2008-11-02,29
2006-01-01 2011-01-01,2008-11-09,18
2006-01-01 2011-01-01,2008-11-16,18
2006-01-01 2011-01-01,2008-11-23,36
2006-01-01 2011-01-01,2008-11-30,22
2006-01-01 2011-01-01,2008-12-07,27
2006-01-01 2011-01-01,2008-12-14,23
2006-01-01 2011-01-01,2008-12-21,25
2006-01-01 2011-01-01,2008-12-28,62
2006-01-01 2011-01-01,2009-01-04,17
2006-01-01 2011-01-01,2009-01-11,34
2006-01-01 2011-01-01,2009-01-18,17
2006-01-01 2011-01-01,2009-01-25,26
2006-01-01 2011-01-01,2009-02-01,30
2006-01-01 2011-01-01,2009-02-08,30
2006-01-01 2011-01-01,2009-02-15,9
2006-01-01 2011-01-01,2009-02-22,17
2006-01-01 2011-01-01,2009-03-01,29
2006-01-01 2011-01-01,2009-03-08,34
2006-01-01 2011-01-01,2009-03-15,38
2006-01-01 2011-01-01,2009-03-22,21
2006-01-01 2011-01-01,2009-03-29,34
2006-01-01 2011-01-01,2009-04-05,20
2006-01-01 2011-01-01,2009-04-12,14
2006-01-01 2011-01-01,2009-04-19,44
2006-01-01 2011-01-01,2009-04-26,25
2006-01-01 2011-01-01,2009-05-03,34
2006-01-01 2011-01-01,2009-05-10,36
2006-01-01 2011-01-01,2009-05-17,42
2006-01-01 2011-01-01,2009-05-24,13
2006-01-01 2011-01-01,2009-05-31,53
2006-01-01 2011-01-01,2009-06-07,34
2006-01-01 2011-01-01,2009-06-14,25
2006-01-01 2011-01-01,2009-06-21,29
2006-01-01 2011-01-01,2009-06-28,33
2006-01-01 2011-01-01,2009-07-05,36
2006-01-01 2011-01-01,2009-07-12,37
2006-01-01 2011-01-01,2009-07-19,29
2006-01-01 2011-01-01,2009-07-26,26
2006-01-01 2011-01-01,2009-08-02,28
2006-01-01 2011-01-01,2009-08-09,18
2006-01-01 2011-01-01,2009-08-16,17
2006-01-01 2011-01-01,2009-08-23,42
2006-01-01 2011-01-01,2009-08-30,25
2006-01-01 2011-01-01,2009-09-06,21
2006-01-01 2011-01-01,2009-09-13,28
2006-01-01 2011-01-01,2009-09-20,16
2006-01-01 2011-01-01,2009-09-27,25
2006-01-01 2011-01-01,2009-10-04,33
2006-01-01 2011-01-01,2009-10-11,36
2006-01-01 2011-01-01,2009-10-18,40
2006-01-01 2011-01-01,2009-10-25,43
2006-01-01 2011-01-01,2009-11-01,23
2006-01-01 2011-01-01,2009-11-08,19
2006-01-01 2011-01-01,2009-11-15,31
2006-01-01 2011-01-01,2009-11-22,50
2006-01-01 2011-01-01,2009-11-29,50
2006-01-01 2011-01-01,2009-12-06,54
