window,time,value
2020-03-03 2020-06-01,2020-03-03,59
2020-03-03 2020-06-01,2020-03-04,62
2020-03-03 2020-06-01,2020-03-05,64
2020-03-03 2020-06-01,2020-03-06,73
2020-03-03 2020-06-01,2020-03-07,63
2020-03-03 2020-06-01,2020-03-08,41
2020-03-03 2020-06-01,2020-03-09,51
2020-03-03 2020-06-01,2020-03-10,63
2020-03-03 2020-06-01,2020-03-11,54
2020-03-03 2020-06-01,2020-03-12,57
2020-03-03 2020-06-01,2020-03-13,46
2020-03-03 2020-06-01,2020-03-14,66
2020-03-03 2020-06-01,2020-03-15,52
2020-03-03 2020-06-01,2020-03-16,44
2020-03-03 2020-06-01,2020-03-17,56
2020-03-03 2020-06-01,2020-03-18,42
2020-03-03 2020-06-01,2020-03-19,70
2020-03-03 2020-06-01,2020-03-20,54
2020-03-03 2020-06-01,2020-03-21,78
2020-03-03 2020-06-01,2020-03-22,57
2020-03-03 2020-06-01,2020-03-23,58
2020-03-03 2020-06-01,2020-03-24,89
2020-03-03 2020-06-01,2020-03-25,50
2020-03-03 2020-06-01,2020-03-26,39
2020-03-03 2020-06-01,2020-03-27,57
2020-03-03 2020-06-01,2020-03-28,87
2020-03-03 2020-06-01,2020-03-29,100
2020-03-03 2020-06-01,2020-03-30,57
2020-03-03 2020-06-01,2020-03-31,68
2020-03-03 2020-06-01,2020-04-01,62
2020-03-03 2020-06-01,2020-04-02,70
2020-03-03 2020-06-01,2020-04-03,62
2020-03-03 2020-06-01,2020-04-04,56
2020-03-03 2020-06-01,2020-04-05,63
2020-03-03 2020-06-01,2020-04-06,56
2020-03-03 2020-06-01,2020-04-07,58
2020-03-03 2020-06-01,2020-04-08,52
2020-03-03 2020-06-01,2020-04-09,52
2020-03-03 2020-06-01,2020-04-10,66
2020-03-03 2020-06-01,2020-04-11,62
2020-03-03 2020-06-01,2020-04-12,57
2020-03-03 2020-06-01,2020-04-13,55
2020-03-03 2020-06-01,2020-04-14,44
2020-03-03 2020-06-01,2020-04-15,58
2020-03-03 2020-06-01,2020-04-16,57
2020-03-03 2020-06-01,2020-04-17,40
2020-03-03 2020-06-01,2020-04-18,61
2020-03-03 2020-06-01,2020-04-19,84
2020-03-03 2020-06-01,2020-04-20,51
2020-03-03 2020-06-01,2020-04-21,57
2020-03-03 2020-06-01,2020-04-22,47
2020-03-03 2020-06-01,2020-04-23,59
2020-03-03 2020-06-01,2020-04-24,65
2020-03-03 2020-06-01,2020-04-25,79
2020-03-03 2020-06-01,2020-04-26,81
2020-03-03 2020-06-01,2020-04-27,71
2020-03-03 2020-06-01,2020-04-28,65
