window,time,value
2019-05-16 2020-05-16,2019-05-19,68
2019-05-16 2020-05-16,2019-05-26,79
2019-05-16 2020-05-16,2019-06-02,80
2019-05-16 2020-05-16,2019-06-09,70
2019-05-16 2020-05-16,2019-06-16,76
2019-05-16 2020-05-16,2019-06-23,64
2019-05-16 2020-05-16,2019-06-30,81
2019-05-16 2020-05-16,2019-07-07,93
2019-05-16 2020-05-16,2019-07-14,93
2019-05-16 2020-05-16,2019-07-21,97
2019-05-16 2020-05-16,2019-07-28,100
2019-05-16 2020-05-16,2019-08-04,69
2019-05-16 2020-05-16,2019-08-11,66
2019-05-16 2020-05-16,2019-08-18,79
2019-05-16 2020-05-16,2019-08-25,57
2019-05-16 2020-05-16,2019-09-01,93
2019-05-16 2020-05-16,2019-09-08,84
2019-05-16 2020-05-16,2019-09-15,52
2019-05-16 2020-05-16,2019-09-22,80
2019-05-16 2020-05-16,2019-09-29,77
2019-05-16 2020-05-16,2019-10-06,57
2019-05-16 2020-05-16,2019-10-13,50
2019-05-16 2020-05-16,2019-10-20,69
2019-05-16 2020-05-16,2019-10-27,61
2019-05-16 2020-05-16,2019-11-03,64
2019-05-16 2020-05-16,2019-11-10,50
2019-05-16 2020-05-16,2019-11-17,83
2019-05-16 2020-05-16,2019-11-24,79
2019-05-16 2020-05-16,2019-12-01,92
2019-05-16 2020-05-16,2019-12-08,78
2019-05-16 2020-05-16,2019-12-15,59
2019-05-16 2020-05-16,2019-12-22,93
2019-05-16 2020-05-16,2019-12-29,58
2019-05-16 2020-05-16,2020-01-05,56
2019-05-16 2020-05-16,2020-01-12,86
2019-05-16 2020-05-16,2020-01-19,96
2019-05-16 2020-05-16,2020-01-26,87
2019-05-16 2020-05-16,2020-02-02,66
2019-05-16 2020-05-16,2020-02-09,66
2019-05-16 2020-05-16,2020-02-16,93
2019-05-16 2020-05-16,2020-02-23,61
2019-05-16 2020-05-16,2020-03-01,69
2019-05-16 2020-05-16,2020-03-08,56
2019-05-16 2020-05-16,2020-03-15,28
2019-05-16 2020-05-16,2020-03-22,9
2019-05-16 2020-05-16,2020-03-29,7
2019-05-16 2020-05-16,2020-04-05,12
2019-05-16 2020-05-16,2020-04-12,14
2019-05-16 2020-05-16,2020-04-19,19
2019-05-16 2020-05-16,2020-04-26,16
2019-05-16 2020-05-16,2020-05-03,13
2019-05-16 2020-05-16,2020-05-10,12
2019-05-23 2020-05-16,2019-05-26,56
2019-05-23 2020-05-16,2019-06-02,65
2019-05-23 2020-05-16,2019-06-09,74
2019-05-23 2020-05-16,2019-06-16,69
2019-05-23 2020-05-16,2019-06-23,70
2019-05-23 2020-05-16,2019-06-30,75
2019-05-23 2020-05-16,2019-07-07,100
2019-05-23 2020-05-16,2019-07-14,67
2019-05-23 2020-05-16,2019-07-21,90
2019-05-23 2020-05-16,2019-07-28,94
2019-05-23 2020-05-16,2019-08-04,60
2019-05-23 2020-05-16,2019-08-11,61
2019-05-23 2020-05-16,2019-08-18,69
2019-05-23 2020-05-16,2019-08-25,70
2019-05-23 2020-05-16,2019-09-01,85
2019-05-23 2020-05-16,2019-09-08,78
2019-05-23 2020-05-16,2019-09-15,61
2019-05-23 2020-05-16,2019-09-22,91
2019-05-23 2020-05-16,2019-09-29,69
2019-05-23 2020-05-16,2019-10-06,54
2019-05-23 2020-05-16,2019-10-13,52
2019-05-23 2020-05-16,2019-10-20,61
2019-05-23 2020-05-16,2019-10-27,46
2019-05-23 2020-05-16,2019-11-03,57
2019-05-23 2020-05-16,2019-11-10,46
2019-05-23 2020-05-16,2019-11-17,86
2019-05-23 2020-05-16,2019-11-24,68
2019-05-23 2020-05-16,2019-12-01,81
2019-05-23 2020-05-16,2019-12-08,55
2019-05-23 2020-05-16,2019-12-15,69
2019-05-23 2020-05-16,2019-12-22,94
2019-05-23 2020-05-16,2019-12-29,72
2019-05-23 2020-05-16,2020-01-05,86
2019-05-23 2020-05-16,2020-01-12,70
2019-05-23 2020-05-16,2020-01-19,97
2019-05-23 2020-05-16,2020-01-26,91
2019-05-23 2020-05-16,2020-02-02,65
2019-05-23 2020-05-16,2020-02-09,56
2019-05-23 2020-05-16,2020-02-16,79
2019-05-23 2020-05-16,2020-02-23,55
2019-05-23 2020-05-16,2020-03-01,44
2019-05-23 2020-05-16,2020-03-08,58
2019-05-23 2020-05-16,2020-03-15,16
2019-05-23 2020-05-16,2020-03-22,15
2019-05-23 2020-05-16,2020-03-29,5
2019-05-23 2020-05-16,2020-04-05,10
2019-05-23 2020-05-16,2020-04-12,13
2019-05-23 2020-05-16,2020-04-19,28
2019-05-23 2020-05-16,2020-04-26,17
2019-05-23 2020-05-16,2020-05-03,12
2019-05-23 2020-05-16,2020-05-10,18
