time,value,n
2006-01-01,6.684210526315789,19
2006-02-01,19.86842105263158,38
2006-03-01,10.682926829268292,41
2006-04-01,3.81818181818182,44
2006-05-01,0,47
2006-06-01,0,50
2006-07-01,8.056603773584905,53
2006-08-01,6.089285714285714,56
2006-09-01,10.169491525423727,59
2006-10-01,8.983870967741936,62
2006-11-01,4.353846153846154,65
2006-12-01,16.720588235294116,68
2007-01-01,4.147058823529412,68
2007-02-01,6.1911764705882355,68
2007-03-01,4.500000000000002,68
2007-04-01,12.897058823529411,68
2007-05-01,8.470588235294118,68
2007-06-01,15.058823529411764,68
2007-07-01,10.264705882352944,68
2007-08-01,10.485294117647058,68
2007-09-01,4.455882352941177,68
2007-10-01,5.367647058823529,68
2007-11-01,11.514705882352942,68
2007-12-01,8.058823529411764,68
2008-01-01,5.779411764705882,68
2008-02-01,13.602941176470589,68
2008-03-01,2.6176470588235294,68
2008-04-01,5.132352941176471,68
2008-05-01,2.1029411764705888,68
2008-06-01,4.264705882352941,68
2008-07-01,1.2794117647058822,68
2008-08-01,5.6911764705882355,68
2008-09-01,16.470588235294116,68
2008-10-01,38.279411764705884,68
2008-11-01,29.86764705882353,68
2008-12-01,36.75,68
2009-01-01,55.161764705882355,68
2009-02-01,64.58823529411765,68
2009-03-01,83.88235294117646,68
2009-04-01,80.67647058823529,68
2009-05-01,66.91176470588235,68
2009-06-01,75.38235294117646,68
2009-07-01,48.85294117647059,68
2009-08-01,56.73529411764706,68
2009-09-01,57.51470588235294,68
2009-10-01,61.69117647058823,68
2009-11-01,55.161764705882355,68
2009-12-01,58.38235294117647,68
2010-01-01,38.36764705882353,68
2010-02-01,21.91176470588235,68
2010-03-01,33.98529411764707,68
2010-04-01,27.897058823529413,68
2010-05-01,30.147058823529413,68
2010-06-01,23.735294117647058,68
2010-07-01,17.38235294117647,68
2010-08-01,22.63235294117647,68
2010-09-01,26.735294117647058,68
2010-10-01,17.69117647058824,68
2010-11-01,24.176470588235293,68
2010-12-01,15.117647058823529,68
2011-01-01,19.279411764705884,68
2011-02-01,12.470588235294118,68
2011-03-01,12.058823529411764,68
2011-04-01,20.455882352941178,68
2011-05-01,21.794117647058822,68
2011-06-01,14.102941176470589,68
2011-07-01,10.764705882352942,68
2011-08-01,15.941176470588236,68
2011-09-01,21.794117647058822,68
2011-10-01,17.779411764705884,68
2011-11-01,22.54411764705882,68
2011-12-01,17.95588235294118,68
2012-01-01,18.588235294117645,68
2012-02-01,17.764705882352942,68
2012-03-01,12.5,68
2012-04-01,12.073529411764707,68
2012-05-01,21.808823529411764,68
2012-06-01,23.75,68
2012-07-01,14.044117647058824,68
2012-08-01,15.926470588235293,68
2012-09-01,15.426470588235293,68
2012-10-01,11.720588235294118,68
2012-11-01,19.63235294117647,68
2012-12-01,12.441176470588236,68
2013-01-01,16.955882352941174,68
2013-02-01,9.500000000000002,68
2013-03-01,13.529411764705882,68
2013-04-01,14.941176470588236,68
2013-05-01,12.029411764705882,68
2013-06-01,12.838235294117647,68
2013-07-01,8.397058823529411,68
2013-08-01,8.397058823529411,68
2013-09-01,12.264705882352942,68
2013-10-01,10.764705882352942,68
2013-11-01,17.750000000000007,68
2013-12-01,10.52941176470588,68
2014-01-01,7.147058823529412,68
2014-02-01,10.029411764705882,68
2014-03-01,11.882352941176471,68
2014-04-01,9.882352941176471,68
2014-05-01,10.720588235294118,68
2014-06-01,2.9705882352941173,68
2014-07-01,7.779411764705882,68
2014-08-01,7.102941176470588,68
2014-09-01,8.73529411764706,68
2014-10-01,11.485294117647058,68
2014-11-01,8.441176470588236,68
2014-12-01,7.102941176470588,68
2015-01-01,9.823529411764705,68
2015-02-01,10.867647058823529,68
2015-03-01,9.558823529411763,68
2015-04-01,8.705882352941176,68
2015-05-01,6.852941176470588,68
2015-06-01,5.911764705882353,68
2015-07-01,6.044117647058823,68
2015-08-01,6.367647058823529,68
2015-09-01,7.6911764705882355,68
2015-10-01,8.323529411764707,68
2015-11-01,9.808823529411763,68
2015-12-01,10.661764705882353,68
2016-01-01,10.970588235294118,68
2016-02-01,7.176470588235294,68
2016-03-01,9.764705882352942,68
2016-04-01,10.676470588235293,68
2016-05-01,10.338235294117647,68
2016-06-01,8.088235294117647,68
2016-07-01,2.0000000000000004,68
2016-08-01,3.235294117647059,68
2016-09-01,6.147058823529412,68
2016-10-01,6.926470588235294,68
2016-11-01,7.764705882352941,68
2016-12-01,8.102941176470592,68
2017-01-01,9.941176470588236,68
2017-02-01,4.897058823529412,68
2017-03-01,8.102941176470592,68
2017-04-01,9.367647058823529,68
2017-05-01,7.632352941176471,68
2017-06-01,8.088235294117647,68
2017-07-01,3.2058823529411766,68
2017-08-01,4.455882352941177,68
2017-09-01,7.911764705882353,68
2017-10-01,9.38235294117647,68
2017-11-01,9.235294117647058,68
2017-12-01,3.8088235294117645,68
2018-01-01,9.397058823529411,68
2018-02-01,4.794117647058822,68
2018-03-01,8.132352941176471,68
2018-04-01,5.794117647058823,68
2018-05-01,9.735294117647062,68
2018-06-01,6.397058823529412,68
2018-07-01,1.4852941176470589,68
2018-08-01,7.926470588235294,68
2018-09-01,9.617647058823527,68
2018-10-01,6.838235294117647,68
2018-11-01,7.235294117647059,68
2018-12-01,6.735294117647059,68
2019-01-01,8.441176470588236,68
2019-02-01,5.264705882352941,68
2019-03-01,5.014705882352941,68
2019-04-01,4.911764705882353,68
2019-05-01,9.117647058823527,68
2019-06-01,7.676470588235294,68
2019-07-01,7.014705882352941,68
2019-08-01,9.39705882352941,68
2019-09-01,6.5588235294117645,68
