time,value,n
2006-01-01,8.705882352941176,34
2006-02-01,13.073529411764707,68
2006-03-01,22.333333333333336,69
2006-04-01,33.25714285714286,70
2006-05-01,33.436619718309856,71
2006-06-01,18.111111111111114,72
2006-07-01,24.068493150684933,73
2006-08-01,15.013513513513514,74
2006-09-01,15.946666666666667,75
2006-10-01,12.013157894736842,76
2006-11-01,12.558441558441558,77
2006-12-01,6.064102564102563,78
2007-01-01,7.051282051282051,78
2007-02-01,12.35897435897436,78
2007-03-01,22.32051282051282,78
2007-04-01,41.91025641025641,78
2007-05-01,23.358974358974358,78
2007-06-01,18.26923076923077,78
2007-07-01,16.74358974358974,78
2007-08-01,15.564102564102564,78
2007-09-01,11.41025641025641,78
2007-10-01,9.974358974358974,78
2007-11-01,14.08974358974359,78
2007-12-01,7.67948717948718,78
2008-01-01,8.346153846153843,78
2008-02-01,13.85897435897436,78
2008-03-01,18.84615384615385,78
2008-04-01,28.41025641025641,78
2008-05-01,28,78
2008-06-01,16.897435897435894,78
2008-07-01,16.91025641025641,78
2008-08-01,12.26923076923077,78
2008-09-01,10.628205128205128,78
2008-10-01,9.76923076923077,78
2008-11-01,11.282051282051283,78
2008-12-01,6.128205128205129,78
2009-01-01,8.14102564102564,78
2009-02-01,9.294871794871796,78
2009-03-01,20.397435897435898,78
2009-04-01,39.47435897435897,78
2009-05-01,30.692307692307693,78
2009-06-01,16.94871794871795,78
2009-07-01,17.512820512820515,78
2009-08-01,16.256410256410255,78
2009-09-01,11.320512820512821,78
2009-10-01,14.217948717948717,78
2009-11-01,13,78
2009-12-01,10.435897435897436,78
2010-01-01,7.935897435897436,78
2010-02-01,12.666666666666666,78
2010-03-01,25.205128205128204,78
2010-04-01,40.82051282051282,78
2010-05-01,28.94871794871795,78
2010-06-01,25.53846153846154,78
2010-07-01,21.243589743589745,78
2010-08-01,16.76923076923077,78
2010-09-01,11.820512820512821,78
2010-10-01,10.115384615384613,78
2010-11-01,15.692307692307692,78
2010-12-01,8.30769230769231,78
2011-01-01,9.35897435897436,78
2011-02-01,14.012820512820513,78
2011-03-01,30.102564102564102,78
2011-04-01,37.62820512820513,78
2011-05-01,26.53846153846154,78
2011-06-01,20.115384615384617,78
2011-07-01,18.205128205128204,78
2011-08-01,18.294871794871796,78
2011-09-01,14.282051282051283,78
2011-10-01,13.076923076923077,78
2011-11-01,16.846153846153847,78
2011-12-01,9.85897435897436,78
2012-01-01,10.935897435897436,78
2012-02-01,13.91025641025641,78
2012-03-01,34.37179487179487,78
2012-04-01,35.48717948717949,78
2012-05-01,37.32051282051282,78
2012-06-01,21.67948717948718,78
2012-07-01,19.53846153846154,78
2012-08-01,16.346153846153847,78
2012-09-01,11.179487179487179,78
2012-10-01,11.58974358974359,78
2012-11-01,13.756410256410257,78
2012-12-01,8.243589743589743,78
2013-01-01,6.5,78
2013-02-01,8.538461538461538,78
2013-03-01,19.96153846153846,78
2013-04-01,34.64102564102564,78
2013-05-01,28.974358974358974,78
2013-06-01,18.21794871794872,78
2013-07-01,18.08974358974359,78
2013-08-01,15.961538461538462,78
2013-09-01,11.307692307692308,78
2013-10-01,10.294871794871794,78
2013-11-01,14.243589743589743,78
2013-12-01,8.2435897435897445,78
2014-01-01,7.628205128205129,78
2014-02-01,10.307692307692308,78
2014-03-01,23.30769230769231,78
2014-04-01,30.807692307692307,78
2014-05-01,25.76923076923077,78
2014-06-01,16.012820512820515,78
2014-07-01,15.564102564102564,78
2014-08-01,13.243589743589743,78
2014-09-01,10.076923076923078,78
2014-10-01,11.128205128205128,78
2014-11-01,13.73076923076923,78
2014-12-01,9.474358974358974,78
2015-01-01,7.371794871794871,78
2015-02-01,9.064102564102564,78
2015-03-01,22.76923076923077,78
2015-04-01,28.871794871794872,78
2015-05-01,25.512820512820515,78
2015-06-01,17.500000000000004,78
2015-07-01,16,78
2015-08-01,13.320512820512821,78
2015-09-01,10.115384615384615,78
2015-10-01,9.512820512820513,78
2015-11-01,12.58974358974359,78
2015-12-01,10.679487179487177,78
2016-01-01,6.461538461538462,78
2016-02-01,10.153846153846153,78
2016-03-01,22.71794871794872,78
2016-04-01,29.28205128205128,78
2016-05-01,28.807692307692307,78
2016-06-01,13.91025641025641,78
2016-07-01,15.602564102564102,78
2016-08-01,12.76923076923077,78
2016-09-01,12.448717948717949,78
2016-10-01,11.26923076923077,78
2016-11-01,13.871794871794872,78
2016-12-01,8.679487179487179,78
2017-01-01,5.858974358974359,78
2017-02-01,11.461538461538462,78
2017-03-01,22.205128205128204,78
2017-04-01,35.30769230769231,78
2017-05-01,27.23076923076923,78
2017-06-01,18.615384615384617,78
2017-07-01,15.08974358974359,78
2017-08-01,13.461538461538462,78
2017-09-01,10.26923076923077,78
2017-10-01,11.5,78
2017-11-01,14.538461538461538,78
2017-12-01,9.602564102564102,78
2018-01-01,7.051282051282051,78
2018-02-01,9.55128205128205,78
2018-03-01,18.91025641025641,78
2018-04-01,39.06410256410256,78
2018-05-01,31.820512820512825,78
2018-06-01,16.076923076923077,78
2018-07-01,14.384615384615385,78
2018-08-01,12.948717948717949,78
2018-09-01,10.307692307692308,78
2018-10-01,10.512820512820513,78
2018-11-01,15.038461538461538,78
2018-12-01,9.384615384615385,78
2019-01-01,7.410256410256411,78
2019-02-01,11.08974358974359,78
2019-03-01,24.03846153846154,78
2019-04-01,29.602564102564102,78
2019-05-01,25.987179487179485,78
2019-06-01,17.948717948717945,78
2019-07-01,14.217948717948717,78
2019-08-01,15.205128205128204,78
2019-09-01,12.038461538461538,78
2019-10-01,10.179487179487179,78
2019-11-01,15.423076923076923,78
2019-12-01,10.192307692307692,78
2020-01-01,7.5,78
2020-02-01,11.384615384615385,78
2020-03-01,45.23076923076923,78
2020-04-01,100,78
2020-05-01,74.8157894736842,38
