time,value,n
2006-01-01,8.366666666666664,30
2006-02-01,10.05,60
2006-03-01,12.459016393442623,61
2006-04-01,12.564516129032258,62
2006-05-01,8.3650793650793691,63
2006-06-01,9.062500000000004,64
2006-07-01,9.292307692307697,65
2006-08-01,11.969696969696969,66
2006-09-01,14.328358208955224,67
2006-10-01,14.073529411764707,68
2006-11-01,14.623188405797102,69
2006-12-01,13.471428571428572,70
2007-01-01,9.414285714285715,70
2007-02-01,11.742857142857142,70
2007-03-01,14.242857142857142,70
2007-04-01,12.285714285714286,70
2007-05-01,10.014285714285714,70
2007-06-01,12.214285714285714,70
2007-07-01,12.442857142857143,70
2007-08-01,13.371428571428572,70
2007-09-01,18.571428571428573,70
2007-10-01,16.100000000000005,70
2007-11-01,16.657142857142862,70
2007-12-01,13.228571428571428,70
2008-01-01,10.82857142857143,70
2008-02-01,16.600000000000005,70
2008-03-01,16.228571428571428,70
2008-04-01,14.114285714285714,70
2008-05-01,15.357142857142858,70
2008-06-01,15.685714285714285,70
2008-07-01,11.885714285714286,70
2008-08-01,15.67142857142857,70
2008-09-01,21.814285714285713,70
2008-10-01,17.47142857142857,70
2008-11-01,17.157142857142862,70
2008-12-01,17.285714285714285,70
2009-01-01,13.785714285714286,70
2009-02-01,14.142857142857142,70
2009-03-01,18.228571428571428,70
2009-04-01,17.071428571428573,70
2009-05-01,18.271428571428565,70
2009-06-01,16.685714285714287,70
2009-07-01,15.4,70
2009-08-01,16,70
2009-09-01,21.1,70
2009-10-01,20.128571428571433,70
2009-11-01,19.442857142857143,70
2009-12-01,18.457142857142856,70
2010-01-01,18.342857142857138,70
2010-02-01,15.757142857142858,70
2010-03-01,21.9,70
2010-04-01,22.614285714285714,70
2010-05-01,20,70
2010-06-01,21.271428571428572,70
2010-07-01,17.357142857142858,70
2010-08-01,20.957142857142856,70
2010-09-01,34.3,70
2010-10-01,33.35714285714287,70
2010-11-01,28.914285714285715,70
2010-12-01,29.085714285714285,70
2011-01-01,23.028571428571425,70
2011-02-01,25.185714285714287,70
2011-03-01,32.59999999999999,70
2011-04-01,35.57142857142857,70
2011-05-01,32.628571428571426,70
2011-06-01,34.65714285714285,70
2011-07-01,29.585714285714285,70
2011-08-01,33.15714285714286,70
2011-09-01,40.285714285714285,70
2011-10-01,45.92857142857143,70
2011-11-01,43.91428571428571,70
2011-12-01,44.42857142857143,70
2012-01-01,35.285714285714285,70
2012-02-01,36.1,70
2012-03-01,47.214285714285715,70
2012-04-01,43.7,70
2012-05-01,45.9,70
2012-06-01,46.32857142857143,70
2012-07-01,40.81428571428572,70
2012-08-01,43.01428571428571,70
2012-09-01,56.34285714285714,70
2012-10-01,54.67142857142857,70
2012-11-01,53.285714285714285,70
2012-12-01,56.24285714285714,70
2013-01-01,41,70
2013-02-01,40.84285714285714,70
2013-03-01,46.27142857142857,70
2013-04-01,46.8,70
2013-05-01,40.42857142857143,70
2013-06-01,42.55714285714285,70
2013-07-01,36.27142857142856,70
2013-08-01,41.228571428571435,70
2013-09-01,52.957142857142856,70
2013-10-01,57.25714285714286,70
2013-11-01,61.628571428571426,70
2013-12-01,58.042857142857144,70
2014-01-01,44.01428571428571,70
2014-02-01,45.54285714285714,70
2014-03-01,50.94285714285714,70
2014-04-01,52.15714285714286,70
2014-05-01,48.24285714285714,70
2014-06-01,52.285714285714285,70
2014-07-01,43.84285714285714,70
2014-08-01,52.042857142857144,70
