time,value,n
2006-01-01,91.80645161290323,31
2006-02-01,74.0967741935484,62
2006-03-01,62.507936507936506,63
2006-04-01,70.015625,64
2006-05-01,64.18461538461538,65
2006-06-01,58.78787878787879,66
2006-07-01,66.85074626865672,67
2006-08-01,76.26470588235294,68
2006-09-01,60.44927536231884,69
2006-10-01,69.24285714285715,70
2006-11-01,76.74647887323944,71
2006-12-01,93.48611111111111,72
2007-01-01,80.34722222222223,72
2007-02-01,67.97222222222223,72
2007-03-01,78.48611111111111,72
2007-04-01,57.52777777777778,72
2007-05-01,59.986111111111114,72
2007-06-01,63.6388888888889,72
2007-07-01,52.736111111111114,72
2007-08-01,55.40277777777778,72
2007-09-01,67.63888888888889,72
2007-10-01,66.59722222222221,72
2007-11-01,72.72222222222223,72
2007-12-01,78.19444444444444,72
2008-01-01,64.04166666666667,72
2008-02-01,62.486111111111114,72
2008-03-01,57.02777777777778,72
2008-04-01,64.94444444444444,72
2008-05-01,52.388888888888886,72
2008-06-01,61.94444444444444,72
2008-07-01,69.5,72
2008-08-01,57.52777777777778,72
2008-09-01,66.54166666666669,72
2008-10-01,65.34722222222223,72
2008-11-01,70.69444444444446,72
2008-12-01,76.05555555555556,72
2009-01-01,73.625,72
2009-02-01,63.375,72
2009-03-01,56.55555555555556,72
2009-04-01,54.138888888888886,72
2009-05-01,60.22222222222222,72
2009-06-01,61.486111111111114,72
2009-07-01,67.11111111111114,72
2009-08-01,53.72222222222222,72
2009-09-01,62.486111111111114,72
2009-10-01,68.27777777777777,72
2009-11-01,67.98611111111111,72
2009-12-01,71.70833333333333,72
2010-01-01,61.833333333333336,72
2010-02-01,60.59722222222222,72
2010-03-01,51.76388888888888,72
2010-04-01,62.22222222222222,72
2010-05-01,62.22222222222222,72
2010-06-01,50.041666666666664,72
2010-07-01,50.986111111111114,72
2010-08-01,73.56944444444444,72
2010-09-01,55.638888888888886,72
2010-10-01,67.02777777777777,72
2010-11-01,72.41666666666667,72
2010-12-01,59.94444444444444,72
2011-01-01,57.333333333333336,72
2011-02-01,63.19444444444444,72
2011-03-01,54.416666666666664,72
2011-04-01,53.30555555555556,72
2011-05-01,50,72
2011-06-01,47.81944444444444,72
2011-07-01,55.34722222222222,72
2011-08-01,41.583333333333336,72
2011-09-01,53.361111111111114,72
2011-10-01,54.44444444444444,72
2011-11-01,58.583333333333336,72
2011-12-01,60.708333333333336,72
2012-01-01,58.208333333333336,72
2012-02-01,61.06944444444444,72
2012-03-01,45.40277777777778,72
2012-04-01,48.041666666666664,72
2012-05-01,54.94444444444444,72
2012-06-01,52.09722222222222,72
2012-07-01,56.958333333333336,72
2012-08-01,49.22222222222222,72
2012-09-01,48.986111111111114,72
2012-10-01,55.01388888888889,72
2012-11-01,57.583333333333336,72
2012-12-01,57.09722222222222,72
2013-01-01,58.013888888888886,72
2013-02-01,55.708333333333336,72
2013-03-01,51.19444444444444,72
2013-04-01,49.43055555555556,72
2013-05-01,46.95833333333332,72
2013-06-01,50.75,72
2013-07-01,50.06944444444444,72
2013-08-01,62.083333333333336,72
2013-09-01,45.75,72
2013-10-01,52.65277777777778,72
2013-11-01,60.77777777777778,72
2013-12-01,57.27777777777778,72
2014-01-01,53.93055555555556,72
2014-02-01,48.388888888888886,72
2014-03-01,49.80555555555556,72
2014-04-01,42.250000000000014,72
2014-05-01,42.388888888888886,72
2014-06-01,51.19444444444444,72
2014-07-01,44.916666666666664,72
2014-08-01,42.763888888888886,72
2014-09-01,41.013888888888886,72
2014-10-01,49.708333333333336,72
2014-11-01,48.02777777777778,72
2014-12-01,51.013888888888886,72
2015-01-01,52.56944444444444,72
2015-02-01,54.916666666666664,72
2015-03-01,50.34722222222222,72
2015-04-01,45.84722222222222,72
2015-05-01,43.37499999999999,72
2015-06-01,66.45833333333336,72
2015-07-01,53.40277777777778,72
2015-08-01,45.95833333333333,72
2015-09-01,47.05555555555556,72
2015-10-01,50.958333333333336,72
2015-11-01,47.611111111111114,72
2015-12-01,53.958333333333336,72
2016-01-01,53.06944444444445,72
2016-02-01,49.736111111111114,72
2016-03-01,46.861111111111114,72
2016-04-01,51.55555555555556,72
2016-05-01,45.09722222222222,72
2016-06-01,64.75,72
2016-07-01,38.94444444444444,72
2016-08-01,44.361111111111114,72
2016-09-01,42.861111111111114,72
2016-10-01,46.44444444444444,72
2016-11-01,48.77777777777778,72
2016-12-01,57.041666666666664,72
2017-01-01,50,72
2017-02-01,51.44444444444444,72
2017-03-01,47.861111111111114,72
2017-04-01,48.388888888888886,72
2017-05-01,40.847222222222236,72
2017-06-01,66.22222222222223,72
2017-07-01,46.56944444444444,72
2017-08-01,45.291666666666664,72
2017-09-01,42.24999999999999,72
2017-10-01,48.77777777777778,72
2017-11-01,48.62499999999999,72
2017-12-01,49.81944444444444,72
2018-01-01,53.291666666666664,72
2018-02-01,47.02777777777778,72
2018-03-01,48.416666666666664,72
2018-04-01,48.58333333333334,72
2018-05-01,41.94444444444444,72
2018-06-01,67.06944444444441,72
2018-07-01,46.736111111111114,72
2018-08-01,53.75,72
2018-09-01,44.125,72
2018-10-01,43.75,72
2018-11-01,50.15277777777778,72
2018-12-01,51.90277777777778,72
2019-01-01,47.80555555555556,72
2019-02-01,52.59722222222222,72
2019-03-01,44.166666666666664,72
2019-04-01,46.18055555555556,72
2019-05-01,45.18055555555556,72
2019-06-01,56.638888888888886,72
2019-07-01,43.458333333333336,72
2019-08-01,41.63888888888889,72
2019-09-01,50.013888888888886,72
2019-10-01,45.708333333333336,72
2019-11-01,50.958333333333336,72
