time,value,n
2006-01-01,30.652173913043477,23
2006-02-01,31.043478260869566,46
2006-03-01,31.06382978723404,47
2006-04-01,32.18750000000001,48
2006-05-01,34.89795918367347,49
2006-06-01,36.540000000000006,50
2006-07-01,41.01960784313726,51
2006-08-01,37.96153846153846,52
2006-09-01,35.56603773584906,53
2006-10-01,33.7037037037037,54
2006-11-01,31.272727272727273,55
2006-12-01,35.214285714285715,56
2007-01-01,31.678571428571427,56
2007-02-01,30.214285714285715,56
2007-03-01,31.196428571428573,56
2007-04-01,37.964285714285715,56
2007-05-01,33.85714285714286,56
2007-06-01,39.607142857142854,56
2007-07-01,39.94642857142857,56
2007-08-01,39.85714285714287,56
2007-09-01,37.160714285714285,56
2007-10-01,34.625000000000014,56
2007-11-01,32.32142857142858,56
2007-12-01,36.05357142857144,56
2008-01-01,32.232142857142854,56
2008-02-01,32.14285714285714,56
2008-03-01,30.303571428571427,56
2008-04-01,33.57142857142855,56
2008-05-01,37.01785714285716,56
2008-06-01,36.32142857142858,56
2008-07-01,38.82142857142857,56
2008-08-01,41.482142857142854,56
2008-09-01,34.73214285714285,56
2008-10-01,34.982142857142854,56
2008-11-01,34.089285714285715,56
2008-12-01,42.464285714285715,56
2009-01-01,32.10714285714286,56
2009-02-01,31.946428571428573,56
2009-03-01,32.357142857142854,56
2009-04-01,59.910714285714285,56
2009-05-01,65.64285714285714,56
2009-06-01,68.23214285714283,56
2009-07-01,80.26785714285714,56
2009-08-01,84.57142857142856,56
2009-09-01,79.4107142857143,56
2009-10-01,80.21428571428574,56
2009-11-01,75.17857142857143,56
2009-12-01,92.57142857142857,56
2010-01-01,87.16071428571429,56
2010-02-01,86.64285714285714,56
2010-03-01,80.48214285714286,56
2010-04-01,89.17857142857143,56
2010-05-01,83.92857142857144,56
2010-06-01,77.8392857142857,56
2010-07-01,91.89285714285714,56
2010-08-01,89.82142857142857,56
2010-09-01,78.80357142857143,56
2010-10-01,77.58928571428574,56
2010-11-01,78.08928571428571,56
2010-12-01,99.73214285714286,56
2011-01-01,70.35714285714285,56
2011-02-01,65.67857142857143,56
2011-03-01,66.49999999999999,56
2011-04-01,77.2142857142857,56
2011-05-01,72.42857142857143,56
2011-06-01,81.9642857142857,56
2011-07-01,89,56
2011-08-01,88.5892857142857,56
2011-09-01,77.30357142857143,56
2011-10-01,70.17857142857143,56
2011-11-01,51.267857142857146,56
2011-12-01,71.10714285714288,56
