time,value,n
2006-01-01,3.967741935483871,31
2006-02-01,5.145161290322581,62
2006-03-01,6.936507936507937,63
2006-04-01,8.937499999999996,64
2006-05-01,7.861538461538461,65
2006-06-01,8.969696969696969,66
2006-07-01,9.402985074626866,67
2006-08-01,6.647058823529412,68
2006-09-01,4.971014492753623,69
2006-10-01,7.642857142857143,70
2006-11-01,5.690140845070422,71
2006-12-01,6.597222222222222,72
2007-01-01,5.708333333333333,72
2007-02-01,6.430555555555555,72
2007-03-01,6.875,72
2007-04-01,8.277777777777779,72
2007-05-01,8.416666666666666,72
2007-06-01,8.222222222222221,72
2007-07-01,11.777777777777779,72
2007-08-01,8.333333333333334,72
2007-09-01,6.347222222222222,72
2007-10-01,7.666666666666667,72
2007-11-01,6.152777777777778,72
2007-12-01,4.9444444444444455,72
2008-01-01,5.374999999999999,72
2008-02-01,7.027777777777778,72
2008-03-01,7.861111111111111,72
2008-04-01,9.666666666666666,72
2008-05-01,11.083333333333334,72
2008-06-01,9.472222222222223,72
2008-07-01,9.666666666666664,72
2008-08-01,9.708333333333334,72
2008-09-01,7.041666666666667,72
2008-10-01,7.416666666666667,72
2008-11-01,6.458333333333333,72
2008-12-01,7.736111111111111,72
2009-01-01,4.791666666666667,72
2009-02-01,5.472222222222222,72
2009-03-01,7.027777777777778,72
2009-04-01,15.069444444444445,72
2009-05-01,15.944444444444445,72
2009-06-01,12.11111111111111,72
2009-07-01,12.902777777777779,72
2009-08-01,10.874999999999998,72
2009-09-01,10.444444444444445,72
2009-10-01,13.48611111111111,72
2009-11-01,10.305555555555554,72
2009-12-01,12.61111111111111,72
2010-01-01,10.583333333333334,72
2010-02-01,11.375,72
2010-03-01,15.944444444444448,72
2010-04-01,21.22222222222222,72
2010-05-01,17.138888888888886,72
2010-06-01,22.819444444444443,72
2010-07-01,20.76388888888889,72
2010-08-01,12.027777777777779,72
2010-09-01,11.13888888888889,72
2010-10-01,15.597222222222221,72
2010-11-01,9.902777777777779,72
2010-12-01,11.319444444444445,72
2011-01-01,8.86111111111111,72
2011-02-01,9.791666666666666,72
2011-03-01,15.847222222222221,72
2011-04-01,25.041666666666668,72
2011-05-01,20.13888888888889,72
2011-06-01,17.56944444444444,72
2011-07-01,17.902777777777782,72
2011-08-01,16.486111111111107,72
2011-09-01,13.333333333333334,72
2011-10-01,12.319444444444443,72
2011-11-01,11.458333333333334,72
2011-12-01,14.791666666666666,72
2012-01-01,13.944444444444445,72
2012-02-01,13.027777777777779,72
2012-03-01,22.48611111111111,72
2012-04-01,21.680555555555557,72
2012-05-01,22.180555555555557,72
2012-06-01,18.93055555555555,72
2012-07-01,20.569444444444443,72
2012-08-01,18.75,72
2012-09-01,15.25,72
2012-10-01,12.847222222222221,72
2012-11-01,12.055555555555555,72
2012-12-01,13.930555555555555,72
2013-01-01,13.38888888888889,72
2013-02-01,12.444444444444445,72
2013-03-01,18.041666666666668,72
2013-04-01,24.416666666666668,72
2013-05-01,22.902777777777786,72
2013-06-01,19.84722222222222,72
2013-07-01,22.652777777777775,72
2013-08-01,18.194444444444443,72
2013-09-01,15.652777777777779,72
2013-10-01,16.458333333333332,72
2013-11-01,16.13888888888889,72
2013-12-01,14.13888888888889,72
2014-01-01,12.98611111111111,72
2014-02-01,12.86111111111111,72
2014-03-01,20.930555555555557,72
2014-04-01,22.11111111111111,72
2014-05-01,21.13888888888889,72
2014-06-01,23.430555555555557,72
2014-07-01,21.166666666666668,72
2014-08-01,17.916666666666664,72
2014-09-01,15.902777777777779,72
2014-10-01,16.86111111111111,72
2014-11-01,16.77777777777778,72
2014-12-01,18.763888888888886,72
2015-01-01,15.65277777777778,72
2015-02-01,14.097222222222221,72
2015-03-01,20.36111111111111,72
2015-04-01,25.694444444444443,72
2015-05-01,24.833333333333332,72
2015-06-01,25.40277777777778,72
2015-07-01,27.930555555555557,72
2015-08-01,18.819444444444443,72
2015-09-01,17.63888888888889,72
2015-10-01,15.291666666666666,72
2015-11-01,18.36111111111111,72
2015-12-01,18.291666666666668,72
2016-01-01,14.11111111111111,72
2016-02-01,15.38888888888889,72
2016-03-01,22.583333333333332,72
2016-04-01,29.819444444444443,72
2016-05-01,30.055555555555557,72
2016-06-01,22.708333333333332,72
2016-07-01,30.319444444444443,72
2016-08-01,26.34722222222222,72
2016-09-01,19.13888888888889,72
2016-10-01,18.23611111111111,72
2016-11-01,22.26388888888889,72
2016-12-01,21.958333333333332,72
2017-01-01,18.541666666666668,72
2017-02-01,19.680555555555557,72
2017-03-01,29.34722222222222,72
2017-04-01,31.27777777777778,72
2017-05-01,35.263888888888886,72
2017-06-01,36.986111111111114,72
2017-07-01,32.69444444444444,72
2017-08-01,26.77777777777778,72
2017-09-01,22.569444444444443,72
2017-10-01,22.305555555555554,72
2017-11-01,28.319444444444443,72
2017-12-01,26.13888888888889,72
2018-01-01,22.694444444444443,72
2018-02-01,20.583333333333332,72
2018-03-01,32.90277777777777,72
2018-04-01,50.361111111111114,72
2018-05-01,38.22222222222222,72
2018-06-01,34.333333333333336,72
2018-07-01,35.069444444444436,72
2018-08-01,31,72
2018-09-01,25.027777777777782,72
2018-10-01,26.319444444444443,72
2018-11-01,26.02777777777778,72
2018-12-01,28.625,72
2019-01-01,22.5,72
2019-02-01,22.333333333333332,72
2019-03-01,32.22222222222223,72
2019-04-01,38.55555555555556,72
2019-05-01,35.93055555555556,72
2019-06-01,39.458333333333336,72
2019-07-01,39.52777777777777,72
2019-08-01,28.000000000000004,72
2019-09-01,24.430555555555557,72
2019-10-01,23.27777777777778,72
