time,value,n
2006-01-01,13.695652173913043,23
2006-02-01,12.543478260869565,46
2006-03-01,14.404255319148936,47
2006-04-01,24.8125,48
2006-05-01,22.591836734693878,49
2006-06-01,18.2,50
2006-07-01,24.19607843137255,51
2006-08-01,19.96153846153846,52
2006-09-01,17.09433962264151,53
2006-10-01,16.814814814814813,54
2006-11-01,17.090909090909093,55
2006-12-01,14.589285714285714,56
2007-01-01,14.375,56
2007-02-01,14.625,56
2007-03-01,20.232142857142858,56
2007-04-01,26.875,56
2007-05-01,21.892857142857142,56
2007-06-01,16.089285714285715,56
2007-07-01,21.089285714285715,56
2007-08-01,19.303571428571427,56
2007-09-01,16.446428571428573,56
2007-10-01,13.946428571428571,56
2007-11-01,13.339285714285714,56
2007-12-01,11.589285714285714,56
2008-01-01,11.142857142857142,56
2008-02-01,11.482142857142858,56
2008-03-01,14.5,56
2008-04-01,16.69642857142857,56
2008-05-01,17.714285714285715,56
2008-06-01,12.303571428571429,56
2008-07-01,14.303571428571429,56
2008-08-01,12.642857142857142,56
2008-09-01,13.5,56
2008-10-01,12.946428571428571,56
2008-11-01,13.625,56
2008-12-01,12.446428571428571,56
2009-01-01,13.107142857142858,56
2009-02-01,13.607142857142858,56
2009-03-01,16.517857142857135,56
2009-04-01,23.821428571428573,56
2009-05-01,20.553571428571427,56
2009-06-01,17,56
2009-07-01,17.999999999999996,56
2009-08-01,14.803571428571429,56
2009-09-01,13.732142857142858,56
2009-10-01,13.482142857142858,56
2009-11-01,13,56
2009-12-01,18.553571428571438,56
2010-01-01,14.482142857142858,56
2010-02-01,14.696428571428571,56
2010-03-01,19.696428571428573,56
2010-04-01,23.660714285714285,56
2010-05-01,21.928571428571427,56
2010-06-01,19,56
2010-07-01,20.321428571428573,56
2010-08-01,18.142857142857142,56
2010-09-01,15.410714285714286,56
2010-10-01,16.803571428571427,56
2010-11-01,14.750000000000004,56
2010-12-01,14.071428571428571,56
2011-01-01,14.446428571428571,56
2011-02-01,16.03571428571429,56
2011-03-01,22.607142857142858,56
2011-04-01,27.696428571428573,56
2011-05-01,23.142857142857142,56
2011-06-01,21.428571428571427,56
2011-07-01,22.767857142857142,56
2011-08-01,21.5,56
2011-09-01,18.982142857142858,56
2011-10-01,20.571428571428573,56
2011-11-01,20.303571428571427,56
2011-12-01,18.625,56
2012-01-01,16.875000000000004,56
2012-02-01,17.214285714285708,56
2012-03-01,29.089285714285715,56
2012-04-01,32.19642857142858,56
2012-05-01,30.267857142857142,56
2012-06-01,23.928571428571427,56
2012-07-01,26.464285714285715,56
2012-08-01,27.678571428571427,56
2012-09-01,21.964285714285715,56
2012-10-01,22.214285714285715,56
2012-11-01,20.303571428571427,56
2012-12-01,21.660714285714285,56
2013-01-01,19.107142857142858,56
2013-02-01,18.75,56
2013-03-01,27.571428571428573,56
2013-04-01,33.85714285714287,56
2013-05-01,33.357142857142854,56
2013-06-01,26.607142857142858,56
2013-07-01,27.357142857142858,56
2013-08-01,24.839285714285715,56
2013-09-01,21.321428571428573,56
2013-10-01,23.5,56
2013-11-01,22.142857142857142,56
2013-12-01,21.803571428571427,56
2014-01-01,21.071428571428573,56
2014-02-01,24.839285714285715,56
2014-03-01,37.28571428571429,56
2014-04-01,44.767857142857146,56
2014-05-01,38.857142857142854,56
2014-06-01,38.375,56
2014-07-01,34.96428571428571,56
2014-08-01,31.66071428571428,56
2014-09-01,30.321428571428573,56
2014-10-01,31.124999999999996,56
2014-11-01,30.5,56
2014-12-01,29.107142857142858,56
2015-01-01,27.928571428571427,56
2015-02-01,28.232142857142858,56
2015-03-01,42.01785714285713,56
2015-04-01,51.517857142857146,56
2015-05-01,47.464285714285715,56
2015-06-01,41.714285714285715,56
2015-07-01,46.785714285714285,56
2015-08-01,39.30357142857141,56
2015-09-01,34.66071428571429,56
2015-10-01,35.78571428571429,56
2015-11-01,32.517857142857146,56
2015-12-01,33.375,56
2016-01-01,29.589285714285715,56
2016-02-01,32.767857142857146,56
2016-03-01,42.67857142857143,56
2016-04-01,48.57142857142857,56
2016-05-01,49.589285714285715,56
2016-06-01,37.607142857142854,56
2016-07-01,41.517857142857146,56
2016-08-01,40.39285714285715,56
2016-09-01,35.732142857142854,56
2016-10-01,36.35714285714287,56
2016-11-01,33.589285714285715,56
2016-12-01,34.58928571428572,56
2017-01-01,34.607142857142854,56
2017-02-01,38.392857142857146,56
2017-03-01,48.732142857142854,56
2017-04-01,56.82142857142857,56
2017-05-01,50.05357142857143,56
2017-06-01,50.035714285714285,56
2017-07-01,49.660714285714285,56
2017-08-01,48.30357142857143,56
2017-09-01,43.42857142857143,56
2017-10-01,42.892857142857146,56
2017-11-01,42.714285714285715,56
2017-12-01,39.375,56
2018-01-01,42.964285714285715,56
2018-02-01,44.69642857142857,56
2018-03-01,55.089285714285715,56
2018-04-01,81.26785714285714,56
2018-05-01,69.08928571428571,56
2018-06-01,54.32142857142857,56
2018-07-01,57.07142857142857,56
2018-08-01,54.42857142857143,56
2018-09-01,48.017857142857146,56
2018-10-01,51.535714285714285,56
2018-11-01,50.339285714285715,56
2018-12-01,46.57142857142857,56
2019-01-01,43.642857142857146,56
2019-02-01,48.625,56
2019-03-01,61.250000000000014,56
2019-04-01,71.625,56
2019-05-01,61.9285714285714,56
2019-06-01,65.98214285714286,56
2019-07-01,61.839285714285715,56
2019-08-01,54.017857142857146,56
2019-09-01,48.142857142857146,56
2019-10-01,50.92857142857143,56
2019-11-01,52.5,56
2019-12-01,48.92857142857143,56
2020-01-01,47.035714285714285,56
