time,value
2006-01-01,0.2595609252407395
2006-01-02,-0.43580007502137397
2006-01-03,-0.278284411524042
2006-01-04,-0.3679408685628946
2006-01-05,-0.4180306924225907
2006-01-06,-0.658094445806127
2006-01-07,-0.3080059584654995
2006-01-08,-0.19011816868063572
2006-01-09,-0.5427949745273924
2006-01-10,-0.54699401737784
2006-01-11,-0.557245500945172
2006-01-12,-0.642551827481279
2006-01-13,-0.6702865983533419
2006-01-14,-0.7440617368357971
2006-01-15,-0.7719704001053719
2006-01-16,-1.0508046131813797
2006-01-17,-1.268177984838003
2006-01-18,-1.1040249252570724
2006-01-19,-0.9347493234765827
2006-01-20,-0.7971268042915932
2006-01-21,-0.006881336458282754
2006-01-22,-0.2157422724930527
2006-01-23,-0.06792026416036591
2006-01-24,0.24186996041593323
2006-01-25,0.06325845372482618
2006-01-26,0.2679166856929836
2006-01-27,0.12485260706362329
2006-01-28,0.056832900019032004
2006-01-29,-0.2629203182770898
2006-01-30,-0.8022879122623039
2006-01-31,-0.9637379913073633
2006-02-01,-0.9591812919440211
2006-02-02,-0.8794548265141808
2006-02-03,-0.9043477845644821
2006-02-04,-0.8033579940733251
2006-02-05,-0.7946999976399941
2006-02-06,-0.9338987853206809
2006-02-07,-0.8081834279120547
2006-02-08,-0.8857234111471726
2006-02-09,-0.8069373026005774
2006-02-10,-0.8348548959237906
2006-02-11,-0.9203461021157698
2006-02-12,-1.0333717864835268
2006-02-13,-1.2981207552057543
2006-02-14,-1.2806010958836924
2006-02-15,-1.3699822123478818
2006-02-16,-1.0571353789246472
2006-02-17,-1.1603075555487325
2006-02-18,-0.31797967852076475
2006-02-19,-0.32221855686889855
2006-02-20,-0.404571296105403
2006-02-21,-0.38279004528379906
2006-02-22,-0.39670579501384157
2006-02-23,-0.2239095904122685
2006-02-24,-0.5342626634653868
2006-02-25,-0.604508676424928
2006-02-26,-0.795404565677542
2006-02-27,-1.0937808358308978
2006-02-28,-1.2455795154933285
2006-03-01,-1.4063457087056348
2006-03-02,-1.272480529426098
2006-03-03,-1.0451606585695747
2006-03-04,-0.8733930544324382
2006-03-05,-0.6364169318328986
2006-03-06,-0.6345579409157638
2006-03-07,-0.6314740134989036
2006-03-08,-0.7580591063635875
2006-03-09,-0.9407122276896026
2006-03-10,-1.0698982142035278
2006-03-11,-1.3520708284786258
2006-03-12,-1.641004676594736
2006-03-13,-1.9576843995053685
2006-03-14,-2.0818931454243907
2006-03-15,-2.2612217293052024
2006-03-16,-2.235530285880858
2006-03-17,-2.212719422574577
2006-03-18,-1.8412868782972784
2006-03-19,-1.3956247455862951
2006-03-20,-1.3654613291431057
2006-03-21,-0.9970231723219299
2006-03-22,-0.7775644735306336
2006-03-23,-0.8023728605554687
2006-03-24,-0.5947683593084356
2006-03-25,-0.275273705056831
2006-03-26,-0.2178105964052698
2006-03-27,-0.34462247093275666
2006-03-28,-0.32002947457529546
2006-03-29,-0.2506008444763889
2006-03-30,-0.20181362579161602
2006-03-31,-0.05180926645034003
2006-04-01,0.025305249245333773
2006-04-02,0.23864218166641912
2006-04-03,0.05470124325315279
2006-04-04,0.08315250788224897
2006-04-05,-0.116331337317268
2006-04-06,-0.05244659547404607
2006-04-07,-0.07116016530092155
2006-04-08,-0.25582724723274913
2006-04-09,-0.3285632695586044
2006-04-10,-0.6265679750455944
2006-04-11,-0.6912666100715823
2006-04-12,-0.6862399086599249
2006-04-13,-0.3624226064073223
2006-04-14,-0.1791907051277954
2006-04-15,0.0326197496939871
2006-04-16,0.6497681203144029
2006-04-17,0.8366454935853143
2006-04-18,0.7776275811590976
2006-04-19,0.8043855056754731
2006-04-20,0.8551202160296338
2006-04-21,0.5706007221483702
2006-04-22,1.0315997754534434
2006-04-23,0.768264376021876
2006-04-24,-0.10608679578647123
2006-04-25,-0.2001374726425754
2006-04-26,-0.5365075834750396
2006-04-27,-0.49519280293418405
2006-04-28,-0.5608658044238074
2006-04-29,-0.2515049681151979
2006-04-30,-0.7159567075470247
2006-05-01,-0.7277153472900034
2006-05-02,-0.6282542576571493
2006-05-03,-0.7031580144912957
2006-05-04,-0.6290737273099023
2006-05-05,-0.3051108510674257
2006-05-06,0.3004876957431772
2006-05-07,0.1078889137181794
2006-05-08,0.22788424417871547
2006-05-09,0.22707377583508181
2006-05-10,0.34020277587170444
2006-05-11,0.3354098561987566
2006-05-12,0.7784146592761484
2006-05-13,0.8108716945384647
2006-05-14,0.2909288689236578
2006-05-15,0.05314144594712415
2006-05-16,0.05143651513066213
2006-05-17,0.0729903219657121
2006-05-18,0.5844691394278325
2006-05-19,0.008922954734354506
2006-05-20,0.054899708186890134
2006-05-21,0.2967142935099635
2006-05-22,-0.018181619064884295
2006-05-23,-0.004239473969749628
2006-05-24,0.07016496946837819
2006-05-25,0.12347897654904266
2006-05-26,-0.258328151054951
2006-05-27,-0.48847232662496265
2006-05-28,-0.5623482249347769
2006-05-29,-0.9351241362209463
2006-05-30,-0.9757405409011372
2006-05-31,-1.134329468858844
2006-06-01,-1.1042260476469814
2006-06-02,-1.056760230383243
2006-06-03,-1.0179502866659098
2006-06-04,-0.6533852748786028
2006-06-05,-0.562610800302022
2006-06-06,-0.4883275017496504
2006-06-07,-0.46100699539567697
2006-06-08,-0.014182449940112482
2006-06-09,-0.12028687737211786
2006-06-10,0.033333611809242596
2006-06-11,0.5427438523163262
2006-06-12,0.04352306243397823
2006-06-13,0.18043142184035296
2006-06-14,0.38860546112538097
2006-06-15,0.07714934133104312
2006-06-16,-0.040149715715699405
2006-06-17,-0.30938515928835353
