time,value
2010-06-29,35.31403522597686
2010-06-30,35.83496916727019
2010-07-01,35.38817518036707
2010-07-02,33.9688899594611
2010-07-03,31.577113504480693
2010-07-04,28.212845817432072
2010-07-05,25.23361609821667
2010-07-06,46.050579008856865
2010-07-07,20.430270573178863
2010-07-08,18.606154766556745
2010-07-09,17.16707692971316
2010-07-10,16.113037062506784
2010-07-11,15.444035164495514
2010-07-12,15.221362148133098
2010-07-13,15.445018012548237
2010-07-14,16.115002757673864
2010-07-15,17.231316383551402
2010-07-16,18.79395889101125
2010-07-17,20.802930278002155
2010-07-18,23.25823054909803
2010-07-19,25.157376694294552
2010-07-20,47.441775192518975
2010-07-21,27.287206616922006
2010-07-22,47.09579005761454
2010-07-23,27.192420045999835
2010-07-24,26.310795575000526
2010-07-25,24.873016979971865
2010-07-26,23.382174652041964
2010-07-27,21.838268586900426
2010-07-28,20.241298785892056
2010-07-29,18.59126524991889
2010-07-30,16.88816797840034
2010-07-31,15.13200697049313
2010-08-01,13.322782227355038
2010-08-02,12.189515062697708
2010-08-03,11.732205482757605
2010-08-04,11.95085348438263
2010-08-05,12.845459068007662
2010-08-06,14.416022233105815
2010-08-07,16.662542980756967
2010-08-08,19.585021309603043
2010-08-09,21.79175782358834
2010-08-10,23.28275252025543
2010-08-11,24.058005400973965
2010-08-12,24.117516465037575
2010-08-13,23.461285714822086
2010-08-14,22.089313146955305
2010-08-15,20.001598763286918
2010-08-16,18.21110454353556
2010-08-17,16.71783048893228
2010-08-18,15.521776597451652
2010-08-19,14.622942870800157
2010-08-20,14.021329307353206
2010-08-21,13.716935909002288
2010-08-22,13.709762672628754
2010-08-23,13.505166167893645
2010-08-24,13.103146392840198
2010-08-25,12.50370334849159
2010-08-26,11.706837034428009
2010-08-27,10.712547452232776
2010-08-28,9.52083459798264
2010-08-29,8.131698475886806
2010-08-30,7.215503321570418
2010-08-31,6.772249135757049
2010-09-01,6.801935920176301
2010-09-02,7.313323473267845
2010-09-03,8.306411798900962
2010-09-04,9.781200897499003
2010-09-05,11.737690766730442
2010-09-06,13.409725757906319
2010-09-07,14.797305870601635
2010-09-08,15.900431105036496
2010-09-09,16.719101463720797
2010-09-10,17.253316942118744
2010-09-11,17.503077544165485
2010-09-12,17.468383266774026
2010-09-13,34.51171026047384
2010-09-14,15.842191092909012
2010-09-15,14.250693193709433
2010-09-16,12.140260752254136
2010-09-17,9.510893771088499
2010-09-18,6.362592246184604
