time,value
2006-01-01,7.502755347222212
2006-01-02,-6.128494703290838
2006-01-03,-5.765132770983123
2006-01-04,-5.220008603377405
2006-01-05,-4.49312220090355
2006-01-06,-3.5844735630297198
2006-01-07,-2.494062688991164
2006-01-08,-1.2218895797021503
2006-01-09,-0.27693826185019077
2006-01-10,0.34079126698329176
2006-01-11,12.142007129291676
2006-01-12,0.5945849540485604
2006-01-13,0.23064911218048145
2006-01-14,-0.4605085199965959
2006-01-15,-1.4788879425010055
2006-01-16,-2.095826730251476
2006-01-17,-2.3113248846953294
2006-01-18,9.385325718528266
2006-01-19,-1.5379992909191014
2006-01-20,-0.5491755430654433
2006-01-21,14.653938587855155
2006-01-22,2.6327938560079396
2006-01-23,4.079946178453863
2006-01-24,5.182545807748671
2006-01-25,5.940592742424515
2006-01-26,6.354086983392397
2006-01-27,6.423028531333273
2006-01-28,6.147417385358109
2006-01-29,5.52725354543983
2006-01-30,13.454590849724308
2006-01-31,16.57700787569693
2006-02-01,12.592362997976302
2006-02-02,1.0320754780234616
2006-02-03,-0.6075783376570225
2006-02-04,-2.4560215961242804
2006-02-05,-4.513254298615641
2006-02-06,-5.997861088666103
2006-02-07,1.3778678810939464
2006-02-08,-7.24919693539005
2006-02-09,9.099065381438091
2006-02-10,-6.210029135766947
2006-02-11,17.26905322917098
2006-02-12,-2.8803576893440077
2006-02-13,5.005465153993514
2006-02-14,-0.5120274849223776
2006-02-15,-0.09484595943967555
2006-02-16,25.594999378508703
2006-02-17,7.032831462424678
2006-02-18,10.520329084202297
2006-02-19,6.5900794468640935
2006-02-20,2.7053650157361258
2006-02-21,-5.277669133993138
2006-02-22,8.885391519030293
2006-02-23,-4.992140443755596
2006-02-24,-4.09043080313676
2006-02-25,17.11566034200448
2006-02-26,-0.7691209274118584
2006-02-27,0.6064926367507955
2006-02-28,1.44408306343224
2006-03-01,1.743650351856191
2006-03-02,12.109986743353769
2006-03-03,0.7735378172766669
2006-03-04,25.748272515006896
2006-03-05,-2.2889042016320786
2006-03-06,10.335925083844
2006-03-07,-4.0602033971666565
2006-03-08,-4.038740397754426
2006-03-09,3.4938892057447077
2006-03-10,20.839827039729812
2006-03-11,-0.34590101521385996
2006-03-12,2.0945289091224915
2006-03-13,3.5455944086764983
2006-03-14,4.0072954856626275
2006-03-15,9.465200363718042
2006-03-16,22.681878991995518
2006-03-17,10.046063649824871
2006-03-18,-4.039544441236526
2006-03-19,-8.52466548268637
2006-03-20,23.65389755445692
2006-03-21,-13.862798393644248
2006-03-22,17.053744156605777
2006-03-23,-6.991265879113474
2006-03-24,-0.8185883867407053
2006-03-25,-10.010627535969892
2006-03-26,-6.02082717902797
2006-03-27,-2.675553225204675
2006-03-28,0.02519432716632153
2006-03-29,2.0814154785365115
2006-03-30,3.493110227673556
2006-03-31,13.008416749754433
2006-04-01,4.382920523525291
2006-04-02,3.8404547185712783
2006-04-03,3.113889179159372
2006-04-04,16.936930302231758
2006-04-05,15.381736965800549
2006-04-06,10.879873944525151
2006-04-07,5.273054536972824
2006-04-08,8.690701891653834
2006-04-09,27.118384233875894
2006-04-10,1.7984341116291471
2006-04-11,6.859811840978152
2006-04-12,-7.884169997342976
2006-04-13,-7.90138703267653
2006-04-14,6.347732411435283
2006-04-15,25.654621834931028
2006-04-16,-5.232117755715885
2006-04-17,-4.182730087006343
2006-04-18,8.54393854372637
2006-04-19,-2.9655212100796575
2006-04-20,6.871294821821991
2006-04-21,5.363975567722516
2006-04-22,7.706655751526798
2006-04-23,-4.057369300073276
2006-04-24,11.199943522673943
2006-04-25,5.133620098992505
2006-04-26,-4.29963489790088
2006-04-27,3.619453155108566
2006-04-28,-2.8786701633727603
2006-04-29,-1.693445256138972
2006-04-30,-0.1917253216153476
2006-05-01,7.238074753548634
2006-05-02,16.487704238303227
2006-05-03,23.87373653335751
2006-05-04,18.80632016370025
2006-05-05,11.87530660384608
2006-05-06,-1.5235873955994776
2006-05-07,-3.4336571631492845
2006-05-08,9.795257235143179
2006-05-09,8.23531467566805
2006-05-10,-6.732199866133374
2006-05-11,10.014689454255908
2006-05-12,15.195720091859734
2006-05-13,5.12746544736855
2006-05-14,-5.456368080605204
2006-05-15,-4.703543818519549
2006-05-16,-4.124769889847572
2006-05-17,-3.7200462942912065
2006-05-18,16.769473266232378
2006-05-19,11.300956296413371
2006-05-20,9.34181559295472
2006-05-21,14.575477754618756
2006-05-22,10.212284631933723
2006-05-23,4.539946072209762
2006-05-24,9.990026849929137
2006-05-25,-4.286170807656154
2006-05-26,-4.216950853272316
2006-05-27,8.816401737705217
2006-05-28,-3.862092328765108
2006-05-29,-3.7612768452326435
2006-05-30,11.420989813801915
2006-05-31,3.4691566782775034
2006-06-01,19.346912893073984
2006-06-02,-4.536585972794368
2006-06-03,-5.102659401447703
2006-06-04,15.806979307299322
2006-06-05,9.691694729856467
2006-06-06,-6.8730934369623835
2006-06-07,1.5655958282208182
2006-06-08,-7.351643369996749
2006-06-09,-7.380396509651449
2006-06-10,-7.268801764095452
2006-06-11,-7.016859134545588
2006-06-12,-6.538133616794383
2006-06-13,3.3759412887016467
2006-06-14,8.452087507107668
2006-06-15,5.927735090102404
2006-06-16,13.299160385422834
2006-06-17,-0.7427627030314934
2006-06-18,22.276363092368626
2006-06-19,31.78471901051806
2006-06-20,13.048598653065184
2006-06-21,2.9022680148699145
2006-06-22,17.000290144679227
2006-06-23,17.12711407146236
2006-06-24,-0.8611151283807796
2006-06-25,8.618006714077342
2006-06-26,-5.357620359424789
2006-06-27,0.03183787036032726
