time,value
2006-01-01,1.192446498476703
2006-01-02,58.13745076581076
2006-01-03,5.224856190175149
2006-01-04,72.11066810771234
2006-01-05,59.35677661935928
2006-01-06,69.70402622184636
2006-01-07,98.31755364358953
2006-01-08,38.83036693938563
2006-01-09,86.27876180870992
2006-01-10,52.10307071548844
2006-01-11,95.853781574745625
2006-01-12,57.98040647062532
2006-01-13,147.59078183996326
2006-01-14,56.462374207719634
2006-01-15,52.93009506783231
2006-01-16,67.55500238109339
2006-01-17,65.2843374356201
2006-01-18,80.56650103083875
2006-01-19,39.06547038877524
2006-01-20,58.02667981143958
2006-01-21,64.92718024200389
2006-01-22,85.75436176227976
2006-01-23,45.126057911296236
2006-01-24,80.83587189383904
2006-01-25,43.60740023967983
2006-01-26,23.489971356122304
2006-01-27,67.01914422113595
2006-01-28,25.522873272317266
2006-01-29,86.95646814071087
2006-01-30,29.271320812492444
2006-01-31,105.49194243005171
2006-02-01,30.361400046610658
2006-02-02,66.52555527483463
2006-02-03,55.239730738310335
2006-02-04,68.62397022010714
2006-02-05,59.538356834264484
2006-02-06,73.10954281194677
2006-02-07,57.36274799905837
2006-02-08,82.8063950841044
2006-02-09,35.01538667515334
2006-02-10,38.89035725028063
2006-02-11,49.7088215620851
2006-02-12,48.13132652906116
2006-02-13,45.66816187996814
2006-02-14,77.37208632639795
2006-02-15,50.97779246266321
2006-02-16,51.59901910661936
2006-02-17,40.053228504235456
2006-02-18,39.608200146345986
2006-02-19,89.24501914522992
2006-02-20,51.08336615033537
2006-02-21,31.18805415007548
2006-02-22,57.05736799326408
2006-02-23,27.159179007288493
2006-02-24,56.92584776393065
2006-02-25,43.01217186772352
2006-02-26,52.80405814436676
2006-02-27,40.55729347767934
2006-02-28,39.51156285058831
2006-03-01,59.63877176060062
2006-03-02,40.74139052074576
2006-03-03,32.43720344474282
2006-03-04,65.91107862113032
2006-03-05,48.81712759153083
2006-03-06,15.629194021860926
2006-03-07,27.508298279836875
2006-03-08,68.01590524518967
2006-03-09,44.08089696714127
2006-03-10,64.24595386261278
2006-03-11,21.902340826049283
2006-03-12,62.57944228753219
2006-03-13,66.01025250391976
2006-03-14,58.78651946444657
2006-03-15,79.10366299969124
2006-03-16,61.69102896412915
2006-03-17,67.46789456251298
2006-03-18,53.48455774359178
2006-03-19,44.761435927452155
2006-03-20,23.131975758234503
2006-03-21,46.81598910879031
2006-03-22,21.73509484709793
2006-03-23,3.8931258554490924
2006-03-24,10.61500884519807
2006-03-25,63.45617590410252
2006-03-26,75.18763553048711
2006-03-27,51.377529422194414
2006-03-28,62.33282763874881
2006-03-29,101.80849845365648
2006-03-30,60.01285510485374
2006-03-31,76.14966925375855
2006-04-01,69.033528483375
2006-04-02,66.2709097047621
2006-04-03,80.05013545969103
2006-04-04,59.77781509745297
2006-04-05,72.62401333308843
2006-04-06,48.31053906507519
2006-04-07,85.08872088765344
2006-04-08,111.81699925576156
2006-04-09,67.54156222532285
2006-04-10,67.14452989191582
2006-04-11,68.49352232862847
2006-04-12,54.493844406624945
2006-04-13,61.579644332856134
2006-04-14,44.683089487941075
2006-04-15,16.236685419117652
2006-04-16,35.38117034422814
2006-04-17,24.42680459443813
2006-04-18,27.340626034751622
2006-04-19,25.99189739766343
2006-04-20,33.07213476934998
2006-04-21,79.403591500589215
2006-04-22,52.57569655735885
2006-04-23,95.67018484105816
2006-04-24,79.14557321252865
2006-04-25,81.71947928195304
2006-04-26,73.02291814328721
2006-04-27,59.552737312077525
2006-04-28,62.15928463969777
2006-04-29,57.876959594234876
2006-04-30,42.324167337291804
2006-05-01,58.69276667036472
2006-05-02,62.353600258494275
2006-05-03,64.31941221568972
2006-05-04,66.47042714483862
2006-05-05,47.5869673614157
2006-05-06,43.661903876590614
2006-05-07,39.3848363343737
2006-05-08,62.33470993685674
2006-05-09,42.40600726648684
2006-05-10,60.71698985378869
2006-05-11,39.23833659033243
2006-05-12,44.98662447072762
2006-05-13,42.90909478511577
2006-05-14,19.84417529920768
2006-05-15,40.0471588174192
2006-05-16,62.81118264553696
2006-05-17,54.936852318937895
2006-05-18,49.32809843192916
2006-05-19,67.37919095687997
2006-05-20,66.78507627534866
2006-05-21,53.71020506024465
2006-05-22,46.15583346739551
2006-05-23,63.58228615974117
2006-05-24,29.236108721774084
2006-05-25,45.6164024818553
2006-05-26,56.63875350704951
2006-05-27,56.622197451429614
2006-05-28,47.500679628672586
2006-05-29,47.60160376639891
2006-05-30,50.76051919753537
2006-05-31,34.90187976391759
2006-06-01,37.232155996099934
2006-06-02,60.31222314359644
2006-06-03,33.70691402565975
2006-06-04,22.57699952922606
2006-06-05,41.034448335862734
2006-06-06,34.68704865034437
2006-06-07,64.95954066040271
2006-06-08,43.066253400078836
2006-06-09,29.333094494984405
2006-06-10,16.068236010718593
2006-06-11,49.20287901854386
2006-06-12,39.07661014132002
2006-06-13,27.88459973982159
2006-06-14,24.527391563807285
2006-06-15,58.76503414880178
2006-06-16,46.34454084869782
2006-06-17,40.59591864512543
2006-06-18,41.82134649235018
2006-06-19,54.12044079455805
2006-06-20,49.28983247324816
2006-06-21,34.38036380181834
2006-06-22,47.668035663235315
2006-06-23,69.91412130015303
2006-06-24,56.2954091450662
2006-06-25,32.69856295350553
2006-06-26,76.21882257304442
2006-06-27,41.00447934953302
2006-06-28,31.105819910854425
2006-06-29,37.0545703549778
2006-06-30,25.006687789951933
2006-07-01,62.31708632767045
2006-07-02,24.052453737776148
2006-07-03,56.04931873135136
2006-07-04,35.351839582119766
2006-07-05,47.1744814319743
