time,value,n
2021-12-30,48.26315789473684,1
2021-12-31,40.083333333333336,1
2022-01-01,39.25,1
2022-01-02,43.708333333333336,1
2022-01-03,40.375,1
2022-01-04,40,1
2022-01-05,36.958333333333336,1
2022-01-06,28,1
