id,time,value
trend,2006-01-01,6.198025929117726
trend,2006-01-02,6.210734610595127
trend,2006-01-03,6.2234432920725284
trend,2006-01-04,6.236151973549929
trend,2006-01-05,6.24886065502733
trend,2006-01-06,6.261569336504732
trend,2006-01-07,6.274278017982133
trend,2006-01-08,6.286986699459534
trend,2006-01-09,6.299695380936935
trend,2006-01-10,6.312404062414336
trend,2006-01-11,6.3251127438917365
trend,2006-01-12,6.337821425369138
trend,2006-01-13,6.350530106846539
trend,2006-01-14,6.36323878832394
trend,2006-01-15,6.375947469801342
trend,2006-01-16,6.3886561512787425
trend,2006-01-17,6.401364832756143
trend,2006-01-18,6.414073514233545
trend,2006-01-19,6.4267821957109454
trend,2006-01-20,6.439490877188346
trend,2006-01-21,6.452199558665748
trend,2006-01-22,6.464908240143148
trend,2006-01-23,6.477616921620551
trend,2006-01-24,6.4903256030979515
trend,2006-01-25,6.503034284575352
trend,2006-01-26,6.515742966052753
trend,2006-01-27,6.528451647530154
trend,2006-01-28,6.541160329007555
trend,2006-01-29,6.553869010484957
trend,2006-01-30,6.566577691962357
trend,2006-01-31,6.579286373439759
trend,2006-02-01,6.59199505491716
trend,2006-02-02,6.604703736394561
trend,2006-02-03,6.617412417871962
trend,2006-02-04,6.630121099349363
trend,2006-02-05,6.642829780826764
trend,2006-02-06,6.655538462304165
trend,2006-02-07,6.668247143781566
trend,2006-02-08,6.680955825258967
trend,2006-02-09,6.6936645067363685
trend,2006-02-10,6.70637318821377
trend,2006-02-11,6.719081869691171
trend,2006-02-12,6.731790551168571
trend,2006-02-13,6.744499232645973
trend,2006-02-14,6.757207914123374
trend,2006-02-15,6.769916595600774
trend,2006-02-16,6.782625277078176
trend,2006-02-17,6.7953339585555765
trend,2006-02-18,6.808042640032978
trend,2006-02-19,6.82075132151038
trend,2006-02-20,6.83346000298778
trend,2006-02-21,6.846168684465182
trend,2006-02-22,6.858877365942583
trend,2006-02-23,6.871586047419983
trend,2006-02-24,6.884294728897384
trend,2006-02-25,6.8970034103747855
trend,2006-02-26,6.909712091852187
trend,2006-02-27,6.922420773329588
trend,2006-02-28,6.935129454806989
trend,2006-03-01,6.94783813628439
trend,2006-03-02,6.960546817761791
trend,2006-03-03,6.973255499239192
trend,2006-03-04,6.985964180716593
trend,2006-03-05,6.998672862193994
trend,2006-03-06,7.011381543671395
trend,2006-03-07,7.024090225148797
trend,2006-03-08,7.036798906626197
trend,2006-03-09,7.049507588103599
trend,2006-03-10,7.062216269581
trend,2006-03-11,7.074924951058401
trend,2006-03-12,7.087633632535802
trend,2006-03-13,7.1003423140132025
trend,2006-03-14,7.113050995490604
trend,2006-03-15,7.125759676968006
trend,2006-03-16,7.138468358445406
trend,2006-03-17,7.151177039922808
trend,2006-03-18,7.1638857214002085
trend,2006-03-19,7.176594402877609
trend,2006-03-20,7.189303084355011
trend,2006-03-21,7.202011765832411
trend,2006-03-22,7.214720447309812
trend,2006-03-23,7.227429128787214
trend,2006-03-24,7.240137810264615
trend,2006-03-25,7.252846491742016
trend,2006-03-26,7.2655551732194175
trend,2006-03-27,7.278263854696818
trend,2006-03-28,7.290972536174219
trend,2006-03-29,7.30368121765162
trend,2006-03-30,7.316389899129021
trend,2006-03-31,7.329098580606422
trend,2006-04-01,7.341807262083824
trend,2006-04-02,7.354515943561225
trend,2006-04-03,7.367224625038626
trend,2006-04-04,7.379933306516027
trend,2006-04-05,7.392641987993428
trend,2006-04-06,7.405350669470828
trend,2006-04-07,7.41805935094823
trend,2006-04-08,7.430768032425631
trend,2006-04-09,7.443476713903032
trend,2006-04-10,7.456185395380434
trend,2006-04-11,7.4688940768578345
trend,2006-04-12,7.481602758335235
trend,2006-04-13,7.494311439812637
trend,2006-04-14,7.507020121290037
trend,2006-04-15,7.519728802767439
trend,2006-04-16,7.53243748424484
trend,2006-04-17,7.54514616572224
trend,2006-04-18,7.557854847199641
trend,2006-04-19,7.570563528677043
trend,2006-04-20,7.583272210154444
trend,2006-04-21,7.595980891631846
trend,2006-04-22,7.608689573109246
trend,2006-04-23,7.621398254586647
trend,2006-04-24,7.6341069360640486
trend,2006-04-25,7.646815617541449
trend,2006-04-26,7.65952429901885
trend,2006-04-27,7.672232980496252
trend,2006-04-28,7.684941661973653
trend,2006-04-29,7.697650343451054
trend,2006-04-30,7.710359024928454
trend,2006-05-01,7.723067706405856
trend,2006-05-02,7.735776387883257
trend,2006-05-03,7.748485069360658
trend,2006-05-04,7.761193750838059
trend,2006-05-05,7.7739024323154595
trend,2006-05-06,7.78661111379286
trend,2006-05-07,7.799319795270263
trend,2006-05-08,7.812028476747664
trend,2006-05-09,7.824737158225065
trend,2006-05-10,7.8374458397024656
trend,2006-05-11,7.850154521179866
trend,2006-05-12,7.862863202657268
trend,2006-05-13,7.8755718841346685
trend,2006-05-14,7.888280565612071
trend,2006-05-15,7.900989247089472
trend,2006-05-16,7.913697928566872
trend,2006-05-17,7.926406610044273
trend,2006-05-18,7.9391152915216745
trend,2006-05-19,7.951823972999075
trend,2006-05-20,7.964532654476477
trend,2006-05-21,7.977241335953877
trend,2006-05-22,7.989950017431278
trend,2006-05-23,8.002658698908679
trend,2006-05-24,8.015367380386081
trend,2006-05-25,8.028076061863482
trend,2006-05-26,8.040784743340883
trend,2006-05-27,8.053493424818283
trend,2006-05-28,8.066202106295684
trend,2006-05-29,8.078910787773086
trend,2006-05-30,8.091619469250487
trend,2006-05-31,8.104328150727888
trend,2006-06-01,8.11703683220529
trend,2006-06-02,8.12974551368269
trend,2006-06-03,8.1424541951600915
